'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for NARRANDERA AIRPORT New South Wales for September 2016,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 October 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
NARRANDERA AIRPORT,01/09/2016,2.0,0.0, ,19.5,7.6,100,45,1.28,11.96
NARRANDERA AIRPORT,02/09/2016,1.1,0.4, ,13.3,8.7,100,82,4.25,5.80
NARRANDERA AIRPORT,03/09/2016,2.4,30.0, ,15.6,9.2,99,55,6.51,11.58
NARRANDERA AIRPORT,04/09/2016,1.4,1.8, ,13.6,6.1,99,70,2.52,9.05
NARRANDERA AIRPORT,05/09/2016,2.1,0.0, ,17.0,4.1,100,58,1.27,16.59
NARRANDERA AIRPORT,06/09/2016,2.2,0.0, ,19.1,3.9,100,56,1.08,16.62
NARRANDERA AIRPORT,07/09/2016,2.6,0.0, ,20.8,6.9,100,50,1.98,17.05
NARRANDERA AIRPORT,08/09/2016, ,0.0, , ,9.9,97,59,5.40,13.37
NARRANDERA AIRPORT,11/09/2016, , , , , , , , ,13.83
NARRANDERA AIRPORT,12/09/2016, , , ,19.3, , , , ,16.96
NARRANDERA AIRPORT,13/09/2016,2.3,0.0, ,18.0,9.0,93,54,3.37,9.49
NARRANDERA AIRPORT,14/09/2016,2.9,3.0, ,16.4,11.8,96,53,6.71,14.67
NARRANDERA AIRPORT,15/09/2016,2.4,0.6, ,17.0,8.9,99,59,5.42,12.41
NARRANDERA AIRPORT,16/09/2016,2.5,0.2, ,18.0,8.0,100,53,2.33,15.12
NARRANDERA AIRPORT,17/09/2016,2.8,0.0, ,20.5,6.5,99,44,2.86,13.39
NARRANDERA AIRPORT,18/09/2016,0.9,4.4, ,13.9,10.4,100,85,3.89,3.07
NARRANDERA AIRPORT,19/09/2016,2.6,14.2, ,15.7,4.5,95,53,3.07,18.50
NARRANDERA AIRPORT,20/09/2016,2.4,0.0, ,16.9,4.8,99,52,3.21,13.56
NARRANDERA AIRPORT,21/09/2016,2.2,21.2, ,19.2,11.6,100,70,4.73,11.15
NARRANDERA AIRPORT,22/09/2016, ,1.0, , ,9.0,94,63,5.16,17.34
NARRANDERA AIRPORT,23/09/2016, , , ,20.0, ,100,56,0.97,20.18
NARRANDERA AIRPORT,24/09/2016,3.0,0.2, ,20.1,7.4,100,46,2.21,18.32
NARRANDERA AIRPORT,25/09/2016,2.8,2.2, ,17.3,11.7,100,46,3.08,14.81
NARRANDERA AIRPORT,26/09/2016, ,0.4, , ,3.7,100,45,1.93,17.23
NARRANDERA AIRPORT,27/09/2016, , , , , , , , ,17.89
NARRANDERA AIRPORT,28/09/2016, , , ,19.1, ,100,46,3.77,22.01
NARRANDERA AIRPORT,29/09/2016,3.2,11.6, ,15.9,10.6,100,46,7.95,16.01
NARRANDERA AIRPORT,30/09/2016,2.3,13.8, ,14.7,8.7,100,66,8.26,14.06
Totals:,,46.1,105, ,,,,,, 
