'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for IVANHOE AERODROME New South Wales for October 2011,,,,,,,,,,
Issued at 22:34 GMT on Tuesday 01 November 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
IVANHOE AERODROME,01/10/2011,2.2,0.2, ,15.0,8.4,99,67,5.89,12.67
IVANHOE AERODROME,02/10/2011,3.8,7.8, ,21.5,7.3,99,39,3.24,20.83
IVANHOE AERODROME,03/10/2011,4.4,0.2, ,22.9,7.8,99,30,3.35,22.46
IVANHOE AERODROME,04/10/2011,5.4,0.0, ,24.7,9.0,79,24,3.86,24.86
IVANHOE AERODROME,05/10/2011,2.2,0.0, ,16.6,15.8,99,40,4.30,3.57
IVANHOE AERODROME,06/10/2011,2.8,5.6, ,22.0,13.0,100,60,3.31,12.84
IVANHOE AERODROME,07/10/2011,3.1,0.2, ,22.4,10.1,100,49,2.09,16.16
IVANHOE AERODROME,08/10/2011,4.8,0.0, ,24.5,11.9,99,32,3.71,22.14
IVANHOE AERODROME,09/10/2011,4.5,0.0, ,23.5,10.7,80,37,3.59,20.00
IVANHOE AERODROME,10/10/2011,4.8,0.0, ,22.3,6.9,99,28,3.82,25.36
IVANHOE AERODROME,11/10/2011,4.9,0.0, ,22.2,6.3,85,29,3.50,26.15
IVANHOE AERODROME,12/10/2011,5.0,0.0, ,24.0,7.0,83,27,2.84,27.01
IVANHOE AERODROME,13/10/2011,5.7,0.0, ,27.3,8.4,73,22,3.14,24.95
IVANHOE AERODROME,14/10/2011,7.0,0.0, ,31.1,11.9,60,17,4.05,21.70
IVANHOE AERODROME,15/10/2011,6.8,0.0, ,27.8,14.8,71,29,5.13,26.88
IVANHOE AERODROME,16/10/2011,6.3,0.0, ,23.2,8.6,69,22,5.47,27.86
IVANHOE AERODROME,17/10/2011,7.2,0.0, ,26.2,6.3,62,11,4.81,28.64
IVANHOE AERODROME,18/10/2011,7.5,0.0, ,30.3,7.4,47,19,4.35,27.27
IVANHOE AERODROME,19/10/2011,8.4,0.0, ,32.0,16.9,52,14,4.69,27.83
IVANHOE AERODROME,20/10/2011,8.5,0.0, ,32.7,15.4,46,14,4.48,28.16
IVANHOE AERODROME,21/10/2011,7.8,0.0, ,33.6,14.2,49,12,3.52,27.27
IVANHOE AERODROME,22/10/2011,7.0,0.0, ,32.8,15.8,58,15,3.42,21.77
IVANHOE AERODROME,23/10/2011,8.9,0.0, ,35.8,17.2,43,14,4.20,27.76
IVANHOE AERODROME,24/10/2011,8.8,0.0, ,36.5,22.2,93,15,7.11,14.58
IVANHOE AERODROME,25/10/2011,4.9,0.6, ,24.6,12.7,99,30,4.13,20.29
IVANHOE AERODROME,26/10/2011,6.2,0.0, ,28.3,10.9,89,26,3.50,27.45
IVANHOE AERODROME,27/10/2011,7.1,0.0, ,31.3,15.1,65,23,3.59,27.52
IVANHOE AERODROME,28/10/2011,8.0,0.0, ,33.7,19.9,58,25,5.51,18.34
IVANHOE AERODROME,29/10/2011,4.6,0.6, ,26.7,17.9,97,44,4.34,17.18
IVANHOE AERODROME,30/10/2011,6.7,0.0, ,23.9,10.7,81,22,5.79,30.10
IVANHOE AERODROME,31/10/2011,6.5,0.0, ,24.8,8.2,77,18,4.74,27.10
Totals:,,181.8,15.2, ,,,,,, 
