'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for IVANHOE AERODROME New South Wales for January 2013,,,,,,,,,,
Issued at 22:38 GMT on Friday 01 February 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
IVANHOE AERODROME,01/01/2013,10.3,0.0, ,39.4,18.4,27,6,3.65,33.22
IVANHOE AERODROME,02/01/2013,9.9,0.0, ,35.7,19.2,42,13,4.38,31.32
IVANHOE AERODROME,03/01/2013,9.9,0.0, ,39.6,16.7,32,10,3.48,31.28
IVANHOE AERODROME,04/01/2013,11.7,0.0, ,44.2,23.2,33,9,4.21,31.11
IVANHOE AERODROME,05/01/2013,12.5,0.0, ,46.7,29.3,33,8,4.52,30.52
IVANHOE AERODROME,06/01/2013,11.7,0.0, ,46.4,29.2,33,11,4.45,25.33
IVANHOE AERODROME,07/01/2013,10.6,0.0, ,45.3,23.8,43,9,3.35,30.96
IVANHOE AERODROME,08/01/2013,15.8,0.0, ,43.4,31.3,25,7,8.12,26.14
IVANHOE AERODROME,09/01/2013,8.8,0.0, ,28.3,15.6,59,17,6.41,29.94
IVANHOE AERODROME,10/01/2013,8.5,0.0, ,34.2,12.7,44,9,3.26,30.83
IVANHOE AERODROME,11/01/2013,11.3,0.0, ,43.1,17.8,28,5,3.99,30.61
IVANHOE AERODROME,12/01/2013,11.2,0.0, ,39.5,24.8,30,9,4.91,28.01
IVANHOE AERODROME,13/01/2013,9.8,0.0, ,34.6,22.2,74,17,6.81,24.52
IVANHOE AERODROME,14/01/2013,7.6,0.0, ,29.5,11.4,90,16,4.88,26.97
IVANHOE AERODROME,15/01/2013,9.3,0.0, ,35.9,15.0,37,18,4.07,30.34
IVANHOE AERODROME,16/01/2013,10.0,0.0, ,40.3,22.3,32,12,3.65,29.82
IVANHOE AERODROME,17/01/2013,10.6,0.0, ,44.5,22.3,26,13,3.85,26.08
IVANHOE AERODROME,18/01/2013,14.5,0.0, ,44.9,31.4,39,13,7.01,28.94
IVANHOE AERODROME,19/01/2013,8.3,0.8, ,33.0,18.2,81,13,4.62,25.98
IVANHOE AERODROME,20/01/2013,9.1,0.2, ,37.4,15.5,45,9,3.42,29.97
IVANHOE AERODROME,21/01/2013, ,0.0, , ,19.4,45,9,4.33,28.97
IVANHOE AERODROME,28/01/2013, ,0.0, ,34.0,16.6, , , ,29.12
IVANHOE AERODROME,29/01/2013, ,0.0, ,29.7,16.4, , , ,28.74
IVANHOE AERODROME,30/01/2013,7.2,0.0, ,31.3,12.3,44,15,2.94,28.68
IVANHOE AERODROME,31/01/2013,9.9,0.0, ,36.0,16.9,50,9,4.80,28.67
Totals:,,228.5,1, ,,,,,, 
