'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for IVANHOE AERODROME New South Wales for February 2011,,,,,,,,,,
Issued at 22:35 GMT on Tuesday 01 March 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
IVANHOE AERODROME,06/02/2011,5.2,35.4, ,21.6,15.1,100,24,5.54,22.21
IVANHOE AERODROME,07/02/2011,6.2,0.0, ,26.1,11.8,88,40,4.54,30.85
IVANHOE AERODROME,08/02/2011,6.7,0.0, ,28.9,12.3,97,39,4.22,32.19
IVANHOE AERODROME,09/02/2011,7.3,0.0, ,34.6,15.5,96,34,3.07,31.10
IVANHOE AERODROME,10/02/2011,8.0,0.0, ,35.9,21.5,72,37,4.26,28.28
IVANHOE AERODROME,11/02/2011,9.4,0.0, ,37.4,26.5,100,20,5.68,29.16
IVANHOE AERODROME,12/02/2011,4.4,2.4, ,24.5,20.4,100,20,3.74,14.07
IVANHOE AERODROME,13/02/2011,6.1,5.2, ,26.8,14.7,99,33,4.29,28.69
IVANHOE AERODROME,14/02/2011,6.9,0.0, ,32.5,14.3,99,38,3.91,30.18
IVANHOE AERODROME,15/02/2011,5.8,0.0, ,29.8,18.7,78,50,5.17,21.38
IVANHOE AERODROME,16/02/2011,4.7,0.0, ,29.4,19.9,91,56,2.70,20.88
IVANHOE AERODROME,17/02/2011,6.6,0.0, ,33.2,19.4,100,38,2.53,29.84
IVANHOE AERODROME,18/02/2011,7.6,0.0, ,36.5,19.0,100,28,3.57,28.88
IVANHOE AERODROME,19/02/2011,7.4,0.0, ,33.2,25.7,68,47,5.03,25.60
IVANHOE AERODROME,20/02/2011,6.3,0.0, ,28.8,19.2,94,41,4.04,29.44
IVANHOE AERODROME,21/02/2011,6.9,0.0, ,24.4,12.1,68,31,6.07,30.72
IVANHOE AERODROME,22/02/2011,7.0,0.0, ,29.7,10.3,86,34,4.92,29.82
IVANHOE AERODROME,23/02/2011,7.3,0.0, ,30.9,14.0,86,26,4.28,29.68
IVANHOE AERODROME,24/02/2011,7.3,0.0, ,33.5,14.3,77,21,3.04,29.83
IVANHOE AERODROME,25/02/2011,7.4,0.0, ,35.0,16.3,69,21,3.51,25.16
IVANHOE AERODROME,26/02/2011,7.1,0.0, ,36.8,21.3,60,23,2.49,27.32
IVANHOE AERODROME,27/02/2011,8.8,0.0, ,39.1,22.3,58,19,4.01,25.95
IVANHOE AERODROME,28/02/2011,7.7,0.0, ,38.2,23.1,62,26,3.85,21.71
Totals:,,158.1,43, ,,,,,, 
