'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for TERREY HILLS New South Wales for February 2009,,,,,,,,,,
Issued at 04:34 GMT on Thursday 22 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2009 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
TERREY HILLS,01/02/2009,5.3,0.2, ,27.0,18.8,95,67,4.00,28.69
TERREY HILLS,02/02/2009,6.0,0.0, ,28.0,21.2,93,56,4.10,29.57
TERREY HILLS,03/02/2009,4.8,0.0, ,26.2,18.8,95,64,2.35,25.52
TERREY HILLS,04/02/2009,4.4,2.2, ,26.3,20.4,96,74,2.55,23.45
TERREY HILLS,05/02/2009,6.2,0.0, ,30.9,19.9,97,58,3.09,30.80
TERREY HILLS,06/02/2009,6.7,0.0, ,32.2,20.2,94,44,2.77,30.68
TERREY HILLS,07/02/2009,7.7,0.0, ,34.9,20.4,85,33,3.49,30.62
TERREY HILLS,08/02/2009,6.7,0.0, ,31.2,19.0,91,48,3.64,30.96
TERREY HILLS,09/02/2009,2.2,0.0, ,20.1,19.7,97,85,3.55,11.98
TERREY HILLS,10/02/2009,1.2,5.0, ,18.2,16.9,98,95,3.20,6.38
TERREY HILLS,11/02/2009,3.0,12.2, ,21.5,14.6,97,66,4.65,14.18
TERREY HILLS,12/02/2009,3.2,0.8, ,19.9,15.2,96,58,3.74,15.68
TERREY HILLS,13/02/2009,2.0,20.8, ,17.9,14.5,97,82,3.62,11.40
TERREY HILLS,14/02/2009, , , , , , , , ,7.58
TERREY HILLS,15/02/2009, , , , , , , , ,12.85
TERREY HILLS,16/02/2009, , , , , , , , ,20.74
TERREY HILLS,17/02/2009, , , ,20.2, , , , , 
TERREY HILLS,18/02/2009, ,15.0, ,25.6,17.3,97,62,4.14, 
TERREY HILLS,19/02/2009,5.3,0.0, ,29.5,17.5,97,49,2.71,25.51
TERREY HILLS,20/02/2009,4.8,0.2, ,27.4,17.6,95,65,2.70,25.84
TERREY HILLS,21/02/2009,2.4,0.0, ,22.7,19.5,97,81,2.34,12.17
TERREY HILLS,22/02/2009,3.8,55.2, ,23.5,18.0,97,72,2.53,21.48
TERREY HILLS,23/02/2009,4.7,0.0, ,27.1,18.4,93,67,3.37,24.59
TERREY HILLS,24/02/2009,5.5,1.4, ,28.6,19.2,94,57,3.79,27.07
TERREY HILLS,25/02/2009,4.1,0.0, ,25.2,19.5,94,68,2.95,22.16
TERREY HILLS,26/02/2009,4.0,1.2, ,22.9,17.7,83,63,3.37,20.57
TERREY HILLS,27/02/2009,3.9,0.2, ,22.4,14.9,93,59,2.81,21.93
TERREY HILLS,28/02/2009,5.0,0.0, ,27.4,16.0,92,55,3.17,25.58
Totals:,,102.9,114.4, ,,,,,, 
