'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for TERREY HILLS New South Wales for January 2014,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 February 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2014 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
TERREY HILLS,01/01/2014,5.6,0.2, ,29.1,17.8,93,64,2.75,28.75
TERREY HILLS,02/01/2014,5.9,0.0, ,34.7,20.1,93,23,2.64,19.14
TERREY HILLS,03/01/2014,4.7,1.0, ,26.1,18.2,97,59,2.62,23.29
TERREY HILLS,04/01/2014,5.7,0.0, ,25.2,18.8,97,58,3.53,31.17
TERREY HILLS,05/01/2014,5.2,0.0, ,26.1,17.9,94,66,3.05,27.95
TERREY HILLS,06/01/2014,7.9,0.0, ,29.7,18.4,97,17,3.87,33.91
TERREY HILLS,07/01/2014,2.4,0.0, ,20.3,16.0,94,65,3.01,9.57
TERREY HILLS,08/01/2014,2.1,5.6, ,20.6,15.0,94,67,2.29,7.97
TERREY HILLS,09/01/2014,3.3,0.0, ,22.2,15.5,89,55,2.73,14.15
TERREY HILLS,10/01/2014,4.6,0.4, ,25.7,17.2,91,57,2.05,23.05
TERREY HILLS,11/01/2014,5.9,0.0, ,29.8,17.4,94,47,1.71,29.76
TERREY HILLS,12/01/2014,4.9,0.0, ,27.2,18.5,97,62,2.61,24.81
TERREY HILLS,13/01/2014,4.7,0.0, ,25.3,17.7,90,58,2.41,24.22
TERREY HILLS,14/01/2014,5.9,0.0, ,27.4,16.3,91,49,2.92,29.86
TERREY HILLS,15/01/2014,6.4,0.0, ,29.6,18.4,94,51,2.91,31.93
TERREY HILLS,16/01/2014,6.4,0.0, ,29.6,18.0,95,54,2.96,32.38
TERREY HILLS,17/01/2014,6.2,0.0, ,28.8,18.8,96,56,3.39,31.78
TERREY HILLS,18/01/2014,6.6,0.0, ,31.8,17.1,96,47,2.43,32.19
TERREY HILLS,19/01/2014,4.7,0.0, ,26.6,18.2,98,66,2.60,24.93
TERREY HILLS,20/01/2014,2.8,0.2, ,25.5,19.5,100,68,2.23,12.01
TERREY HILLS,21/01/2014,1.7,13.0, ,22.7,18.6,100,86,2.23,7.44
TERREY HILLS,22/01/2014,1.3,3.0, ,20.6,17.9,99,75,2.46,3.32
TERREY HILLS,23/01/2014,3.6,3.8, ,23.5,17.5,97,65,3.35,17.94
TERREY HILLS,24/01/2014,3.1,1.6, ,25.6,18.8,98,72,2.22,14.77
TERREY HILLS,25/01/2014,4.1,2.4, ,23.1,17.6,97,52,3.67,18.92
TERREY HILLS,26/01/2014,3.0,1.0, ,21.0,15.0,95,53,2.21,13.40
TERREY HILLS,27/01/2014,5.5,0.0, ,25.2,13.5,88,49,2.87,30.15
TERREY HILLS,28/01/2014,6.0,0.0, ,25.9,17.4,84,52,4.00,30.78
TERREY HILLS,29/01/2014,6.3,0.0, ,29.5,17.6,87,47,2.79,30.81
TERREY HILLS,30/01/2014,6.2,0.0, ,27.4,17.3,92,44,3.60,30.97
TERREY HILLS,31/01/2014,6.1,0.0, ,29.0,16.9,86,47,2.60,30.18
Totals:,,148.8,32.2, ,,,,,, 
