'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BOURKE AIRPORT New South Wales for December 2009,,,,,,,,,,
Issued at 04:34 GMT on Thursday 22 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2009 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BOURKE AIRPORT,01/12/2009,8.5,0.0, ,30.8,17.1,49,17,4.26,31.00
BOURKE AIRPORT,02/12/2009,9.5,0.0, ,32.4,15.2,41,9,4.34,33.80
BOURKE AIRPORT,03/12/2009,9.0,0.0, ,35.2,15.8,44,8,3.10,34.10
BOURKE AIRPORT,04/12/2009,10.6,0.0, ,39.6,15.9,34,7,3.77,33.98
BOURKE AIRPORT,05/12/2009,10.3,0.0, ,36.1,19.7,25,4,3.90,34.20
BOURKE AIRPORT,06/12/2009,9.8,0.0, ,36.6,18.4,23,8,3.45,34.18
BOURKE AIRPORT,07/12/2009,10.0,0.0, ,40.7,16.1,34,7,3.11,33.62
BOURKE AIRPORT,08/12/2009,12.2,0.0, ,43.2,18.0,38,6,4.68,31.97
BOURKE AIRPORT,09/12/2009,9.1,0.0, ,35.2,17.6,59,12,3.57,33.14
BOURKE AIRPORT,10/12/2009,7.3,0.0, ,33.3,21.2,47,19,4.76,11.31
BOURKE AIRPORT,11/12/2009, ,0.0, , ,17.1,59,10,4.94,33.15
BOURKE AIRPORT,12/12/2009, , , ,32.7, ,28,8,3.34,28.53
BOURKE AIRPORT,13/12/2009,9.4,0.0, ,36.3,15.0,33,11,3.60,32.37
BOURKE AIRPORT,14/12/2009,9.9,0.0, ,38.4,21.5,27,9,3.65,30.77
BOURKE AIRPORT,15/12/2009, ,0.0, ,40.7,22.6, , , ,34.11
BOURKE AIRPORT,16/12/2009, ,0.0, ,42.6,22.9, , , ,32.61
BOURKE AIRPORT,17/12/2009, ,0.0, ,42.3,24.8, , , ,28.25
BOURKE AIRPORT,18/12/2009,3.8,0.0, ,28.2,26.0,94,45,3.80,10.06
BOURKE AIRPORT,19/12/2009,8.2,14.4, ,32.3,18.8,96,13,3.26,34.27
BOURKE AIRPORT,20/12/2009,8.8,0.0, ,36.4,18.7,68,11,2.76,34.35
BOURKE AIRPORT,21/12/2009,9.1,0.0, ,38.8,19.7,61,15,3.10,32.41
BOURKE AIRPORT,22/12/2009, ,0.0, ,40.9,22.4, , , ,32.29
BOURKE AIRPORT,23/12/2009, ,0.0, ,39.6,20.4, , , ,33.81
BOURKE AIRPORT,24/12/2009,11.1,0.0, ,41.5,23.7,83,21,6.53,26.17
BOURKE AIRPORT,25/12/2009,2.3,2.4, ,24.1,21.0,97,82,4.45,9.84
BOURKE AIRPORT,26/12/2009,5.7,42.0, ,30.2,21.0,97,59,5.22,25.08
BOURKE AIRPORT,27/12/2009,6.6,0.6, ,34.2,21.7,97,41,2.56,27.84
BOURKE AIRPORT,28/12/2009,7.1,0.2, ,36.2,23.5,92,38,3.63,24.68
BOURKE AIRPORT,29/12/2009,7.8,0.0, ,34.2,22.2,91,38,5.19,28.12
BOURKE AIRPORT,30/12/2009,4.9,0.0, ,28.9,23.7,90,64,6.48,18.30
BOURKE AIRPORT,31/12/2009,2.7,0.8, ,22.6,21.5,96,81,5.76,12.99
Totals:,,193.7,60.4, ,,,,,, 
