'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BOURKE AIRPORT New South Wales for May 2011,,,,,,,,,,
Issued at 22:35 GMT on Wednesday 01 June 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BOURKE AIRPORT,01/05/2011, , , , , ,75,25,2.53,16.62
BOURKE AIRPORT,02/05/2011, , , , , ,67,23,2.63,14.13
BOURKE AIRPORT,03/05/2011, , , , , ,86,31,2.86,13.66
BOURKE AIRPORT,04/05/2011, , , , , ,82,24,3.77,18.14
BOURKE AIRPORT,05/05/2011, , , , , ,77,24,3.97,18.26
BOURKE AIRPORT,06/05/2011, , , , , ,70,25,2.69,15.73
BOURKE AIRPORT,07/05/2011, , , , , ,78,24,1.81,16.54
BOURKE AIRPORT,08/05/2011, , , , , ,63,24,2.31,14.66
BOURKE AIRPORT,09/05/2011, , , , , ,71,26,4.37,16.94
BOURKE AIRPORT,10/05/2011, , , , , , , , ,17.09
BOURKE AIRPORT,11/05/2011, , , , , ,81,28,3.90,15.53
BOURKE AIRPORT,12/05/2011, , , , , ,79,39,3.91,15.51
BOURKE AIRPORT,13/05/2011, , , , , , , , ,14.21
BOURKE AIRPORT,14/05/2011, , , , , ,84,28,4.38,17.10
BOURKE AIRPORT,15/05/2011, , , , , ,83,24,3.22,17.12
BOURKE AIRPORT,16/05/2011, , , , , ,81,24,2.57,17.11
BOURKE AIRPORT,17/05/2011, , , , , , , , ,16.89
BOURKE AIRPORT,18/05/2011, , , , , , , , ,15.71
BOURKE AIRPORT,19/05/2011, , , , , , , , ,16.24
BOURKE AIRPORT,20/05/2011, , , , , ,76,33,2.67,13.52
BOURKE AIRPORT,21/05/2011, , , , , ,82,29,3.32,14.66
BOURKE AIRPORT,22/05/2011, , , , , ,100,42,4.52,10.55
BOURKE AIRPORT,23/05/2011, , , , , , , , ,14.25
BOURKE AIRPORT,24/05/2011, , , , , , , , ,11.18
BOURKE AIRPORT,25/05/2011, , , , , , , , ,15.39
BOURKE AIRPORT,26/05/2011, , , , , , , , ,15.25
BOURKE AIRPORT,27/05/2011, , , , , , , , ,15.38
BOURKE AIRPORT,28/05/2011, , , , , , , , ,15.12
BOURKE AIRPORT,29/05/2011, , , , , , , , ,12.51
BOURKE AIRPORT,30/05/2011, , , , , , , , ,14.37
BOURKE AIRPORT,31/05/2011, , , , , , , , ,14.40
Totals:,, , , ,,,,,, 
