'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BOURKE AIRPORT New South Wales for December 2011,,,,,,,,,,
Issued at 22:34 GMT on Sunday 01 January 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BOURKE AIRPORT,01/12/2011,8.1,5.8, ,28.8,13.2,95,23,5.50,34.53
BOURKE AIRPORT,02/12/2011,7.7,0.0, ,28.6,12.3,74,23,4.16,33.60
BOURKE AIRPORT,03/12/2011,8.1,0.0, ,30.3,15.7,65,21,3.69,33.74
BOURKE AIRPORT,04/12/2011,7.9,0.0, ,32.7,15.4,74,16,3.57,29.23
BOURKE AIRPORT,05/12/2011,7.3,0.0, ,30.8,15.6,61,22,3.86,25.50
BOURKE AIRPORT,06/12/2011,4.1,0.0, ,22.2,19.6,96,48,4.40,17.24
BOURKE AIRPORT,07/12/2011,3.6,26.8, ,20.4,15.7,96,70,4.44,20.82
BOURKE AIRPORT,08/12/2011,6.2,2.0, ,27.9,13.1,96,33,2.68,31.43
BOURKE AIRPORT,09/12/2011,4.6,0.2, ,27.7,16.6,93,52,3.42,18.96
BOURKE AIRPORT,10/12/2011,6.2,3.8, ,30.6,18.1,96,39,1.84,30.27
BOURKE AIRPORT,11/12/2011,6.0,0.2, ,30.9,20.1,90,46,3.47,25.03
BOURKE AIRPORT,12/12/2011,7.7,5.0, ,31.2,16.9,96,22,3.40,33.86
BOURKE AIRPORT,13/12/2011,8.4,0.0, ,29.8,16.4,70,19,4.20,34.62
BOURKE AIRPORT,14/12/2011, ,0.0, ,31.1,14.7,71,15,2.75, 
BOURKE AIRPORT,15/12/2011,7.9,0.0, ,33.0,18.9,71,19,3.71,28.32
BOURKE AIRPORT,16/12/2011,8.3,0.0, ,32.1,17.4,84,30,5.26,31.97
BOURKE AIRPORT,17/12/2011,6.6,0.0, ,30.5,19.2,86,41,5.70,22.22
BOURKE AIRPORT,18/12/2011,5.5,1.8, ,29.6,19.4,97,52,5.87,20.57
BOURKE AIRPORT,19/12/2011,6.6,37.6, ,31.4,18.9,95,41,4.29,26.80
BOURKE AIRPORT,20/12/2011,7.8,0.2, ,32.7,17.3,86,26,3.17,33.57
BOURKE AIRPORT,21/12/2011,6.8,0.0, ,33.2,19.6,84,29,2.40,28.64
BOURKE AIRPORT,22/12/2011,8.0,0.0, ,33.4,20.5,87,35,4.41,31.10
BOURKE AIRPORT,23/12/2011,8.2,1.8, ,34.0,18.1,89,25,3.58,33.23
BOURKE AIRPORT,24/12/2011,8.5,0.0, ,35.0,19.6,83,24,3.33,33.89
BOURKE AIRPORT,25/12/2011,8.5,0.0, ,35.9,19.5,77,25,3.05,33.66
BOURKE AIRPORT,26/12/2011,4.8,0.6, ,28.4,21.6,92,44,3.69,16.96
BOURKE AIRPORT,27/12/2011,7.7,4.0, ,32.4,19.2,94,26,3.72,31.34
BOURKE AIRPORT,28/12/2011,7.5,0.0, ,33.2,16.6,80,22,2.82,31.36
BOURKE AIRPORT,29/12/2011,8.6,0.0, ,34.2,21.4,61,22,4.09,28.81
BOURKE AIRPORT,30/12/2011,9.9,0.0, ,34.1,20.2,56,15,4.97,32.42
BOURKE AIRPORT,31/12/2011,8.8,0.0, ,34.5,20.8,55,22,4.13,29.75
Totals:,,215.9,89.8, ,,,,,, 
