'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for NULLO MOUNTAIN New South Wales for July 2013,,,,,,,,,,
Issued at 22:30 GMT on Thursday 01 August 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
NULLO MOUNTAIN,01/07/2013, ,0.0, , ,4.1,100,64,2.61,12.78
NULLO MOUNTAIN,02/07/2013, ,0.0, , , ,99,68,1.91,13.32
NULLO MOUNTAIN,03/07/2013, ,0.0, , , ,100,51,2.52,13.76
NULLO MOUNTAIN,04/07/2013, ,0.0, ,13.0, ,91,59,4.81,10.60
NULLO MOUNTAIN,05/07/2013,1.6,0.0, ,10.6,6.6,87,53,4.12,12.72
NULLO MOUNTAIN,06/07/2013,1.3,0.0, ,7.5,-0.7,91,51,3.10,14.02
NULLO MOUNTAIN,07/07/2013, ,0.0, , ,0.0,100,59,2.11,13.62
NULLO MOUNTAIN,08/07/2013, ,0.0, ,8.3, ,85,58,2.21,13.69
NULLO MOUNTAIN,09/07/2013,0.8,0.0, ,6.3,1.8,99,79,4.46,10.18
NULLO MOUNTAIN,10/07/2013,0.7,1.0, ,7.9,2.9,100,83,2.96,4.70
NULLO MOUNTAIN,11/07/2013,0.9,0.2, ,9.4,1.7,99,74,2.00,10.73
NULLO MOUNTAIN,12/07/2013,0.8,0.2, ,10.2,2.6,100,84,1.32,9.18
NULLO MOUNTAIN,13/07/2013,1.0,0.0, ,12.4,4.2,100,63,0.80,11.16
NULLO MOUNTAIN,14/07/2013,1.1,0.2, ,12.1,4.6,100,72,1.93,11.25
NULLO MOUNTAIN,15/07/2013,0.9,1.4, ,11.1,6.6,100,80,3.41,7.26
NULLO MOUNTAIN,16/07/2013,0.6,2.4, ,9.8,8.2,100,97,3.00,5.17
NULLO MOUNTAIN,17/07/2013,1.1,3.4, ,13.4,8.1,100,81,2.85,10.21
NULLO MOUNTAIN,18/07/2013,1.2,0.2, ,12.6,8.6,94,79,3.30,10.58
NULLO MOUNTAIN,19/07/2013,0.7,1.2, ,9.7,9.0,100,87,6.01,3.60
NULLO MOUNTAIN,20/07/2013,1.1,19.2, ,9.2,5.9,100,70,4.15,10.17
NULLO MOUNTAIN,21/07/2013,1.3,0.8, ,6.3,-1.2,92,57,3.33,15.08
NULLO MOUNTAIN,22/07/2013,1.3,0.0, ,6.9,0.5,82,58,3.36,12.31
NULLO MOUNTAIN,23/07/2013,1.1,0.0, ,6.6,1.2,98,67,3.60,10.46
NULLO MOUNTAIN,24/07/2013,1.4,0.0, ,9.7,0.8,94,63,3.32,15.21
NULLO MOUNTAIN,25/07/2013,1.4,0.0, ,11.3,0.2,92,60,1.51,15.74
NULLO MOUNTAIN,26/07/2013,1.7,0.0, ,11.1,2.3,89,44,2.13,16.01
NULLO MOUNTAIN,27/07/2013,1.9,0.0, ,13.3,1.1,94,33,2.02,16.18
NULLO MOUNTAIN,28/07/2013,1.8,0.0, ,12.5,2.9,78,59,3.31,15.03
NULLO MOUNTAIN,29/07/2013,1.8,0.0, ,13.9,6.7,81,62,3.08,13.52
NULLO MOUNTAIN,30/07/2013,1.3,0.0, ,11.8,5.8,99,65,2.04,11.16
NULLO MOUNTAIN,31/07/2013,0.9,1.6, ,9.2,5.4,99,87,3.70,10.07
Totals:,,29.7,31.8, ,,,,,, 
