'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for NULLO MOUNTAIN New South Wales for June 2016,,,,,,,,,,
Issued at 22:30 GMT on Friday 01 July 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
NULLO MOUNTAIN,01/06/2016,1.0,0.0, ,9.8,5.1,99,77,4.20,9.12
NULLO MOUNTAIN,02/06/2016,0.8,0.2, ,9.9,4.9,100,81,3.44,7.90
NULLO MOUNTAIN,03/06/2016,0.4,0.0, ,9.6,6.7,100,99,5.37,4.94
NULLO MOUNTAIN,04/06/2016,0.4,19.8, ,11.3,7.5,100,99,4.55,3.52
NULLO MOUNTAIN,05/06/2016,0.7,44.0, ,9.9,8.0,100,89,3.77,4.73
NULLO MOUNTAIN,06/06/2016,0.7,8.0, ,5.9,2.5,100,84,6.00,6.59
NULLO MOUNTAIN,07/06/2016,0.5,1.2, ,6.4,4.2,100,91,4.57,4.22
NULLO MOUNTAIN,08/06/2016,1.0,5.0, ,10.3,4.8,100,74,3.98,9.89
NULLO MOUNTAIN,09/06/2016,0.9,17.0, ,10.1,4.9,100,78,4.53,6.07
NULLO MOUNTAIN,10/06/2016,0.8,7.4, ,10.0,6.1,100,85,3.66,7.78
NULLO MOUNTAIN,11/06/2016,0.9,0.2, ,7.7,2.8,94,77,3.70,8.87
NULLO MOUNTAIN,12/06/2016,1.1,0.0, ,9.1,0.8,93,62,2.93,11.50
NULLO MOUNTAIN,13/06/2016,1.0,0.8, ,11.9,3.6,99,67,1.98,11.23
NULLO MOUNTAIN,14/06/2016,1.1,0.2, ,13.0,4.3,99,62,1.96,11.45
NULLO MOUNTAIN,15/06/2016,1.1,0.0, ,11.5,3.7,99,70,3.26,11.46
NULLO MOUNTAIN,16/06/2016,1.1,0.4, ,13.0,4.8,99,69,3.04,10.49
NULLO MOUNTAIN,17/06/2016,0.9,0.0, ,10.0,7.4,100,75,5.15,4.10
NULLO MOUNTAIN,18/06/2016,0.6,9.8, ,10.6,8.6,100,94,2.85,5.71
NULLO MOUNTAIN,19/06/2016,0.5,3.2, ,10.9,6.0,100,94,4.90,3.20
NULLO MOUNTAIN,20/06/2016,0.4,45.2, ,6.8,6.4,100,100,5.37,4.18
NULLO MOUNTAIN,21/06/2016,0.5,10.8, ,5.7,4.0,100,90,5.70,5.31
NULLO MOUNTAIN,22/06/2016,0.7,12.6, ,7.5,3.4,100,80,4.32,6.49
NULLO MOUNTAIN,23/06/2016,0.6,0.2, ,7.0,1.9,100,88,3.64,6.95
NULLO MOUNTAIN,24/06/2016,0.7,9.4, ,5.1,3.5,100,77,5.19,6.69
NULLO MOUNTAIN,25/06/2016,0.9,4.2, ,4.1,-2.9,97,63,3.13,11.49
NULLO MOUNTAIN,26/06/2016,1.0,0.0, ,7.7,-3.1,89,40,1.31,8.59
NULLO MOUNTAIN,27/06/2016,0.6,0.2, ,1.6,-0.4,99,79,2.51,5.02
NULLO MOUNTAIN,28/06/2016,0.9,1.8, ,6.7,-1.1,99,73,3.45,11.49
NULLO MOUNTAIN,29/06/2016, ,0.0, , ,-1.7,92,31,1.20,11.59
NULLO MOUNTAIN,30/06/2016, , , ,7.1, ,96,37,4.18,10.36
Totals:,,21.8,201.6, ,,,,,, 
