'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for NULLO MOUNTAIN New South Wales for April 2015,,,,,,,,,,
Issued at 22:31 GMT on Friday 01 May 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
NULLO MOUNTAIN,01/04/2015,3.2,1.8, ,21.8,11.6,100,54,2.71,18.69
NULLO MOUNTAIN,02/04/2015,3.0,0.0, ,22.9,12.7,87,45,2.07,14.67
NULLO MOUNTAIN,03/04/2015,1.1,0.0, ,12.7,11.4,100,78,4.53,3.83
NULLO MOUNTAIN,04/04/2015,0.7,9.8, ,12.4,11.3,100,100,4.92,4.71
NULLO MOUNTAIN,05/04/2015,2.0,13.6, ,17.9,9.5,100,67,2.17,12.06
NULLO MOUNTAIN,06/04/2015,1.7,0.4, ,17.9,9.9,99,66,2.34,7.45
NULLO MOUNTAIN,07/04/2015,1.8,24.4, ,14.4,8.4,100,67,3.83,10.42
NULLO MOUNTAIN,08/04/2015,1.3,4.2, ,10.6,5.0,100,74,4.51,8.60
NULLO MOUNTAIN,09/04/2015,2.7,0.0, ,16.8,6.2,90,51,2.52,18.21
NULLO MOUNTAIN,10/04/2015,1.7,0.0, ,14.0,6.5,99,74,4.16,12.31
NULLO MOUNTAIN,11/04/2015,1.9,0.4, ,15.3,7.7,100,69,2.38,14.05
NULLO MOUNTAIN,12/04/2015,2.3,0.2, ,17.2,7.7,99,55,1.95,15.18
NULLO MOUNTAIN,13/04/2015,2.4,0.0, ,16.8,8.2,99,59,3.38,16.52
NULLO MOUNTAIN,14/04/2015,2.5,0.0, ,18.6,7.2,100,50,2.27,16.78
NULLO MOUNTAIN,15/04/2015,2.5,0.0, ,21.3,10.2,98,56,1.88,15.50
NULLO MOUNTAIN,16/04/2015,3.0,5.2, ,23.2,11.3,84,50,2.44,16.52
NULLO MOUNTAIN,17/04/2015,2.2,0.0, ,21.4,12.9,100,61,1.96,12.71
NULLO MOUNTAIN,18/04/2015,1.7,0.0, ,18.6,13.5,100,73,4.30,8.56
NULLO MOUNTAIN,19/04/2015,2.3,18.6, ,16.6,10.7,100,57,2.71,15.25
NULLO MOUNTAIN,20/04/2015,0.5,13.0, ,9.4,5.7,100,98,6.48,4.28
NULLO MOUNTAIN,21/04/2015, ,43.6, , ,6.0,99,98,7.08,2.73
NULLO MOUNTAIN,22/04/2015, , , ,11.6, , , , ,7.50
NULLO MOUNTAIN,23/04/2015,1.7,13.0, ,16.6,8.6,100,69,1.44,12.61
NULLO MOUNTAIN,24/04/2015,1.8,0.2, ,16.8,10.4,100,67,2.22,11.89
NULLO MOUNTAIN,25/04/2015,2.0,0.0, ,17.1,8.3,99,56,2.91,12.22
NULLO MOUNTAIN,26/04/2015,0.8,6.8, ,8.9,3.4,100,85,3.31,5.11
NULLO MOUNTAIN,27/04/2015,1.9,0.0, ,12.7,3.2,98,51,2.22,16.32
NULLO MOUNTAIN,28/04/2015,1.7,0.0, ,12.4,3.3,96,62,2.93,14.73
NULLO MOUNTAIN,29/04/2015,1.6,0.0, ,12.4,6.1,100,73,4.67,14.37
NULLO MOUNTAIN,30/04/2015,1.0,1.4, ,11.3,7.5,100,88,5.52,8.99
Totals:,,53,156.6, ,,,,,, 
