'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MOUNT GININI New South Wales for July 2013,,,,,,,,,,
Issued at 22:30 GMT on Thursday 01 August 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MOUNT GININI,01/07/2013,1.7,0.0, ,6.1,0.2,96,26,5.56,9.84
MOUNT GININI,02/07/2013,1.3,0.0, ,6.6,-1.2,97,56,6.28,11.68
MOUNT GININI,03/07/2013,2.3,0.0, ,7.4,-0.5,58,13,5.06,12.08
MOUNT GININI,04/07/2013,1.6,0.0, ,0.6,-2.7,97,17,7.43,4.08
MOUNT GININI,05/07/2013,0.3,5.0, ,-2.2,-3.5,96,96,7.76,8.86
MOUNT GININI,06/07/2013,0.3,0.2, ,-1.2,-4.3,97,96,6.60,7.78
MOUNT GININI,07/07/2013,0.4,2.4, ,-0.3,-3.0,97,96,4.20,7.81
MOUNT GININI,08/07/2013,0.6,0.2, ,1.1,-2.1,96,84,4.03,9.36
MOUNT GININI,09/07/2013,0.8,0.0, ,2.3,-3.7,96,60,2.50,12.07
MOUNT GININI,10/07/2013,0.5,0.0, ,3.1,-3.3,97,93,2.71,6.48
MOUNT GININI,11/07/2013,0.9,0.2, ,6.6,-2.2,97,48,1.84,11.87
MOUNT GININI,12/07/2013,1.0,0.0, ,7.3,-0.5,97,61,3.46,11.44
MOUNT GININI,13/07/2013,0.6,0.0, ,6.7,1.2,97,93,1.85,8.70
MOUNT GININI,14/07/2013,0.5,1.0, ,5.2,1.5,97,93,4.79,3.59
MOUNT GININI,15/07/2013,0.5,19.6, ,4.8,2.2,96,96,4.59,3.25
MOUNT GININI,16/07/2013,0.5,17.8, ,6.4,3.5,96,95,3.08,5.04
MOUNT GININI,17/07/2013,0.5,8.6, ,6.1,3.2,96,96,6.08,4.69
MOUNT GININI,18/07/2013,0.5,6.0, ,6.9,3.9,96,96,7.32,3.26
MOUNT GININI,19/07/2013,0.5,16.6, ,5.6,4.3,96,96,8.34,4.90
MOUNT GININI,20/07/2013,0.4,9.4, ,-0.6,-0.8,96,95,6.62,3.02
MOUNT GININI,21/07/2013,0.4,24.2, ,-3.7,-5.9,96,95,4.06,8.20
MOUNT GININI,22/07/2013,0.3,2.6, ,-2.9,-5.5,97,96,4.43,6.34
MOUNT GININI,23/07/2013,0.5,1.4, ,3.3,-4.3,97,97,4.50,10.47
MOUNT GININI,24/07/2013,1.6,0.0, ,4.8,-4.0,97,18,3.83,13.70
MOUNT GININI,25/07/2013,1.9,0.0, ,5.3,1.0,64,20,3.84,13.27
MOUNT GININI,26/07/2013,2.1,0.0, ,6.2,0.1,71,18,4.12,14.43
MOUNT GININI,27/07/2013,1.9,0.0, ,6.1,0.1,78,17,3.43,14.51
MOUNT GININI,28/07/2013,1.9,0.0, ,4.0,1.1,97,18,6.49,11.24
MOUNT GININI,29/07/2013,0.4,0.0, ,4.3,1.5,97,97,6.95,3.43
MOUNT GININI,30/07/2013,0.9,11.8, ,5.7,1.0,97,81,4.02,11.18
MOUNT GININI,31/07/2013,1.0,0.0, ,6.9,-0.7,97,72,1.93,13.88
Totals:,,28.6,127, ,,,,,, 
