'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MOUNT GININI New South Wales for August 2012,,,,,,,,,,
Issued at 22:38 GMT on Saturday 01 September 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MOUNT GININI,01/08/2012,1.0,0.4, ,2.5,-3.8,99,60,3.51,10.86
MOUNT GININI,02/08/2012,1.1,0.0, ,3.8,-4.2,99,56,4.66,10.38
MOUNT GININI,03/08/2012,0.7,0.0, ,1.6,-4.6,100,77,5.01,7.27
MOUNT GININI,04/08/2012,0.5,0.0, ,1.3,-2.7,100,85,6.37,4.82
MOUNT GININI,05/08/2012,0.3,0.0, ,1.3,-1.2,100,100,8.78,8.89
MOUNT GININI,06/08/2012, ,1.2, , ,-4.3,100,91,7.76,7.95
MOUNT GININI,07/08/2012, , , ,3.8, ,100,45,5.35,12.59
MOUNT GININI,08/08/2012,1.3,2.0, ,5.4,-3.6,100,61,6.43,12.53
MOUNT GININI,09/08/2012,0.6,0.2, ,-0.3,-2.9,100,85,6.74,10.72
MOUNT GININI,10/08/2012,1.6,4.6, ,2.2,-6.4,97,42,10.09,12.93
MOUNT GININI,11/08/2012,1.3,1.6, ,4.5,-3.2,100,57,6.28,13.20
MOUNT GININI,12/08/2012,1.5,0.0, ,6.5,-2.3,100,49,3.81,13.32
MOUNT GININI,13/08/2012,1.8,0.0, ,6.8,-2.2,100,32,4.42,12.44
MOUNT GININI,14/08/2012,1.6,0.2, ,4.1,-2.6,100,31,5.74,8.56
MOUNT GININI,15/08/2012,1.0,0.0, ,4.8,-0.2,100,75,6.86,9.44
MOUNT GININI,16/08/2012,0.5,0.2, ,1.4,-2.7,100,92,5.41,5.89
MOUNT GININI,17/08/2012, ,0.8, , ,-2.0, , , ,4.50
MOUNT GININI,18/08/2012, , , , , , , , ,9.43
MOUNT GININI,19/08/2012, , , ,3.1, , , , ,13.10
MOUNT GININI,20/08/2012,1.8,10.0, ,4.3,-4.0,99,10,2.94,14.20
MOUNT GININI,21/08/2012,1.2,4.6, ,4.3,-3.3,100,72,5.28,14.15
MOUNT GININI,22/08/2012,1.5,0.0, ,7.4,-1.5,100,61,5.93,12.24
MOUNT GININI,23/08/2012, ,7.8, , ,3.0,100,79,7.93,2.48
MOUNT GININI,24/08/2012, , , ,-2.3, , , , ,5.34
MOUNT GININI,25/08/2012, ,0.0, , ,-5.0,100,99,5.96,13.44
MOUNT GININI,26/08/2012, , , ,1.0, , , , ,14.35
MOUNT GININI,27/08/2012,2.1,1.2, ,5.9,-2.8,83,7,2.60,15.74
MOUNT GININI,28/08/2012,2.5,0.0, ,6.9,0.0,87,6,4.41,14.18
MOUNT GININI,29/08/2012,1.2,0.0, ,4.2,0.3,98,67,7.21,7.97
MOUNT GININI,30/08/2012,0.8,0.8, ,-0.6,-2.3,100,80,7.56,11.15
MOUNT GININI,31/08/2012,0.8,0.6, ,-1.5,-5.3,100,75,6.65,10.29
Totals:,,26.7,36.2, ,,,,,, 
