'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MOUNT GININI New South Wales for July 2012,,,,,,,,,,
Issued at 22:38 GMT on Wednesday 01 August 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MOUNT GININI,01/07/2012, ,2.6, , ,-4.1, , , ,4.61
MOUNT GININI,02/07/2012, , , , , , , , ,7.03
MOUNT GININI,03/07/2012, , , ,0.0, , , , ,8.64
MOUNT GININI,04/07/2012,0.5,3.2, ,0.3,-5.8,100,83,3.76,8.77
MOUNT GININI,05/07/2012,0.5,2.0, ,0.8,-4.8,100,85,2.09,8.92
MOUNT GININI,06/07/2012,0.9,3.0, ,2.7,-4.5,100,34,2.33,9.16
MOUNT GININI,07/07/2012,0.8,0.0, ,3.4,-3.7,100,57,2.82,9.22
MOUNT GININI,08/07/2012,1.4,0.6, ,5.6,-2.1,100,14,2.79,9.26
MOUNT GININI,09/07/2012,1.5,0.6, ,5.6,-1.8,100,22,3.96,8.41
MOUNT GININI,10/07/2012,0.5,0.0, ,2.2,-0.3,100,84,6.03,2.81
MOUNT GININI,11/07/2012,0.3,33.0, ,2.1,-0.7,100,96,5.82,4.59
MOUNT GININI,12/07/2012,0.6,9.2, ,4.7,-1.4,100,80,5.79,2.94
MOUNT GININI,13/07/2012,0.4,23.4, ,4.4,2.0,100,95,6.91,4.64
MOUNT GININI,14/07/2012, ,0.8, , ,-0.4,100,94,6.25,4.29
MOUNT GININI,15/07/2012, , , ,0.2, , , , ,8.00
MOUNT GININI,16/07/2012, ,9.0, ,2.5,-3.8, , , ,7.10
MOUNT GININI,17/07/2012,1.1,1.2, ,3.5,-1.3,100,56,5.44,9.68
MOUNT GININI,18/07/2012,0.7,0.0, ,2.9,-3.1,100,76,5.29,8.64
MOUNT GININI,19/07/2012,1.0,0.2, ,3.3,-4.9,100,44,2.56,10.22
MOUNT GININI,20/07/2012,1.2,0.6, ,6.7,-4.4,99,18,1.74,10.31
MOUNT GININI,21/07/2012,1.5,0.4, ,7.0,-1.8,100,32,4.00,10.42
MOUNT GININI,22/07/2012,0.9,0.4, ,5.1,-2.2,100,70,3.20,10.23
MOUNT GININI,23/07/2012,1.3,0.2, ,7.5,-3.1,100,32,2.54,10.62
MOUNT GININI,24/07/2012,1.5,0.0, ,8.3,-1.3,100,15,2.40,10.33
MOUNT GININI,25/07/2012,0.7,0.2, ,4.7,0.2,100,81,5.98,6.86
MOUNT GININI,26/07/2012,0.3,5.8, ,1.5,-0.1,100,100,5.88,2.62
MOUNT GININI,27/07/2012, ,7.4, , ,-3.2,100,100,4.04,6.20
MOUNT GININI,28/07/2012, , , , , , , , ,9.71
MOUNT GININI,29/07/2012, , , ,3.0, ,100,79,4.09,11.05
MOUNT GININI,30/07/2012,1.2,2.2, ,2.9,-5.3,98,56,6.67,11.47
MOUNT GININI,31/07/2012, ,0.0, ,2.6,-5.0, , , ,11.17
Totals:,,18.8,106, ,,,,,, 
