'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MOUNT BOYCE New South Wales for September 2010,,,,,,,,,,
Issued at 22:30 GMT on Friday 01 October 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MOUNT BOYCE,01/09/2010,3.0,0.0, ,15.1,7.8,77,56,7.55,15.07
MOUNT BOYCE,02/09/2010,2.3,0.0, ,19.1,10.6,97,48,2.80,9.87
MOUNT BOYCE,03/09/2010,0.9,3.4, ,11.8,5.8,99,97,3.14,6.86
MOUNT BOYCE,04/09/2010,1.5,12.6, ,13.8,6.3,99,73,6.52,6.69
MOUNT BOYCE,05/09/2010,1.8,2.6, ,9.2,5.5,97,71,10.31,17.77
MOUNT BOYCE,06/09/2010,2.3,0.2, ,9.9,2.3,92,54,7.14,17.17
MOUNT BOYCE,07/09/2010,2.2,0.2, ,10.6,2.4,96,51,4.09,16.46
MOUNT BOYCE,08/09/2010,2.4,0.0, ,12.3,0.8,96,49,2.15,20.80
MOUNT BOYCE,09/09/2010,1.9,0.2, ,11.5,3.8,99,52,4.61,10.03
MOUNT BOYCE,10/09/2010,2.6,1.8, ,13.8,7.9,99,56,8.71,16.08
MOUNT BOYCE,11/09/2010,3.3,0.4, ,14.0,3.4,82,42,5.66,21.74
MOUNT BOYCE,12/09/2010,3.0,0.0, ,14.9,3.0,92,34,2.95,20.17
MOUNT BOYCE,13/09/2010,3.2,0.0, ,14.7,6.8,83,44,6.47,15.19
MOUNT BOYCE,14/09/2010,1.4,0.0, ,11.5,7.1,98,76,2.68,9.19
MOUNT BOYCE,15/09/2010,2.5,14.6, ,12.0,5.2,98,34,7.87,2.95
MOUNT BOYCE,16/09/2010,2.7,0.2, ,9.6,3.1,83,54,10.40,20.18
MOUNT BOYCE,17/09/2010, ,0.0, ,12.9,0.5,86,45,6.67, 
MOUNT BOYCE,18/09/2010,3.3,0.0, ,14.1,1.1,95,43,5.95,22.95
MOUNT BOYCE,19/09/2010,2.4,0.0, ,13.8,2.7,94,62,2.78,18.00
MOUNT BOYCE,20/09/2010,2.9,0.0, ,15.9,3.9,97,55,2.15,22.35
MOUNT BOYCE,21/09/2010,3.8,0.2, ,20.2,6.5,98,32,2.61,23.42
MOUNT BOYCE,22/09/2010,3.3,3.4, ,18.0,6.2,98,47,3.04,21.85
MOUNT BOYCE,23/09/2010,2.6,0.2, ,14.9,8.0,99,70,2.65,19.70
MOUNT BOYCE,24/09/2010,4.3,0.0, ,18.7,7.1,99,21,3.84,24.29
MOUNT BOYCE,25/09/2010,3.8,0.0, ,14.9,7.1,81,40,5.83,21.53
MOUNT BOYCE,26/09/2010,4.1,0.0, ,19.1,7.2,78,31,2.96,23.96
MOUNT BOYCE,27/09/2010,4.3,0.0, ,18.5,11.2,76,41,6.59,18.62
MOUNT BOYCE,28/09/2010,4.4,0.0, ,15.6,7.2,83,34,7.21,24.71
MOUNT BOYCE,29/09/2010,3.4,0.0, ,12.3,1.3,92,30,3.78,25.35
MOUNT BOYCE,30/09/2010,3.4,0.0, ,15.1,-0.1,96,32,2.30,25.78
Totals:,,83,40, ,,,,,, 
