'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SYDNEY (OBSERVATORY HILL) New South Wales for July 2010,,,,,,,,,,
Issued at 04:30 GMT on Sunday 01 August 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SYDNEY (OBSERVATORY HILL),01/07/2010,0.6,0.0, ,17.1,6.4,81,37,0.00,12.12
SYDNEY (OBSERVATORY HILL),02/07/2010,0.6,0.0, ,12.1,7.6,87,63,0.00,7.02
SYDNEY (OBSERVATORY HILL),03/07/2010,0.6,0.6, ,16.3,7.7,89,36,0.00,12.34
SYDNEY (OBSERVATORY HILL),04/07/2010,0.7,0.0, ,17.8,7.8,80,55,0.00,11.69
SYDNEY (OBSERVATORY HILL),05/07/2010,0.7,0.0, ,13.5,8.8,94,76,0.00,6.42
SYDNEY (OBSERVATORY HILL),06/07/2010,0.7,4.2, ,17.2,9.7,96,57,0.00,8.77
SYDNEY (OBSERVATORY HILL),07/07/2010,0.7,2.6, ,16.0,9.6,91,69,0.00,6.92
SYDNEY (OBSERVATORY HILL),08/07/2010,0.7,2.2, ,14.8,8.0,96,73,0.00,8.05
SYDNEY (OBSERVATORY HILL),09/07/2010,0.8,32.0, ,15.6,9.7,97,78,0.00,8.28
SYDNEY (OBSERVATORY HILL),10/07/2010,0.8,4.6, ,17.6,8.6,100,65,0.00,9.94
SYDNEY (OBSERVATORY HILL),11/07/2010,0.8,0.2, ,19.0,9.9,89,60,0.00,7.99
SYDNEY (OBSERVATORY HILL),12/07/2010,0.7,0.2, ,16.9,10.1,96,56,0.00,7.23
SYDNEY (OBSERVATORY HILL),13/07/2010,0.7,0.0, ,18.6,11.4,88,74,0.00,5.62
SYDNEY (OBSERVATORY HILL),14/07/2010,0.8,1.0, ,18.1,13.9,81,32,0.00,12.68
SYDNEY (OBSERVATORY HILL),15/07/2010,0.7,0.0, ,18.2,10.4,68,33,0.00,12.72
SYDNEY (OBSERVATORY HILL),16/07/2010,0.8,0.0, ,18.2,7.2,79,46,0.00,12.38
SYDNEY (OBSERVATORY HILL),17/07/2010,0.8,0.0, ,18.5,7.1,84,39,0.00,12.97
SYDNEY (OBSERVATORY HILL),18/07/2010,0.8,0.0, ,19.4,7.3,91,35,0.00,13.19
SYDNEY (OBSERVATORY HILL),19/07/2010,0.8,0.0, ,16.7,8.7,90,46,0.00,8.27
SYDNEY (OBSERVATORY HILL),20/07/2010,0.9,0.0, ,16.5,8.0,87,45,0.00,12.86
SYDNEY (OBSERVATORY HILL),21/07/2010,0.8,6.6, ,15.7,8.0,87,49,0.00,9.23
SYDNEY (OBSERVATORY HILL),22/07/2010,0.8,0.4, ,14.7,6.0,79,60,0.00,9.21
SYDNEY (OBSERVATORY HILL),23/07/2010,0.9,0.2, ,18.2,8.0,94,52,0.00,11.50
SYDNEY (OBSERVATORY HILL),24/07/2010,1.0,4.6, ,18.3,9.6,92,54,0.00,10.87
SYDNEY (OBSERVATORY HILL),25/07/2010,1.0,0.0, ,16.9,10.2,94,57,0.00,10.66
SYDNEY (OBSERVATORY HILL),26/07/2010,0.9,16.0, ,17.0,9.2,95,65,0.00,8.46
SYDNEY (OBSERVATORY HILL),27/07/2010,0.9,2.4, ,16.9,9.3,92,46,0.00,10.31
SYDNEY (OBSERVATORY HILL),28/07/2010,0.7,2.6, ,15.2,11.2,97,71,0.00,4.44
SYDNEY (OBSERVATORY HILL),29/07/2010,0.8,24.2, ,16.2,11.4,97,71,0.00,5.91
SYDNEY (OBSERVATORY HILL),30/07/2010, ,3.4, ,21.1,12.0,99,61,0.00, 
SYDNEY (OBSERVATORY HILL),31/07/2010, ,6.6, ,20.7,12.8,97,34,0.00, 
Totals:,,22.5,114.6, ,,,,,, 
