'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MURRURUNDI GAP New South Wales for September 2011,,,,,,,,,,
Issued at 22:35 GMT on Saturday 01 October 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MURRURUNDI GAP,01/09/2011,3.6,0.0, ,18.6,7.3,93,32,4.51,19.00
MURRURUNDI GAP,02/09/2011,3.0,0.0, ,14.6,8.2,94,52,8.68,17.46
MURRURUNDI GAP,03/09/2011,3.5,0.0, ,17.3,4.1,88,39,5.22,20.28
MURRURUNDI GAP,04/09/2011,3.6,0.0, ,18.5,8.5,79,33,3.56,19.84
MURRURUNDI GAP,05/09/2011,3.9,0.0, ,19.4,9.5,60,39,3.78,20.03
MURRURUNDI GAP,06/09/2011,4.9,0.0, ,19.0,9.0,72,36,8.68,19.97
MURRURUNDI GAP,07/09/2011,4.6,0.0, ,20.8,10.3,91,34,7.12,19.17
MURRURUNDI GAP,08/09/2011,2.2,1.6, ,17.0,6.5,94,60,4.94,8.25
MURRURUNDI GAP,09/09/2011,1.6,29.2, ,10.3,7.4,94,65,6.36,5.76
MURRURUNDI GAP,10/09/2011,2.9,8.2, ,10.8,2.7,83,45,6.23,20.73
MURRURUNDI GAP,11/09/2011,2.8,0.0, ,12.1,3.9,83,43,6.01,14.83
MURRURUNDI GAP,12/09/2011,2.9,0.2, ,13.9,4.6,86,44,4.20,18.00
MURRURUNDI GAP,13/09/2011,4.3,0.0, ,16.0,6.3,64,32,5.83,22.41
MURRURUNDI GAP,14/09/2011,5.2,0.0, ,19.1,6.9,55,20,5.69,22.64
MURRURUNDI GAP,15/09/2011,5.9,0.0, ,20.6,10.7,39,23,6.15,22.33
MURRURUNDI GAP,16/09/2011,6.0,0.0, ,22.6,10.2,46,24,5.87,22.28
MURRURUNDI GAP,17/09/2011,7.1,0.0, ,24.5,12.7,38,20,6.70,22.67
MURRURUNDI GAP,18/09/2011,5.7,0.0, ,25.4,13.0,93,22,5.60,21.82
MURRURUNDI GAP,19/09/2011,6.2,0.0, ,24.8,8.7,94,23,7.66,22.23
MURRURUNDI GAP,20/09/2011,8.0,0.0, ,22.0,15.8,43,25,12.78,15.29
MURRURUNDI GAP,21/09/2011,4.1,0.0, ,18.2,7.2,51,29,2.81,23.66
MURRURUNDI GAP,22/09/2011,5.7,0.0, ,22.5,6.7,69,21,5.35,24.08
MURRURUNDI GAP,23/09/2011,6.0,0.0, ,24.2,12.7,72,23,5.54,23.51
MURRURUNDI GAP,24/09/2011,6.0,0.0, ,24.3,9.0,94,22,7.02,21.07
MURRURUNDI GAP,25/09/2011,2.4,4.8, ,13.8,8.9,94,70,10.34,16.17
MURRURUNDI GAP,26/09/2011,3.9,0.0, ,16.3,7.8,94,45,11.18,20.51
MURRURUNDI GAP,27/09/2011,4.2,0.0, ,18.9,5.4,81,38,4.45,23.49
MURRURUNDI GAP,28/09/2011,2.7,0.0, ,16.2,11.0,93,57,8.14,9.01
MURRURUNDI GAP,29/09/2011,3.4,22.8, ,15.4,10.8,94,42,13.43,5.34
MURRURUNDI GAP,30/09/2011,3.6,2.6, ,15.0,4.2,91,40,9.28,16.34
Totals:,,129.9,69.4, ,,,,,, 
