'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MURRURUNDI GAP New South Wales for May 2009,,,,,,,,,,
Issued at 04:34 GMT on Thursday 22 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2009 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MURRURUNDI GAP,01/05/2009,3.1,0.2, ,18.8,5.6,95,36,4.37,17.46
MURRURUNDI GAP,02/05/2009,3.1,0.0, ,19.4,7.7,80,31,3.06,17.64
MURRURUNDI GAP,03/05/2009,2.6,0.0, ,17.3,6.4,95,60,5.97,17.57
MURRURUNDI GAP,04/05/2009,2.9,0.0, ,18.4,7.1,93,47,4.39,17.50
MURRURUNDI GAP,05/05/2009,2.2,0.2, ,16.5,6.3,93,68,5.54,16.62
MURRURUNDI GAP,06/05/2009,2.9, , ,18.8,7.2,95,46,4.77,16.46
MURRURUNDI GAP,07/05/2009,2.2,0.0, ,19.8,9.9,78,44,1.46,16.01
MURRURUNDI GAP,08/05/2009,3.0,0.0, ,16.7,6.6,93,45,6.34,16.83
MURRURUNDI GAP,09/05/2009,2.6,0.0, ,17.5,7.3,95,45,4.07,16.80
MURRURUNDI GAP,10/05/2009,2.3,0.2, ,14.9,6.7,92,63,9.67,14.90
MURRURUNDI GAP,11/05/2009,2.6,0.0, ,15.9,5.0,92,51,5.72,16.55
MURRURUNDI GAP,12/05/2009,2.5,0.0, ,17.5,6.3,87,38,3.00,15.14
MURRURUNDI GAP,13/05/2009,2.9,0.0, ,17.1,7.7,62,32,3.18,16.33
MURRURUNDI GAP,14/05/2009,3.1,0.0, ,16.5,5.7,66,39,4.85,16.23
MURRURUNDI GAP,15/05/2009,3.4,0.0, ,16.9,5.6,78,38,6.82,16.07
MURRURUNDI GAP,16/05/2009,2.8,0.0, ,17.2,4.9,83,51,6.70,14.08
MURRURUNDI GAP,17/05/2009,2.8,0.0, ,18.5,7.7,80,38,3.42,15.90
MURRURUNDI GAP,18/05/2009,2.6,0.0, ,16.6,4.4,93,56,8.40,13.83
MURRURUNDI GAP,19/05/2009,1.7,0.0, ,13.7,8.9,84,73,6.74,7.86
MURRURUNDI GAP,20/05/2009,1.9,0.0, ,13.9,9.6,95,64,8.80,8.05
MURRURUNDI GAP,21/05/2009,1.7,6.6, ,13.4,10.2,95,71,10.32,7.10
MURRURUNDI GAP,22/05/2009,2.2,1.2, ,15.3,10.4,94,64,11.88,10.29
MURRURUNDI GAP,23/05/2009,2.6,1.8, ,17.3,11.0,94,58,9.92,11.95
MURRURUNDI GAP,24/05/2009,2.8,0.0, ,16.8,9.3,89,52,8.16,13.86
MURRURUNDI GAP,25/05/2009,1.8,0.0, ,16.8,8.8,88,58,2.86,12.61
MURRURUNDI GAP,26/05/2009,2.2,0.0, ,18.8,10.6,79,49,3.03,12.82
MURRURUNDI GAP,27/05/2009,2.1,0.0, ,18.4,11.5,82,52,3.11,12.29
MURRURUNDI GAP,28/05/2009,1.9,0.0, ,16.9,9.6,95,61,4.38,10.90
MURRURUNDI GAP,29/05/2009,1.4,3.8, ,10.5,9.4,95,75,6.80,13.60
MURRURUNDI GAP,30/05/2009,1.4,0.0, ,11.3,7.2,95,75,8.91,12.37
MURRURUNDI GAP,31/05/2009,1.7,0.0, ,13.0,8.0,95,68,8.29,11.18
Totals:,,75,14, ,,,,,, 
