'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GOULBURN AIRPORT New South Wales for August 2014,,,,,,,,,,
Issued at 22:31 GMT on Monday 01 September 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2014 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GOULBURN AIRPORT,01/08/2014,2.6,0.0, ,9.1,3.5,93,32,10.30,12.21
GOULBURN AIRPORT,02/08/2014,2.0,3.4, ,10.6,-0.2,89,41,4.79,11.76
GOULBURN AIRPORT,03/08/2014,1.3,0.0, ,11.2,-7.0,95,35,1.30,13.29
GOULBURN AIRPORT,04/08/2014,1.6,0.2, ,12.6,-7.3,94,38,2.09,13.04
GOULBURN AIRPORT,05/08/2014,2.1,0.0, ,12.9,-4.9,93,33,3.56,13.50
GOULBURN AIRPORT,06/08/2014,2.0,0.0, ,12.9,-6.5,94,50,5.14,13.41
GOULBURN AIRPORT,07/08/2014,1.7,0.0, ,13.0,-4.4,95,41,2.35,13.10
GOULBURN AIRPORT,08/08/2014,1.4,0.2, ,14.3,-5.2,97,52,1.26,13.27
GOULBURN AIRPORT,09/08/2014,1.9,0.0, ,13.9,-4.5,98,47,3.45,13.30
GOULBURN AIRPORT,10/08/2014,2.6,0.2, ,14.8,0.1,94,47,6.98,12.18
GOULBURN AIRPORT,11/08/2014,1.6,0.0, ,10.0,-7.8,94,38,2.62,12.69
GOULBURN AIRPORT,12/08/2014,1.5,0.0, ,11.6,-9.1,93,50,2.08,12.79
GOULBURN AIRPORT,13/08/2014,1.6,0.0, ,12.1,-5.8,97,38,1.57,14.24
GOULBURN AIRPORT,14/08/2014,1.5,0.0, ,13.6,-8.0,96,43,1.15,14.34
GOULBURN AIRPORT,15/08/2014,1.8,0.0, ,15.0,-3.3,97,36,1.78,12.88
GOULBURN AIRPORT,16/08/2014,1.4,0.0, ,13.1,-0.6,99,63,3.37,8.46
GOULBURN AIRPORT,17/08/2014,0.6,10.0, ,9.9,7.1,98,94,6.86,3.21
GOULBURN AIRPORT,18/08/2014,1.3,48.6, ,11.6,7.9,99,76,9.78,6.99
GOULBURN AIRPORT,19/08/2014,1.8,3.0, ,13.1,6.1,96,58,5.28,8.10
GOULBURN AIRPORT,20/08/2014,1.9,0.0, ,13.3,0.1,97,45,2.13,15.57
GOULBURN AIRPORT,21/08/2014,1.2,0.0, ,11.5,-1.0,98,70,2.40,8.74
GOULBURN AIRPORT,22/08/2014,1.7,1.0, ,14.9,2.6,98,59,3.17,9.32
GOULBURN AIRPORT,23/08/2014,1.6,1.2, ,14.7,6.6,98,62,3.06,8.23
GOULBURN AIRPORT,24/08/2014,1.9,1.6, ,17.2,2.4,99,47,1.61,13.99
GOULBURN AIRPORT,25/08/2014,1.8,0.0, ,16.1,-0.6,98,51,2.07,11.58
GOULBURN AIRPORT,26/08/2014,0.9,39.0, ,10.5,5.7,97,89,5.74,6.28
GOULBURN AIRPORT,27/08/2014,2.3,7.2, ,14.4,3.7,98,51,4.49,14.35
GOULBURN AIRPORT,28/08/2014,1.6,0.0, ,13.0,2.0,98,68,2.88,11.76
GOULBURN AIRPORT,29/08/2014,2.1,1.2, ,15.4,3.6,99,54,2.97,14.87
GOULBURN AIRPORT,30/08/2014,1.7,0.0, ,14.2,0.9,97,66,3.58,11.37
GOULBURN AIRPORT,31/08/2014,2.3,0.0, ,16.0,2.5,98,38,2.12,16.00
Totals:,,53.3,116.8, ,,,,,, 
