'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GOULBURN AIRPORT New South Wales for September 2010,,,,,,,,,,
Issued at 22:30 GMT on Friday 01 October 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GOULBURN AIRPORT,01/09/2010,3.4,0.0, ,19.0,3.6,89,48,6.74,17.20
GOULBURN AIRPORT,02/09/2010,1.2,2.6, ,13.6,9.0,95,82,2.36,6.74
GOULBURN AIRPORT,03/09/2010,1.2,0.4, ,13.2,6.3,94,81,4.53,6.89
GOULBURN AIRPORT,04/09/2010,1.7,10.2, ,16.6,6.9,94,74,9.16,5.27
GOULBURN AIRPORT,05/09/2010,2.4,3.6, ,12.2,8.2,91,65,11.59,18.16
GOULBURN AIRPORT,06/09/2010,2.4,0.0, ,12.9,2.7,93,59,6.19,18.37
GOULBURN AIRPORT,07/09/2010,2.3,1.0, ,12.5,1.4,95,46,3.33,16.30
GOULBURN AIRPORT,08/09/2010,2.3,0.0, ,14.3,-0.6,98,39,1.23,20.23
GOULBURN AIRPORT,09/09/2010,2.3,0.0, ,15.4,1.5,97,46,3.09,13.12
GOULBURN AIRPORT,10/09/2010,2.9,9.6, ,16.5,9.1,95,56,8.47,14.37
GOULBURN AIRPORT,11/09/2010,3.0,2.6, ,13.9,4.9,89,51,5.64,21.24
GOULBURN AIRPORT,12/09/2010,2.6,0.0, ,14.1,-0.6,96,54,3.88,20.61
GOULBURN AIRPORT,13/09/2010, ,0.6, , ,6.4,93,48,5.91,18.85
GOULBURN AIRPORT,14/09/2010,1.4, , ,13.2,1.1,97,77,3.33,9.22
GOULBURN AIRPORT,15/09/2010,2.3,4.4, ,13.6,7.8,97,46,8.23,1.99
GOULBURN AIRPORT,16/09/2010,2.8,0.0, ,10.8,5.9,87,56,10.30,21.05
GOULBURN AIRPORT,17/09/2010, ,0.0, ,12.3,2.9,86,55,7.54, 
GOULBURN AIRPORT,18/09/2010,2.8,0.0, ,12.7,3.3,89,58,6.52,21.89
GOULBURN AIRPORT,19/09/2010,2.9,0.0, ,16.7,2.7,95,50,2.95,20.94
GOULBURN AIRPORT,20/09/2010,2.8,0.0, ,18.3,0.5,98,41,1.44,21.02
GOULBURN AIRPORT,21/09/2010,3.8,0.0, ,21.3,2.1,97,45,3.68,22.67
GOULBURN AIRPORT,22/09/2010,3.1,0.0, ,17.9,7.9,93,57,3.80,19.58
GOULBURN AIRPORT,23/09/2010,2.4,0.0, ,16.5,7.1,96,65,3.34,16.23
GOULBURN AIRPORT,24/09/2010,3.7,0.0, ,19.4,3.2,98,45,4.13,23.79
GOULBURN AIRPORT,25/09/2010,3.0,0.0, ,16.6,2.3,98,53,4.42,19.48
GOULBURN AIRPORT,26/09/2010,3.9,0.0, ,21.0,0.5,96,32,2.97,23.12
GOULBURN AIRPORT,27/09/2010,4.2,0.0, ,20.6,2.4,96,40,6.32,18.90
GOULBURN AIRPORT,28/09/2010,4.0,0.0, ,15.6,3.1,90,36,7.32,24.22
GOULBURN AIRPORT,29/09/2010,3.2,0.0, ,13.2,2.1,91,33,4.61,20.25
GOULBURN AIRPORT,30/09/2010,3.1,2.2, ,14.4,-1.1,97,35,1.98,25.11
Totals:,,77.1,37.2, ,,,,,, 
