'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for COONABARABRAN AIRPORT New South Wales for February 2011,,,,,,,,,,
Issued at 22:35 GMT on Tuesday 01 March 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
COONABARABRAN AIRPORT,01/02/2011,8.6,0.0, ,33.6,20.5,76,33,5.21,31.77
COONABARABRAN AIRPORT,02/02/2011,8.3,0.0, ,34.2,23.7,75,37,5.05,29.04
COONABARABRAN AIRPORT,03/02/2011,8.3,0.0, ,35.4,25.5,69,38,5.79,24.59
COONABARABRAN AIRPORT,04/02/2011,8.6,0.0, ,35.7,23.5,68,33,4.12,30.99
COONABARABRAN AIRPORT,05/02/2011,9.2,0.0, ,34.7,22.6,66,31,5.56,30.75
COONABARABRAN AIRPORT,06/02/2011,5.7,0.0, ,30.8,24.1,92,54,6.03,20.09
COONABARABRAN AIRPORT,07/02/2011,5.2,2.8, ,28.8,15.6,95,50,3.75,22.66
COONABARABRAN AIRPORT,08/02/2011,6.5,0.0, ,30.2,15.8,89,35,3.64,27.80
COONABARABRAN AIRPORT,09/02/2011,6.7,0.0, ,29.6,14.2,78,32,3.83,27.90
COONABARABRAN AIRPORT,10/02/2011,6.1,0.0, ,30.0,15.2,83,37,2.90,27.73
COONABARABRAN AIRPORT,11/02/2011,7.3,0.0, ,31.7,17.7,82,32,4.87,27.09
COONABARABRAN AIRPORT,12/02/2011,6.8,0.0, ,32.7,20.9,92,31,4.20,24.11
COONABARABRAN AIRPORT,13/02/2011, ,0.0, , ,19.1, , , ,13.81
COONABARABRAN AIRPORT,24/02/2011, , , , , , , , ,30.13
COONABARABRAN AIRPORT,25/02/2011, , , , , , , , ,29.17
COONABARABRAN AIRPORT,26/02/2011, , , ,30.6, ,63,30,3.23,23.98
COONABARABRAN AIRPORT,27/02/2011,7.4,0.0, ,33.1,19.5,66,28,5.04,21.04
COONABARABRAN AIRPORT,28/02/2011,8.9,0.0, ,35.5,21.1,59,22,5.29,25.74
Totals:,,103.6,2.8, ,,,,,, 
