'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for NARRABRI AIRPORT New South Wales for July 2014,,,,,,,,,,
Issued at 22:31 GMT on Friday 01 August 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2014 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
NARRABRI AIRPORT,01/07/2014,1.4,0.0, ,15.3,-1.8,100,53,1.85,11.83
NARRABRI AIRPORT,02/07/2014,1.7,0.0, ,15.1,-0.2,100,50,3.29,12.77
NARRABRI AIRPORT,03/07/2014,2.0,0.2, ,19.7,1.0,100,30,1.89,12.90
NARRABRI AIRPORT,04/07/2014,2.2,0.0, ,20.6,0.2,100,27,2.06,12.87
NARRABRI AIRPORT,05/07/2014,2.3,0.0, ,19.1,2.6,90,29,2.46,12.66
NARRABRI AIRPORT,06/07/2014,1.6,0.0, ,15.1,-0.5,99,38,1.89,11.89
NARRABRI AIRPORT,07/07/2014,1.6,0.0, ,15.9,4.5,94,43,1.90,12.86
NARRABRI AIRPORT,08/07/2014,1.7,0.0, ,17.5,-2.2,100,31,1.59,13.06
NARRABRI AIRPORT,09/07/2014,4.1,0.0, ,20.8,-2.1,96,19,5.51,13.18
NARRABRI AIRPORT,10/07/2014,2.4,0.0, ,14.5,2.7,71,39,4.22,11.37
NARRABRI AIRPORT,11/07/2014,1.8,0.0, ,15.9,-1.9,97,40,2.32,13.11
NARRABRI AIRPORT,12/07/2014,1.8,0.0, ,16.8,-1.5,100,34,1.95,13.17
NARRABRI AIRPORT,13/07/2014,2.5,0.0, ,15.4,1.3,94,33,4.18,13.17
NARRABRI AIRPORT,14/07/2014,2.5,0.0, ,17.4,3.0,81,43,4.32,11.81
NARRABRI AIRPORT,15/07/2014,2.5,0.0, ,21.1,7.0,84,42,3.31,8.72
NARRABRI AIRPORT,16/07/2014,2.5,6.6, ,18.1,12.1,100,42,5.37,9.15
NARRABRI AIRPORT,17/07/2014,2.4,0.2, ,18.3,3.5,100,38,3.61,12.17
NARRABRI AIRPORT,18/07/2014,2.1,0.0, ,12.4,4.3,90,46,4.84,13.10
NARRABRI AIRPORT,19/07/2014,1.9,0.0, ,14.8,-1.1,100,34,2.56,13.84
NARRABRI AIRPORT,20/07/2014,2.1,0.0, ,16.4,0.4,93,52,4.51,11.47
NARRABRI AIRPORT,21/07/2014,2.4,0.0, ,19.9,6.6,100,45,3.81,11.92
NARRABRI AIRPORT,22/07/2014,2.3,0.0, ,20.0,5.7,99,37,2.58,12.55
NARRABRI AIRPORT,23/07/2014, ,0.0, , ,2.3,98,42,2.38,13.21
NARRABRI AIRPORT,24/07/2014, , , ,21.7, ,83,46,4.60,8.54
NARRABRI AIRPORT,25/07/2014,3.8,0.0, ,22.7,12.8,80,45,6.88,10.58
NARRABRI AIRPORT,26/07/2014,2.9,0.2, ,21.5,12.9,91,46,5.05,9.03
NARRABRI AIRPORT,27/07/2014,2.0,0.0, ,18.7,1.2,100,40,2.00,14.28
NARRABRI AIRPORT,28/07/2014,2.1,0.0, ,18.6,0.0,100,38,2.11,14.39
NARRABRI AIRPORT,29/07/2014,2.5,0.0, ,20.8,0.3,100,26,2.07,14.62
NARRABRI AIRPORT,30/07/2014, ,0.0, , ,0.3,93,24,2.77,14.67
NARRABRI AIRPORT,31/07/2014, , , ,23.4, ,92,18,3.75,14.80
Totals:,,61.1,7.2, ,,,,,, 
