'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for NARRABRI AIRPORT New South Wales for December 2011,,,,,,,,,,
Issued at 22:34 GMT on Sunday 01 January 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
NARRABRI AIRPORT,01/12/2011,6.6,21.8, ,25.1,18.0,100,26,5.57,29.44
NARRABRI AIRPORT,02/12/2011,7.2,0.0, ,25.4,11.5,84,32,6.38,33.65
NARRABRI AIRPORT,03/12/2011,6.8,0.0, ,26.7,12.4,80,32,3.69,33.25
NARRABRI AIRPORT,04/12/2011,7.4,0.0, ,30.0,12.7,90,27,4.28,31.51
NARRABRI AIRPORT,05/12/2011,7.8,0.0, ,27.6,13.3,77,34,7.44,31.05
NARRABRI AIRPORT,06/12/2011, ,0.0, , ,14.2,100,50,2.62,20.18
NARRABRI AIRPORT,07/12/2011, , , , , ,100,100,0.00,15.41
NARRABRI AIRPORT,08/12/2011, , , , , ,100,55,1.29,27.85
NARRABRI AIRPORT,14/12/2011, , , , , , , , , 
NARRABRI AIRPORT,15/12/2011, , , , , , , , ,25.82
NARRABRI AIRPORT,16/12/2011, , , ,27.5, ,100,36,3.22,29.88
NARRABRI AIRPORT,17/12/2011,6.8,0.2, ,27.3,14.5,81,32,3.93,31.36
NARRABRI AIRPORT,18/12/2011,4.9,0.0, ,26.2,16.4,82,44,2.95,20.81
NARRABRI AIRPORT,19/12/2011,5.2,0.0, ,25.5,19.0,100,53,7.70,23.10
NARRABRI AIRPORT,20/12/2011,6.6,10.8, ,30.0,17.1,100,28,2.47,31.22
NARRABRI AIRPORT,21/12/2011,6.6,0.0, ,30.8,18.6,99,44,4.24,28.80
NARRABRI AIRPORT,22/12/2011,6.0,5.4, ,28.7,17.1,100,45,2.73,29.49
NARRABRI AIRPORT,23/12/2011,6.6,1.2, ,28.3,18.8,100,27,3.20,29.79
NARRABRI AIRPORT,24/12/2011,7.4,7.8, ,30.7,18.1,97,35,3.79,33.58
NARRABRI AIRPORT,25/12/2011,7.2,0.0, ,30.9,17.2,91,33,2.72,33.75
NARRABRI AIRPORT,26/12/2011,5.1,0.0, ,27.1,17.5,92,50,3.24,23.00
NARRABRI AIRPORT,27/12/2011,7.2,0.4, ,29.7,17.2,96,38,4.91,31.56
NARRABRI AIRPORT,28/12/2011,8.0,0.2, ,29.1,14.8,85,29,5.75,32.87
NARRABRI AIRPORT,29/12/2011,7.9,0.0, ,29.2,15.6,76,35,6.12,32.04
NARRABRI AIRPORT,30/12/2011,7.7,0.0, ,28.6,16.2,68,33,5.49,30.48
NARRABRI AIRPORT,31/12/2011,7.5,0.0, ,29.6,15.6,76,29,4.15,31.83
Totals:,,136.5,47.8, ,,,,,, 
