'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BANKSTOWN AIRPORT New South Wales for January 2014,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 February 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2014 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BANKSTOWN AIRPORT,01/01/2014,6.2,0.0, ,30.0,17.8,85,40,3.25,26.70
BANKSTOWN AIRPORT,02/01/2014,7.0,0.0, ,35.9,21.1,81,18,3.63,17.69
BANKSTOWN AIRPORT,03/01/2014,5.6,0.6, ,29.7,20.4,87,43,3.14,22.79
BANKSTOWN AIRPORT,04/01/2014,7.2,0.2, ,28.1,19.5,89,39,5.00,32.88
BANKSTOWN AIRPORT,05/01/2014,6.3,0.0, ,29.1,17.5,87,43,3.51,28.18
BANKSTOWN AIRPORT,06/01/2014,9.0,0.0, ,32.5,16.9,92,8,4.27,34.16
BANKSTOWN AIRPORT,07/01/2014,4.1,0.0, ,23.2,16.7,88,46,5.31,13.17
BANKSTOWN AIRPORT,08/01/2014,2.8,4.6, ,22.1,15.8,91,53,2.93,9.01
BANKSTOWN AIRPORT,09/01/2014,4.3,0.0, ,24.5,16.3,84,39,2.85,16.92
BANKSTOWN AIRPORT,10/01/2014,5.5,0.0, ,28.4,17.4,82,44,2.79,24.36
BANKSTOWN AIRPORT,11/01/2014,6.5,0.0, ,33.9,16.9,90,30,2.31,26.98
BANKSTOWN AIRPORT,12/01/2014,6.1,0.0, ,29.6,19.1,87,48,4.39,25.21
BANKSTOWN AIRPORT,13/01/2014,5.8,0.0, ,26.9,17.4,89,45,3.12,28.67
BANKSTOWN AIRPORT,14/01/2014,7.4,0.0, ,31.8,17.2,79,37,3.54,32.07
BANKSTOWN AIRPORT,15/01/2014,7.5,0.0, ,33.8,17.9,91,34,3.03,32.11
BANKSTOWN AIRPORT,16/01/2014,7.4,0.0, ,33.4,18.0,89,34,2.89,32.35
BANKSTOWN AIRPORT,17/01/2014,7.3,0.0, ,33.1,18.4,91,33,2.97,31.77
BANKSTOWN AIRPORT,18/01/2014,7.9,0.0, ,35.2,16.8,91,31,3.42,32.20
BANKSTOWN AIRPORT,19/01/2014,5.7,0.0, ,28.8,17.9,90,52,4.51,24.73
BANKSTOWN AIRPORT,20/01/2014,3.8,0.0, ,27.6,19.4,91,54,3.96,11.69
BANKSTOWN AIRPORT,21/01/2014,2.8,2.4, ,25.9,19.3,93,62,3.45,8.17
BANKSTOWN AIRPORT,22/01/2014,2.6,1.6, ,23.5,20.1,89,57,4.85,3.40
BANKSTOWN AIRPORT,23/01/2014,3.6,0.0, ,25.5,19.4,84,49,3.54,10.63
BANKSTOWN AIRPORT,24/01/2014,4.0,0.0, ,29.7,18.4,90,47,2.70,13.44
BANKSTOWN AIRPORT,25/01/2014,5.7,5.0, ,25.4,16.4,91,35,5.93,21.17
BANKSTOWN AIRPORT,26/01/2014,3.1,0.0, ,22.3,16.5,80,44,2.94,8.62
BANKSTOWN AIRPORT,27/01/2014,6.0,0.0, ,28.2,13.5,86,38,3.20,27.97
BANKSTOWN AIRPORT,28/01/2014,6.6,0.0, ,29.5,14.4,92,37,3.43,30.99
BANKSTOWN AIRPORT,29/01/2014,7.4,0.0, ,34.4,16.7,89,30,2.94,30.82
BANKSTOWN AIRPORT,30/01/2014,7.3,0.0, ,31.2,17.6,90,33,4.25,30.71
BANKSTOWN AIRPORT,31/01/2014,7.7,0.0, ,34.8,15.4,89,21,3.23,30.18
Totals:,,180.2,14.4, ,,,,,, 
