'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BANKSTOWN AIRPORT New South Wales for April 2015,,,,,,,,,,
Issued at 22:31 GMT on Friday 01 May 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BANKSTOWN AIRPORT,01/04/2015,2.9,9.4, ,26.2,15.7,91,52,1.62,14.59
BANKSTOWN AIRPORT,02/04/2015,3.6,0.0, ,29.8,15.6,91,38,2.34,13.61
BANKSTOWN AIRPORT,03/04/2015,1.7,0.6, ,18.7,17.0,90,62,2.86,3.54
BANKSTOWN AIRPORT,04/04/2015,1.5,18.8, ,19.2,16.4,91,77,4.45,3.50
BANKSTOWN AIRPORT,05/04/2015,3.8,8.8, ,26.2,14.9,87,39,2.77,17.73
BANKSTOWN AIRPORT,06/04/2015,3.1,0.0, ,26.2,14.0,94,35,1.74,14.44
BANKSTOWN AIRPORT,07/04/2015,3.8,1.4, ,23.2,12.8,92,27,3.47,15.70
BANKSTOWN AIRPORT,08/04/2015,4.8,0.2, ,22.7,12.7,67,32,5.95,12.58
BANKSTOWN AIRPORT,09/04/2015,4.2,0.0, ,22.6,13.6,68,35,4.62,13.68
BANKSTOWN AIRPORT,10/04/2015,3.0,0.0, ,22.6,12.5,88,44,3.08,11.73
BANKSTOWN AIRPORT,11/04/2015,2.2,6.8, ,22.5,14.8,91,53,1.54,10.99
BANKSTOWN AIRPORT,12/04/2015,2.6,0.2, ,23.9,12.5,91,56,2.18,13.06
BANKSTOWN AIRPORT,13/04/2015,2.9,0.0, ,22.1,13.8,82,46,2.60,13.68
BANKSTOWN AIRPORT,14/04/2015,2.7,0.0, ,24.1,11.0,87,38,1.46,15.47
BANKSTOWN AIRPORT,15/04/2015,3.8,0.0, ,28.0,11.6,89,32,2.56,16.31
BANKSTOWN AIRPORT,16/04/2015,4.8,7.4, ,31.7,15.0,88,28,3.58,14.50
BANKSTOWN AIRPORT,17/04/2015,1.5,2.4, ,24.1,19.2,89,74,1.75,4.91
BANKSTOWN AIRPORT,18/04/2015,3.2,1.4, ,28.0,17.4,90,44,2.79,11.34
BANKSTOWN AIRPORT,19/04/2015,3.6,4.8, ,23.5,15.6,92,43,4.56,15.19
BANKSTOWN AIRPORT,20/04/2015,1.5,4.6, ,17.0,12.0,89,81,8.46,2.91
BANKSTOWN AIRPORT,21/04/2015,2.1,79.0, ,17.8,14.0,88,73,9.91,3.08
BANKSTOWN AIRPORT,22/04/2015,1.4,72.8, ,18.8,13.1,92,78,4.93,3.51
BANKSTOWN AIRPORT,23/04/2015,2.0,61.0, ,22.6,11.9,96,57,1.29,12.05
BANKSTOWN AIRPORT,24/04/2015,2.4,0.2, ,26.0,13.7,98,41,1.34,13.48
BANKSTOWN AIRPORT,25/04/2015,2.7,0.0, ,24.9,10.7,91,30,1.84,12.85
BANKSTOWN AIRPORT,26/04/2015,2.1,14.0, ,18.7,11.6,89,50,3.25,5.51
BANKSTOWN AIRPORT,27/04/2015,2.7,0.4, ,20.1,10.3,85,35,2.65,13.34
BANKSTOWN AIRPORT,28/04/2015,2.6,0.0, ,20.6,7.8,83,36,2.30,14.79
BANKSTOWN AIRPORT,29/04/2015,2.0,0.0, ,19.4,9.3,87,53,2.46,9.58
BANKSTOWN AIRPORT,30/04/2015,1.8,5.4, ,19.6,13.9,90,62,2.60,8.01
Totals:,,83,299.6, ,,,,,, 
