'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BANKSTOWN AIRPORT New South Wales for January 2013,,,,,,,,,,
Issued at 22:38 GMT on Friday 01 February 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BANKSTOWN AIRPORT,01/01/2013,7.3,0.0, ,31.3,20.0,86,47,3.65,33.10
BANKSTOWN AIRPORT,02/01/2013,4.5,0.0, ,24.7,19.8,87,56,5.30,17.50
BANKSTOWN AIRPORT,03/01/2013,5.4,0.0, ,26.7,16.8,83,46,3.01,25.28
BANKSTOWN AIRPORT,04/01/2013,7.0,0.0, ,31.5,15.4,92,29,2.93,31.35
BANKSTOWN AIRPORT,05/01/2013,7.1,0.0, ,33.6,16.5,92,38,2.84,31.30
BANKSTOWN AIRPORT,06/01/2013,7.2,0.0, ,31.4,20.2,84,41,3.76,31.08
BANKSTOWN AIRPORT,07/01/2013,6.1,0.0, ,30.0,21.3,82,51,3.98,25.03
BANKSTOWN AIRPORT,08/01/2013,9.5,0.0, ,42.0,18.1,85,12,3.93,23.89
BANKSTOWN AIRPORT,09/01/2013,7.8,0.0, ,24.7,21.0,70,18,6.70,27.03
BANKSTOWN AIRPORT,10/01/2013,4.3,0.0, ,26.6,20.1,77,51,4.11,13.19
BANKSTOWN AIRPORT,11/01/2013,6.7,0.0, ,33.7,18.1,84,38,2.59,28.40
BANKSTOWN AIRPORT,12/01/2013,5.3,0.0, ,32.1,20.1,87,40,3.67,16.48
BANKSTOWN AIRPORT,13/01/2013,2.7,0.0, ,24.4,20.1,92,63,3.95,7.31
BANKSTOWN AIRPORT,14/01/2013,6.3,6.6, ,26.0,16.2,90,37,5.96,26.52
BANKSTOWN AIRPORT,15/01/2013,5.1,0.0, ,26.4,13.6,89,45,3.04,24.04
BANKSTOWN AIRPORT,16/01/2013,6.7,0.0, ,32.3,15.4,91,35,2.96,28.79
BANKSTOWN AIRPORT,17/01/2013,6.5,0.0, ,30.8,19.2,88,46,3.11,29.57
BANKSTOWN AIRPORT,18/01/2013,11.5,0.0, ,46.1,20.5,90,12,4.84,25.60
BANKSTOWN AIRPORT,19/01/2013,4.1,0.2, ,25.2,21.2,78,52,4.95,10.42
BANKSTOWN AIRPORT,20/01/2013,3.5,1.0, ,25.0,19.2,90,50,3.46,10.93
BANKSTOWN AIRPORT,21/01/2013,4.5,0.0, ,28.6,19.7,88,46,3.00,16.71
BANKSTOWN AIRPORT,22/01/2013,5.7,0.0, ,35.8,17.7,92,32,2.68,18.50
BANKSTOWN AIRPORT,23/01/2013,5.0,0.4, ,27.1,20.7,81,51,5.50,16.21
BANKSTOWN AIRPORT,24/01/2013,6.0,0.0, ,30.2,19.6,88,48,3.60,25.80
BANKSTOWN AIRPORT,25/01/2013,6.1,0.0, ,31.8,20.0,91,46,3.58,25.33
BANKSTOWN AIRPORT,26/01/2013,6.2,0.0, ,30.8,24.0,82,51,5.17,22.12
BANKSTOWN AIRPORT,27/01/2013,1.7,9.4, ,22.9,19.9,92,74,2.67,4.80
BANKSTOWN AIRPORT,28/01/2013,1.5,9.0, ,23.1,20.8,93,82,3.83,3.09
BANKSTOWN AIRPORT,29/01/2013,4.1,102.4, ,27.1,19.5,95,61,4.00,17.58
BANKSTOWN AIRPORT,30/01/2013,4.9,0.4, ,26.8,20.1,80,52,3.66,19.58
BANKSTOWN AIRPORT,31/01/2013,6.2,0.0, ,31.4,20.0,90,51,3.27,27.83
Totals:,,176.5,129.4, ,,,,,, 
