'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GLEN INNES AIRPORT New South Wales for June 2015,,,,,,,,,,
Issued at 22:31 GMT on Wednesday 01 July 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GLEN INNES AIRPORT,01/06/2015,1.9,7.2, ,11.0,3.3,95,56,6.60,13.96
GLEN INNES AIRPORT,02/06/2015,1.7,0.0, ,12.7,-7.7,95,32,2.13,14.19
GLEN INNES AIRPORT,03/06/2015,1.8,0.0, ,12.6,-5.1,96,38,2.72,12.50
GLEN INNES AIRPORT,04/06/2015,1.9,0.2, ,13.0,-3.8,99,36,2.91,13.69
GLEN INNES AIRPORT,05/06/2015,1.1,0.0, ,9.8,-5.3,97,67,3.15,9.65
GLEN INNES AIRPORT,06/06/2015,2.1,0.0, ,14.7,0.7,93,58,6.76,13.21
GLEN INNES AIRPORT,07/06/2015,2.0,0.0, ,15.9,6.6,98,50,3.90,13.50
GLEN INNES AIRPORT,08/06/2015,1.7,0.2, ,15.9,-4.3,99,48,2.47,13.09
GLEN INNES AIRPORT,09/06/2015,1.5,0.2, ,15.9,-1.4,98,62,2.72,11.39
GLEN INNES AIRPORT,10/06/2015,1.7,0.0, ,15.0,-2.0,99,58,3.66,12.91
GLEN INNES AIRPORT,11/06/2015,1.7,0.2, ,13.1,2.9,97,61,6.50,10.72
GLEN INNES AIRPORT,12/06/2015,1.6,0.2, ,13.7,1.7,96,67,6.04,10.70
GLEN INNES AIRPORT,13/06/2015,1.7,0.4, ,14.6,7.6,97,64,5.55,10.83
GLEN INNES AIRPORT,14/06/2015,1.8,0.0, ,16.4,3.3,97,55,3.43,10.68
GLEN INNES AIRPORT,15/06/2015,1.8,0.0, ,16.2,7.0,93,64,4.59,11.17
GLEN INNES AIRPORT,16/06/2015,1.3,0.0, ,14.8,8.4,96,73,4.16,6.03
GLEN INNES AIRPORT,17/06/2015,0.8,14.4, ,12.3,9.7,96,89,6.18,4.34
GLEN INNES AIRPORT,18/06/2015,1.6,13.4, ,13.0,3.4,96,56,3.62,12.01
GLEN INNES AIRPORT,19/06/2015,1.6,0.0, ,11.0,4.8,92,60,5.15,11.58
GLEN INNES AIRPORT,20/06/2015,1.5,0.0, ,12.3,-3.9,98,46,2.42,12.00
GLEN INNES AIRPORT,21/06/2015,1.6,0.2, ,11.9,-2.8,98,50,3.70,13.20
GLEN INNES AIRPORT,22/06/2015,1.7,0.2, ,14.6,-2.7,98,50,3.02,12.06
GLEN INNES AIRPORT,23/06/2015,1.5,0.2, ,13.3,0.7,98,55,2.93,11.77
GLEN INNES AIRPORT,24/06/2015,1.9,0.0, ,15.5,2.3,98,36,2.74,12.01
GLEN INNES AIRPORT,25/06/2015,1.3,0.0, ,14.0,1.7,97,59,2.38,7.95
GLEN INNES AIRPORT,26/06/2015,1.6,0.2, ,13.9,0.8,98,65,5.81,11.06
GLEN INNES AIRPORT,27/06/2015,1.9,0.2, ,16.2,-0.7,97,45,3.04,12.83
GLEN INNES AIRPORT,28/06/2015,2.0,0.2, ,15.5,-1.3,98,38,3.09,13.38
GLEN INNES AIRPORT,29/06/2015,2.2,0.0, ,16.9,0.4,98,36,3.33,13.05
GLEN INNES AIRPORT,30/06/2015,2.0,0.2, ,16.4,1.0,98,41,3.09,10.94
Totals:,,50.5,37.8, ,,,,,, 
