'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GLEN INNES AIRPORT New South Wales for September 2012,,,,,,,,,,
Issued at 22:38 GMT on Monday 01 October 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GLEN INNES AIRPORT,01/09/2012,3.0,0.0, ,13.2,-3.4,87,23,3.60,19.00
GLEN INNES AIRPORT,02/09/2012,3.0,0.0, ,16.8,-8.0,94,24,2.43,19.30
GLEN INNES AIRPORT,03/09/2012,3.0,0.0, ,17.6,-7.9,94,22,2.21,19.28
GLEN INNES AIRPORT,04/09/2012,3.3,0.0, ,18.9,-5.7,96,17,2.20,19.44
GLEN INNES AIRPORT,05/09/2012,3.9,0.0, ,19.1,-5.9,93,29,4.32,19.57
GLEN INNES AIRPORT,06/09/2012,4.2,0.0, ,20.3,6.4,88,44,7.09,19.55
GLEN INNES AIRPORT,07/09/2012,5.5,0.0, ,20.1,10.6,74,24,8.68,16.91
GLEN INNES AIRPORT,08/09/2012,3.7,0.0, ,15.7,2.4,79,31,5.12,20.02
GLEN INNES AIRPORT,09/09/2012,2.7,0.0, ,19.7,-4.9,99,24,1.02,20.19
GLEN INNES AIRPORT,10/09/2012,2.7,0.0, ,19.5,-0.1,98,30,0.90,19.56
GLEN INNES AIRPORT,11/09/2012,2.1,0.0, ,19.5,-0.3,100,37,0.31,15.77
GLEN INNES AIRPORT,12/09/2012,2.3,0.0, ,20.2,0.1,96,35,0.48,16.67
GLEN INNES AIRPORT,13/09/2012,4.0,0.0, ,20.5,-1.2,100,42,6.04,19.03
GLEN INNES AIRPORT,14/09/2012,3.0,1.6, ,15.9,-1.7,94,27,1.89,21.21
GLEN INNES AIRPORT,15/09/2012,2.6,0.0, ,18.1,-5.5,100,28,0.69,21.42
GLEN INNES AIRPORT,16/09/2012,2.5,0.0, ,18.4,-2.0,100,35,0.75,18.44
GLEN INNES AIRPORT,17/09/2012,2.1,0.0, ,17.9,-0.7,100,42,1.27,11.54
GLEN INNES AIRPORT,18/09/2012,2.5,19.8, ,18.2,5.1,99,46,1.32,15.87
GLEN INNES AIRPORT,19/09/2012,3.5,8.4, ,19.8,2.4,99,36,3.11,19.54
GLEN INNES AIRPORT,20/09/2012,4.0,0.0, ,22.8,-1.5,98,28,2.26,22.59
GLEN INNES AIRPORT,21/09/2012,2.8,2.4, ,20.1,3.9,96,55,3.13,14.42
GLEN INNES AIRPORT,22/09/2012,4.1,1.2, ,21.5,1.9,99,16,2.25,22.76
GLEN INNES AIRPORT,23/09/2012,3.8,0.0, ,22.2,1.9,99,21,1.66,23.13
GLEN INNES AIRPORT,24/09/2012,4.1,0.0, ,23.2,0.8,91,28,3.12,17.66
GLEN INNES AIRPORT,25/09/2012,4.0,4.4, ,19.1,-0.2,90,44,5.21,23.34
GLEN INNES AIRPORT,26/09/2012,4.0,0.0, ,20.2,5.7,95,35,3.83,20.70
GLEN INNES AIRPORT,27/09/2012,3.6,0.0, ,21.0,8.0,97,40,2.13,20.77
GLEN INNES AIRPORT,28/09/2012,4.2,0.0, ,23.0,2.5,99,37,2.77,24.10
GLEN INNES AIRPORT,29/09/2012,2.3,0.0, ,17.3,9.3,98,64,8.10,8.21
GLEN INNES AIRPORT,30/09/2012,3.7,5.2, ,17.3,1.9,98,30,2.56,24.18
Totals:,,100.2,43, ,,,,,, 
