'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GLEN INNES AIRPORT New South Wales for January 2015,,,,,,,,,,
Issued at 22:31 GMT on Sunday 01 February 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GLEN INNES AIRPORT,01/01/2015,6.8,0.0, ,28.6,15.3,94,30,4.26,28.62
GLEN INNES AIRPORT,02/01/2015,3.3,0.0, ,22.9,13.9,90,51,3.79,10.65
GLEN INNES AIRPORT,03/01/2015,5.2,0.0, ,25.0,16.2,95,50,4.06,24.85
GLEN INNES AIRPORT,04/01/2015,4.7,1.2, ,26.8,13.0,96,49,2.88,21.88
GLEN INNES AIRPORT,05/01/2015,4.4,2.4, ,23.5,12.5,97,57,4.83,21.60
GLEN INNES AIRPORT,06/01/2015,5.4,1.6, ,24.6,13.5,95,47,5.97,25.22
GLEN INNES AIRPORT,07/01/2015,6.4,0.0, ,24.2,12.7,94,42,6.15,32.92
GLEN INNES AIRPORT,08/01/2015,6.4,0.0, ,26.0,10.3,94,38,3.97,32.47
GLEN INNES AIRPORT,09/01/2015,6.0,0.0, ,27.5,11.7,97,39,3.29,28.70
GLEN INNES AIRPORT,10/01/2015,5.8,0.0, ,27.2,14.2,96,43,3.86,26.62
GLEN INNES AIRPORT,11/01/2015,3.8,0.0, ,25.4,16.6,93,49,3.13,14.12
GLEN INNES AIRPORT,12/01/2015,2.8,0.2, ,22.8,16.9,93,68,4.23,10.22
GLEN INNES AIRPORT,13/01/2015,4.0,0.2, ,25.1,16.4,91,59,4.07,16.29
GLEN INNES AIRPORT,14/01/2015,2.0,4.4, ,24.5,18.4,97,76,5.91,4.80
GLEN INNES AIRPORT,15/01/2015,7.3,4.2, ,27.9,17.2,94,28,4.72,32.67
GLEN INNES AIRPORT,16/01/2015,7.2,0.0, ,28.3,11.9,97,25,4.04,33.05
GLEN INNES AIRPORT,17/01/2015,7.9,0.0, ,29.6,6.7,93,15,4.15,33.61
GLEN INNES AIRPORT,18/01/2015,8.0,0.0, ,30.3,8.1,90,18,4.46,33.05
GLEN INNES AIRPORT,19/01/2015,6.6,0.0, ,26.8,11.0,91,40,6.33,29.15
GLEN INNES AIRPORT,20/01/2015,5.2,0.2, ,24.8,13.7,91,49,6.35,22.60
GLEN INNES AIRPORT,21/01/2015,4.9,1.2, ,24.0,14.3,92,49,5.86,20.74
GLEN INNES AIRPORT,22/01/2015,4.0,0.0, ,23.9,14.9,92,66,6.21,18.49
GLEN INNES AIRPORT,23/01/2015,1.6,1.8, ,19.4,16.9,95,83,5.91,5.58
GLEN INNES AIRPORT,24/01/2015,6.2,2.2, ,27.0,14.0,92,35,3.83,29.08
GLEN INNES AIRPORT,25/01/2015,6.2,0.0, ,30.2,12.8,97,39,3.50,27.47
GLEN INNES AIRPORT,26/01/2015,4.4,0.0, ,28.4,14.6,94,47,4.79,13.35
GLEN INNES AIRPORT,27/01/2015,3.7,20.2, ,24.8,16.7,95,62,7.33,13.23
GLEN INNES AIRPORT,28/01/2015,3.1,37.6, ,19.8,11.8,94,66,7.37,14.00
GLEN INNES AIRPORT,29/01/2015,5.8,0.0, ,23.2,9.5,94,36,4.50,31.04
GLEN INNES AIRPORT,30/01/2015,4.8,0.0, ,23.6,8.7,97,44,4.27,23.33
GLEN INNES AIRPORT,31/01/2015,6.6,0.0, ,25.8,8.0,95,23,4.47,30.62
Totals:,,160.5,77.4, ,,,,,, 
