'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAMDEN AIRPORT New South Wales for December 2016,,,,,,,,,,
Issued at 22:31 GMT on Sunday 01 January 2017,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAMDEN AIRPORT,01/12/2016,5.3,0.0, ,33.9,14.3,99,17,1.75,19.62
CAMDEN AIRPORT,02/12/2016,7.0,0.0, ,36.3,13.3,90,16,3.03,21.27
CAMDEN AIRPORT,03/12/2016,6.2,0.0, ,29.7,20.0,78,42,3.23,25.89
CAMDEN AIRPORT,04/12/2016,6.3,0.0, ,32.2,16.1,93,38,2.50,27.73
CAMDEN AIRPORT,05/12/2016,4.8,1.0, ,34.8,21.1,92,41,2.99,13.44
CAMDEN AIRPORT,06/12/2016, ,5.6, ,26.0,20.7,99,63,1.55, 
CAMDEN AIRPORT,07/12/2016,5.4,14.2, ,27.2,15.7,94,43,3.11,25.39
CAMDEN AIRPORT,08/12/2016,8.1,0.0, ,35.3,18.3,87,31,5.04,26.20
CAMDEN AIRPORT,09/12/2016,8.4,0.0, ,26.7,16.5,74,15,6.45,31.55
CAMDEN AIRPORT,10/12/2016,5.8,0.0, ,26.7,11.3,93,33,2.96,28.20
CAMDEN AIRPORT,11/12/2016,5.7,0.0, ,29.9,17.8,79,35,2.47,23.57
CAMDEN AIRPORT,12/12/2016,6.5,0.0, ,32.5,17.5,87,36,2.62,27.77
CAMDEN AIRPORT,13/12/2016,8.2,0.0, ,38.5,16.9,94,12,2.71,29.55
CAMDEN AIRPORT,14/12/2016,6.2,0.0, ,34.6,17.7,84,19,4.01,10.55
CAMDEN AIRPORT,15/12/2016,0.9,7.0, ,17.6,16.0,99,84,2.02,2.08
CAMDEN AIRPORT,16/12/2016,1.1,19.6, ,25.6,14.5,99,78,1.41,2.47
CAMDEN AIRPORT,17/12/2016,7.5,7.4, ,33.5,16.9,98,19,3.71,26.78
CAMDEN AIRPORT,18/12/2016,3.0,0.0, ,22.4,17.0,87,48,3.18,8.61
CAMDEN AIRPORT,19/12/2016,4.8,0.2, ,25.4,13.9,89,44,2.59,22.79
CAMDEN AIRPORT,20/12/2016,7.8,0.0, ,36.6,11.7,97,20,2.81,30.18
CAMDEN AIRPORT,21/12/2016,6.3,0.2, ,29.9,15.4,95,30,2.35,29.27
CAMDEN AIRPORT,22/12/2016,3.2,1.2, ,24.9,17.2,93,52,2.69,11.60
CAMDEN AIRPORT,23/12/2016,5.2,0.0, ,28.2,18.4,87,48,3.09,22.47
CAMDEN AIRPORT,24/12/2016,4.2,0.0, ,30.1,15.6,97,43,1.82,17.57
CAMDEN AIRPORT,25/12/2016,6.1,1.6, ,31.2,14.6,99,44,2.17,29.42
CAMDEN AIRPORT,26/12/2016,6.3,0.0, ,34.6,16.9,99,35,2.08,27.09
CAMDEN AIRPORT,27/12/2016,5.7,4.8, ,32.0,18.3,95,45,1.95,26.23
CAMDEN AIRPORT,28/12/2016,6.8,0.0, ,35.6,18.0,97,38,2.16,29.64
CAMDEN AIRPORT,29/12/2016,5.5,0.0, ,39.7,21.1,83,19,1.35,19.18
CAMDEN AIRPORT,30/12/2016,3.2,0.0, ,32.5,21.9,78,36,1.70,7.51
CAMDEN AIRPORT,31/12/2016,6.5,0.6, ,33.7,22.7,87,46,2.65,26.63
Totals:,,168,63.4, ,,,,,, 
