'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for YAMBA PILOT STATION New South Wales for February 2011,,,,,,,,,,
Issued at 22:35 GMT on Tuesday 01 March 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
YAMBA PILOT STATION,01/02/2011,5.7,0.0, ,29.3,21.8,100,72,4.41,30.33
YAMBA PILOT STATION,02/02/2011,5.5,0.0, ,29.4,23.2,100,83,4.41,30.76
YAMBA PILOT STATION,03/02/2011,4.9,0.0, ,28.6,23.2,100,81,4.63,27.11
YAMBA PILOT STATION,04/02/2011, ,0.0, , ,22.4, , , ,31.12
YAMBA PILOT STATION,05/02/2011, , , , , ,100,78,3.54,30.85
YAMBA PILOT STATION,07/02/2011, , , , , ,100,100,0.00,12.15
YAMBA PILOT STATION,08/02/2011, ,1.2, , , ,100,100,1.86,8.72
YAMBA PILOT STATION,09/02/2011, , , ,26.1, ,100,78,4.08,19.72
YAMBA PILOT STATION,10/02/2011,4.5,4.8, ,26.9,19.2,100,75,4.02,25.24
YAMBA PILOT STATION,11/02/2011,5.4,1.6, ,28.1,19.3,100,66,3.06,29.05
YAMBA PILOT STATION,12/02/2011,5.7,0.0, ,28.6,20.7,99,66,3.24,30.24
YAMBA PILOT STATION,13/02/2011,5.0,0.0, ,28.2,20.9,100,70,3.02,26.49
YAMBA PILOT STATION,14/02/2011,1.6,7.6, ,26.1,21.7,100,95,6.12,9.20
YAMBA PILOT STATION,15/02/2011,2.9,109.4, ,25.2,20.6,100,81,6.50,15.32
YAMBA PILOT STATION,16/02/2011,4.6,19.4, ,27.8,21.2,100,76,3.23,25.12
YAMBA PILOT STATION,17/02/2011,5.1,0.8, ,28.0,21.1,100,76,2.49,28.38
YAMBA PILOT STATION,18/02/2011,5.2,0.0, ,27.9,22.1,100,76,2.57,28.77
YAMBA PILOT STATION,19/02/2011,5.0,0.0, ,29.3,22.9,100,78,3.10,26.40
YAMBA PILOT STATION,20/02/2011,5.5,0.0, ,30.8,22.2,100,79,3.07,29.23
YAMBA PILOT STATION,21/02/2011,2.6,0.0, ,27.6,24.7,100,85,5.93,12.10
YAMBA PILOT STATION,22/02/2011,4.1,11.6, ,25.7,23.2,99,64,9.05,16.93
YAMBA PILOT STATION,23/02/2011,4.3,5.0, ,25.1,18.0,97,72,6.41,24.97
YAMBA PILOT STATION,24/02/2011,4.8,2.4, ,26.0,17.7,100,67,5.34,27.66
YAMBA PILOT STATION,25/02/2011,5.0,0.0, ,26.7,18.7,100,68,2.76,28.69
YAMBA PILOT STATION,26/02/2011,4.2,0.0, ,27.8,19.8,100,68,3.03,21.71
YAMBA PILOT STATION,27/02/2011,5.4,0.0, ,30.1,20.6,100,66,3.82,27.88
YAMBA PILOT STATION,28/02/2011,4.8,2.6, ,29.7,21.6,100,80,2.88,25.69
Totals:,,101.8,166.4, ,,,,,, 
