'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SYDNEY OLYMPIC PARK (ARCHERY CENTRE) New South Wales for September 2014,,,,,,,,,,
Issued at 22:31 GMT on Wednesday 01 October 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2014 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SYDNEY OLYMPIC PARK (ARCHERY CENTRE),01/09/2014,2.9,0.0, ,24.6,8.8,98,33,1.59,16.25
SYDNEY OLYMPIC PARK (ARCHERY CENTRE),02/09/2014,2.2,0.0, ,17.8,13.2,90,49,2.99,8.49
SYDNEY OLYMPIC PARK (ARCHERY CENTRE),03/09/2014,3.1,2.4, ,16.6,8.9,85,43,4.98,14.89
SYDNEY OLYMPIC PARK (ARCHERY CENTRE),04/09/2014,2.6,0.0, ,17.7,8.8,86,48,3.75,11.44
SYDNEY OLYMPIC PARK (ARCHERY CENTRE),05/09/2014,2.4,1.0, ,17.6,9.6,97,60,3.36,14.95
SYDNEY OLYMPIC PARK (ARCHERY CENTRE),06/09/2014,1.6,4.4, ,17.8,8.8,98,67,2.02,8.32
SYDNEY OLYMPIC PARK (ARCHERY CENTRE),07/09/2014,1.9,22.2, ,18.4,9.9,98,70,1.79,11.91
SYDNEY OLYMPIC PARK (ARCHERY CENTRE),08/09/2014,2.4,0.4, ,20.7,9.4,98,53,1.51,15.51
SYDNEY OLYMPIC PARK (ARCHERY CENTRE),09/09/2014,3.2,0.0, ,25.0,8.6,98,47,2.23,17.14
SYDNEY OLYMPIC PARK (ARCHERY CENTRE),10/09/2014,3.5,8.2, ,23.3,13.5,98,32,2.65,16.99
SYDNEY OLYMPIC PARK (ARCHERY CENTRE),11/09/2014,3.7,0.0, ,25.7,7.4,98,34,2.31,19.32
SYDNEY OLYMPIC PARK (ARCHERY CENTRE),12/09/2014,1.9,0.0, ,17.3,13.7,93,62,2.85,7.54
SYDNEY OLYMPIC PARK (ARCHERY CENTRE),13/09/2014,1.9,0.4, ,19.0,11.1,98,71,1.71,11.81
SYDNEY OLYMPIC PARK (ARCHERY CENTRE),14/09/2014,3.5,1.4, ,25.1,9.8,98,33,1.82,19.31
SYDNEY OLYMPIC PARK (ARCHERY CENTRE),15/09/2014,2.9,0.0, ,21.6,11.4,98,50,1.96,17.69
SYDNEY OLYMPIC PARK (ARCHERY CENTRE),16/09/2014, ,0.2, , ,12.9,98,35,2.61,13.05
SYDNEY OLYMPIC PARK (ARCHERY CENTRE),17/09/2014, , , ,22.2, ,95,30,3.90,19.82
SYDNEY OLYMPIC PARK (ARCHERY CENTRE),18/09/2014,3.8,0.0, ,19.8,8.0,83,24,2.83,20.93
SYDNEY OLYMPIC PARK (ARCHERY CENTRE),19/09/2014,3.3,0.0, ,21.6,5.9,97,25,1.71,19.86
SYDNEY OLYMPIC PARK (ARCHERY CENTRE),20/09/2014,2.8,0.0, ,18.8,6.4,98,54,2.39,19.24
SYDNEY OLYMPIC PARK (ARCHERY CENTRE),21/09/2014,2.7,0.8, ,20.4,9.8,98,51,1.75,15.88
SYDNEY OLYMPIC PARK (ARCHERY CENTRE),22/09/2014,3.0,0.0, ,20.5,9.8,98,47,1.55,19.00
SYDNEY OLYMPIC PARK (ARCHERY CENTRE),23/09/2014, ,0.0, , ,7.7,98,40,1.57,20.21
SYDNEY OLYMPIC PARK (ARCHERY CENTRE),24/09/2014, , , ,26.0, ,98,40,1.55,19.55
SYDNEY OLYMPIC PARK (ARCHERY CENTRE),25/09/2014,2.4,0.0, ,25.2,15.5,97,54,2.27,8.12
SYDNEY OLYMPIC PARK (ARCHERY CENTRE),26/09/2014,3.0,6.6, ,19.7,11.9,98,55,2.80,17.85
SYDNEY OLYMPIC PARK (ARCHERY CENTRE),27/09/2014,3.1,0.0, ,20.6,11.8,97,52,2.15,18.13
SYDNEY OLYMPIC PARK (ARCHERY CENTRE),28/09/2014,4.0,0.0, ,25.9,8.7,98,30,1.82,21.23
SYDNEY OLYMPIC PARK (ARCHERY CENTRE),29/09/2014,5.4,0.0, ,31.9,11.4,98,24,2.84,21.28
SYDNEY OLYMPIC PARK (ARCHERY CENTRE),30/09/2014,5.2,0.0, ,33.6,13.5,98,17,2.74,15.01
Totals:,,78.4,48, ,,,,,, 
