'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for PENRITH LAKES New South Wales for June 2013,,,,,,,,,,
Issued at 22:31 GMT on Monday 01 July 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
PENRITH LAKES,01/06/2013,1.1,0.0, ,19.9,9.7,100,68,1.75,5.07
PENRITH LAKES,02/06/2013,1.2,8.4, ,15.6,12.9,100,62,2.96,4.08
PENRITH LAKES,03/06/2013,2.1,13.4, ,18.9,10.9,98,36,2.98,12.56
PENRITH LAKES,04/06/2013,1.2,0.0, ,20.4,5.2,99,49,0.82,12.23
PENRITH LAKES,05/06/2013,0.8,0.0, ,17.2,6.7,99,81,0.41,9.36
PENRITH LAKES,06/06/2013,0.7,0.2, ,15.6,8.4,100,73,0.46,3.99
PENRITH LAKES,07/06/2013,1.5,0.0, ,22.0,10.9,99,46,1.59,8.01
PENRITH LAKES,08/06/2013,0.9,0.0, ,17.6,8.7,99,58,0.70,7.40
PENRITH LAKES,09/06/2013,1.0,0.0, ,19.8,7.5,99,58,0.70,10.97
PENRITH LAKES,10/06/2013,0.6,0.0, ,13.9,7.3,100,98,0.41,6.11
PENRITH LAKES,11/06/2013,0.9,3.0, ,18.9,6.8,100,64,0.49,10.83
PENRITH LAKES,12/06/2013,0.6,0.2, ,14.2,7.2,100,99,0.68,4.34
PENRITH LAKES,13/06/2013,1.6,8.0, ,20.2,8.0,100,50,2.10,10.81
PENRITH LAKES,14/06/2013,1.7,0.0, ,19.9,7.2,99,45,2.36,11.18
PENRITH LAKES,15/06/2013,2.6,0.2, ,19.5,10.5,62,41,3.67,11.24
PENRITH LAKES,16/06/2013,1.2,0.0, ,18.1,4.9,99,45,1.29,12.08
PENRITH LAKES,17/06/2013,1.3,0.0, ,17.7,3.5,99,50,1.82,10.68
PENRITH LAKES,18/06/2013,1.4,0.2, ,17.9,3.7,99,42,1.65,11.71
PENRITH LAKES,19/06/2013,1.9,1.0, ,16.9,8.3,85,45,3.16,10.62
PENRITH LAKES,20/06/2013,1.4,0.0, ,16.6,8.0,98,49,2.20,11.44
PENRITH LAKES,21/06/2013,1.0,0.0, ,16.7,5.3,98,46,0.81,11.43
PENRITH LAKES,22/06/2013,1.0,0.0, ,15.5,3.4,99,61,1.34,8.68
PENRITH LAKES,23/06/2013,0.8,4.2, ,14.1,7.8,99,82,2.86,5.12
PENRITH LAKES,24/06/2013,0.8,2.0, ,13.9,10.3,99,81,2.00,5.04
PENRITH LAKES,25/06/2013,0.5,8.4, ,14.8,9.5,99,98,2.40,3.73
PENRITH LAKES,26/06/2013,1.5,21.2, ,18.6,11.3,99,64,3.68,7.12
PENRITH LAKES,27/06/2013,1.0,3.2, ,17.5,12.1,99,78,1.85,7.48
PENRITH LAKES,28/06/2013, ,0.6, ,17.1,11.3,99,85,1.41, 
PENRITH LAKES,29/06/2013,0.6,18.0, ,12.9,11.9,100,90,2.19,3.07
PENRITH LAKES,30/06/2013,1.0,8.6, ,16.9,11.3,99,70,1.62,6.92
Totals:,,33.9,100.8, ,,,,,, 
