'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GOSFORD New South Wales for June 2013,,,,,,,,,,
Issued at 22:31 GMT on Monday 01 July 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GOSFORD,01/06/2013, , , , , , , , , 
GOSFORD,02/06/2013, , , , , , , , , 
GOSFORD,03/06/2013, , , , , , , , ,12.53
GOSFORD,04/06/2013, , , ,19.4, , , , ,11.56
GOSFORD,05/06/2013,1.0,0.0, ,19.4,7.5,100,65,0.71,9.19
GOSFORD,06/06/2013,1.0,0.0, ,19.7,9.6,99,56,0.62,6.32
GOSFORD,07/06/2013,1.4,0.0, ,22.9,14.4,87,63,1.68,6.99
GOSFORD,08/06/2013,1.0,3.2, ,18.2,12.2,100,60,0.73,8.49
GOSFORD,09/06/2013,1.0,0.2, ,19.3,9.0,100,60,0.59,10.36
GOSFORD,10/06/2013,1.0,0.0, ,21.9,8.1,100,58,0.48,8.06
GOSFORD,11/06/2013,1.0,0.4, ,20.2,8.3,100,53,0.53,11.66
GOSFORD,12/06/2013,0.7,0.0, ,16.4,8.2,100,84,1.01,2.95
GOSFORD,13/06/2013,1.5,13.2, ,19.8,9.3,100,55,2.01,11.50
GOSFORD,14/06/2013, ,0.2, , ,10.3,90,49,3.38,11.09
GOSFORD,15/06/2013, , , ,17.8, ,72,46,3.84,9.70
GOSFORD,16/06/2013,1.5,0.0, ,17.1,9.8,99,49,2.36,12.10
GOSFORD,17/06/2013,1.2,0.0, ,17.0,5.6,93,57,1.86,8.26
GOSFORD,18/06/2013,1.7,0.0, ,17.1,7.5,90,46,2.61,12.03
GOSFORD,19/06/2013,1.4,10.6, ,15.8,9.6,97,64,3.45,9.01
GOSFORD,20/06/2013,1.3,0.4, ,15.3,9.6,89,61,2.39,9.53
GOSFORD,21/06/2013,1.0,0.0, ,15.8,8.6,100,65,1.47,8.97
GOSFORD,22/06/2013,1.1,0.2, ,15.5,6.1,100,63,1.87,10.12
GOSFORD,23/06/2013,0.7,22.0, ,14.1,9.3,100,85,1.30,3.46
GOSFORD,24/06/2013,0.9,63.2, ,14.8,9.5,100,72,1.68,6.81
GOSFORD,25/06/2013,0.9,0.0, ,16.9,7.4,100,73,1.52,7.88
GOSFORD,26/06/2013,1.2,3.4, ,18.5,9.8,100,70,2.49,6.54
GOSFORD,27/06/2013,1.0,3.8, ,19.0,11.6,100,62,0.90,8.16
GOSFORD,28/06/2013, ,5.4, ,17.0,11.7,100,86,0.60, 
GOSFORD,29/06/2013,0.6,27.2, ,13.9,12.3,100,99,0.50,2.53
GOSFORD,30/06/2013,0.9,41.4, ,16.4,11.9,100,78,1.54,7.81
Totals:,,25,194.8, ,,,,,, 
