'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BADGERYS CREEK New South Wales for April 2015,,,,,,,,,,
Issued at 22:31 GMT on Friday 01 May 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BADGERYS CREEK,01/04/2015,2.9,3.6, ,26.1,15.5,100,56,1.86,14.95
BADGERYS CREEK,02/04/2015,3.0,0.0, ,28.9,14.7,100,50,2.11,12.89
BADGERYS CREEK,03/04/2015,1.1,3.0, ,17.3,16.1,100,74,2.49,3.12
BADGERYS CREEK,04/04/2015,1.0,21.4, ,19.3,16.1,100,87,2.87,3.26
BADGERYS CREEK,05/04/2015,3.6,9.0, ,25.7,14.9,94,43,2.49,17.89
BADGERYS CREEK,06/04/2015,2.4,0.0, ,24.5,11.9,100,54,1.43,12.56
BADGERYS CREEK,07/04/2015,3.1,3.2, ,21.6,11.2,100,46,3.81,14.69
BADGERYS CREEK,08/04/2015,4.5,3.4, ,21.9,12.1,64,44,6.44,15.51
BADGERYS CREEK,09/04/2015,3.8,0.0, ,22.3,12.7,78,40,4.05,16.57
BADGERYS CREEK,10/04/2015,2.4,0.0, ,21.6,12.1,95,59,3.04,11.95
BADGERYS CREEK,11/04/2015,2.5,1.6, ,23.0,14.6,100,51,1.67,13.65
BADGERYS CREEK,12/04/2015,2.3,0.0, ,22.9,11.5,100,60,2.21,11.96
BADGERYS CREEK,13/04/2015,2.7,0.2, ,22.9,12.4,92,48,1.95,14.63
BADGERYS CREEK,14/04/2015,2.6,0.0, ,23.3,11.5,98,46,1.49,15.99
BADGERYS CREEK,15/04/2015,3.1,0.0, ,27.3,10.4,100,43,2.17,14.65
BADGERYS CREEK,16/04/2015,3.2,7.0, ,30.2,13.3,100,41,1.91,14.82
BADGERYS CREEK,17/04/2015,0.9,2.6, ,21.1,18.5,100,84,0.86,3.52
BADGERYS CREEK,18/04/2015,2.5,3.4, ,27.3,17.3,100,57,2.53,9.76
BADGERYS CREEK,19/04/2015,3.1,6.8, ,23.4,15.4,100,46,3.75,14.21
BADGERYS CREEK,20/04/2015,0.9,7.2, ,15.0,10.9,99,86,5.71,3.15
BADGERYS CREEK,21/04/2015,1.5,83.6, ,15.8,12.8,95,75,7.26,3.69
BADGERYS CREEK,22/04/2015,1.2,50.2, ,18.5,12.3,99,82,5.12,5.22
BADGERYS CREEK,23/04/2015,2.0,26.2, ,23.1,12.8,100,60,1.54,12.36
BADGERYS CREEK,24/04/2015,2.2,0.2, ,25.3,12.3,100,53,1.16,13.45
BADGERYS CREEK,25/04/2015,2.0,0.0, ,24.0,10.1,100,48,1.59,8.93
BADGERYS CREEK,26/04/2015,2.2,18.0, ,20.0,10.3,99,53,3.89,8.52
BADGERYS CREEK,27/04/2015,2.3,0.2, ,19.7,9.1,95,43,2.15,14.58
BADGERYS CREEK,28/04/2015,2.5,0.0, ,21.0,7.2,94,41,2.37,15.06
BADGERYS CREEK,29/04/2015,1.6,0.0, ,18.9,8.9,97,66,2.21,8.49
BADGERYS CREEK,30/04/2015,1.5,2.6, ,18.5,13.3,99,70,2.35,8.10
Totals:,,70.6,253.4, ,,,,,, 
