'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SYDNEY HARBOUR (WEDDING CAKE WEST) New South Wales for May 2011,,,,,,,,,,
Issued at 22:35 GMT on Wednesday 01 June 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SYDNEY HARBOUR (WEDDING CAKE WEST),01/05/2011,4.8, , ,21.0,16.4,33,25,4.66,16.03
SYDNEY HARBOUR (WEDDING CAKE WEST),02/05/2011,3.7, , ,18.8,13.9,38,29,3.77,7.77
SYDNEY HARBOUR (WEDDING CAKE WEST),03/05/2011,4.7, , ,19.0,14.7,35,29,5.65,6.75
SYDNEY HARBOUR (WEDDING CAKE WEST),04/05/2011,5.5, , ,19.7,14.2,37,27,7.12,15.27
SYDNEY HARBOUR (WEDDING CAKE WEST),05/05/2011,5.3, , ,17.7,13.5,39,31,8.28,15.40
SYDNEY HARBOUR (WEDDING CAKE WEST),06/05/2011,4.4, , ,17.7,12.1,43,31,6.05,15.68
SYDNEY HARBOUR (WEDDING CAKE WEST),07/05/2011,4.3, , ,20.3,10.9,47,29,5.08,15.94
SYDNEY HARBOUR (WEDDING CAKE WEST),08/05/2011,3.7, , ,19.9,11.0,46,28,3.77,15.88
SYDNEY HARBOUR (WEDDING CAKE WEST),09/05/2011,5.1, , ,16.6,11.7,44,33,9.54,13.14
SYDNEY HARBOUR (WEDDING CAKE WEST),10/05/2011,4.5, , ,16.4,11.0,44,33,7.53,15.26
SYDNEY HARBOUR (WEDDING CAKE WEST),11/05/2011,3.6, , ,15.8,9.6,50,34,5.70,9.21
SYDNEY HARBOUR (WEDDING CAKE WEST),12/05/2011,4.0, , ,15.9,9.5,50,34,6.66,15.66
SYDNEY HARBOUR (WEDDING CAKE WEST),13/05/2011,4.2, , ,19.8,10.4,43,27,5.00,14.15
SYDNEY HARBOUR (WEDDING CAKE WEST),14/05/2011,4.5, , ,16.1,11.4,45,34,8.08,14.02
SYDNEY HARBOUR (WEDDING CAKE WEST),15/05/2011,3.8, , ,18.8,9.0,52,29,4.84,15.05
SYDNEY HARBOUR (WEDDING CAKE WEST),16/05/2011,3.2, , ,18.4,9.2,51,32,3.53,15.02
SYDNEY HARBOUR (WEDDING CAKE WEST),17/05/2011,3.2, , ,17.8,9.5,51,31,3.98,14.28
SYDNEY HARBOUR (WEDDING CAKE WEST),18/05/2011,3.4, , ,21.2,11.0,46,26,3.28,14.31
SYDNEY HARBOUR (WEDDING CAKE WEST),19/05/2011,3.1, , ,19.3,12.6,40,28,3.08,13.40
SYDNEY HARBOUR (WEDDING CAKE WEST),20/05/2011,3.0, , ,19.3,12.9,41,27,2.80,14.16
SYDNEY HARBOUR (WEDDING CAKE WEST),21/05/2011,3.5, , ,19.8,13.8,38,27,3.48,13.87
SYDNEY HARBOUR (WEDDING CAKE WEST),22/05/2011,3.9, , ,20.1,13.7,38,26,4.15,12.44
SYDNEY HARBOUR (WEDDING CAKE WEST),23/05/2011,5.2, , ,22.2,14.5,35,23,5.85,13.18
SYDNEY HARBOUR (WEDDING CAKE WEST),24/05/2011,4.1, , ,17.3,13.6,42,31,5.68,8.81
SYDNEY HARBOUR (WEDDING CAKE WEST),25/05/2011,5.1, , ,14.6,11.6,44,37,13.20,7.80
SYDNEY HARBOUR (WEDDING CAKE WEST),26/05/2011,4.4, , ,17.5,11.0,46,31,7.20,9.53
SYDNEY HARBOUR (WEDDING CAKE WEST),27/05/2011,3.5, , ,16.3,10.4,48,33,5.22,10.75
SYDNEY HARBOUR (WEDDING CAKE WEST),28/05/2011,3.9, , ,17.3,10.3,48,31,6.11,10.64
SYDNEY HARBOUR (WEDDING CAKE WEST),29/05/2011,3.8, , ,17.3,11.7,44,32,5.53,7.37
SYDNEY HARBOUR (WEDDING CAKE WEST),30/05/2011,5.2, , ,19.7,12.6,40,30,7.92,4.02
SYDNEY HARBOUR (WEDDING CAKE WEST),31/05/2011,6.1, , ,20.0,14.3,33,26,9.22,7.91
Totals:,,130.7, , ,,,,,, 
