'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SYDNEY HARBOUR (WEDDING CAKE WEST) New South Wales for October 2015,,,,,,,,,,
Issued at 22:31 GMT on Sunday 01 November 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SYDNEY HARBOUR (WEDDING CAKE WEST),01/10/2015,6.3, , ,20.4,18.0,29,26,5.28,20.50
SYDNEY HARBOUR (WEDDING CAKE WEST),02/10/2015,6.7, , ,21.9,18.4,30,24,5.31,22.81
SYDNEY HARBOUR (WEDDING CAKE WEST),03/10/2015,6.2, , ,26.3,15.6,34,20,3.50,23.78
SYDNEY HARBOUR (WEDDING CAKE WEST),04/10/2015,8.9, , ,32.8,18.5,27,13,5.37,21.70
SYDNEY HARBOUR (WEDDING CAKE WEST),05/10/2015,6.1, , ,29.2,17.0,31,15,2.73,23.62
SYDNEY HARBOUR (WEDDING CAKE WEST),06/10/2015,6.8, , ,28.3,19.2,25,17,3.45,24.22
SYDNEY HARBOUR (WEDDING CAKE WEST),07/10/2015,7.1, , ,19.3,19.0,30,19,8.45,6.86
SYDNEY HARBOUR (WEDDING CAKE WEST),08/10/2015,5.7, , ,19.1,17.5,32,28,5.44,13.65
SYDNEY HARBOUR (WEDDING CAKE WEST),09/10/2015,6.7, , ,20.0,16.7,31,26,5.99,23.04
SYDNEY HARBOUR (WEDDING CAKE WEST),10/10/2015,5.6, , ,21.3,16.6,32,25,3.43,23.26
SYDNEY HARBOUR (WEDDING CAKE WEST),11/10/2015,5.2, , ,21.9,16.1,33,25,3.64,15.73
SYDNEY HARBOUR (WEDDING CAKE WEST),12/10/2015,7.2, , ,24.2,17.0,30,21,5.77,20.08
SYDNEY HARBOUR (WEDDING CAKE WEST),13/10/2015,5.7, , ,20.2,17.4,31,25,6.25,3.85
SYDNEY HARBOUR (WEDDING CAKE WEST),14/10/2015,6.8, , ,21.2,17.8,30,25,5.71,22.04
SYDNEY HARBOUR (WEDDING CAKE WEST),15/10/2015,7.5, , ,20.8,17.1,31,25,7.12,25.48
SYDNEY HARBOUR (WEDDING CAKE WEST),16/10/2015,7.3, , ,21.6,17.9,29,24,5.86,25.60
SYDNEY HARBOUR (WEDDING CAKE WEST),17/10/2015,6.5, , ,22.1,19.3,27,24,4.05,24.32
SYDNEY HARBOUR (WEDDING CAKE WEST),18/10/2015,6.2, , ,21.4,19.2,27,24,4.89,14.69
SYDNEY HARBOUR (WEDDING CAKE WEST),19/10/2015,7.5, , ,21.5,19.2,27,24,6.31,22.89
SYDNEY HARBOUR (WEDDING CAKE WEST),20/10/2015,7.4, , ,24.4,19.2,27,21,5.03,23.55
SYDNEY HARBOUR (WEDDING CAKE WEST),21/10/2015,5.6, , ,27.6,19.6,26,17,3.27,9.98
SYDNEY HARBOUR (WEDDING CAKE WEST),22/10/2015,6.8, , ,19.8,18.7,33,22,8.32,6.24
SYDNEY HARBOUR (WEDDING CAKE WEST),23/10/2015,5.8, , ,18.6,15.3,34,29,6.18,15.04
SYDNEY HARBOUR (WEDDING CAKE WEST),24/10/2015,6.5, , ,19.8,14.3,37,27,5.83,24.95
SYDNEY HARBOUR (WEDDING CAKE WEST),25/10/2015,6.5, , ,20.8,16.2,32,25,5.15,23.54
SYDNEY HARBOUR (WEDDING CAKE WEST),26/10/2015,7.4, , ,26.1,18.0,29,20,5.63,16.48
SYDNEY HARBOUR (WEDDING CAKE WEST),27/10/2015,6.5, , ,18.2,15.6,33,27,9.22,7.85
SYDNEY HARBOUR (WEDDING CAKE WEST),28/10/2015,5.7, , ,19.3,14.0,37,27,4.41,22.74
SYDNEY HARBOUR (WEDDING CAKE WEST),29/10/2015,6.4, , ,21.1,15.6,33,26,4.34,26.90
SYDNEY HARBOUR (WEDDING CAKE WEST),30/10/2015,6.9, , ,21.1,16.1,33,26,5.64,24.69
SYDNEY HARBOUR (WEDDING CAKE WEST),31/10/2015,7.3, , ,20.8,17.8,30,25,7.17,18.31
Totals:,,204.8, , ,,,,,, 
