'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SYDNEY HARBOUR (WEDDING CAKE WEST) New South Wales for May 2012,,,,,,,,,,
Issued at 22:38 GMT on Friday 01 June 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SYDNEY HARBOUR (WEDDING CAKE WEST),01/05/2012,4.3, , ,20.5,14.2,36,25,4.15,13.56
SYDNEY HARBOUR (WEDDING CAKE WEST),02/05/2012,3.9, , ,21.1,13.5,38,25,3.52,13.66
SYDNEY HARBOUR (WEDDING CAKE WEST),03/05/2012,4.1, , ,20.5,15.6,32,26,3.71,13.31
SYDNEY HARBOUR (WEDDING CAKE WEST),04/05/2012,4.4, , ,20.0,12.7,41,27,5.06,12.67
SYDNEY HARBOUR (WEDDING CAKE WEST),05/05/2012,5.2, , ,18.5,12.8,41,29,7.86,10.44
SYDNEY HARBOUR (WEDDING CAKE WEST),06/05/2012,4.1, , ,19.8,12.3,43,28,4.62,13.77
SYDNEY HARBOUR (WEDDING CAKE WEST),07/05/2012,3.9, , ,17.8,12.5,42,30,4.90,7.69
SYDNEY HARBOUR (WEDDING CAKE WEST),08/05/2012,4.5, , ,23.4,12.2,42,24,4.33,12.38
SYDNEY HARBOUR (WEDDING CAKE WEST),09/05/2012,3.4, , ,22.8,14.2,37,23,2.70,12.27
SYDNEY HARBOUR (WEDDING CAKE WEST),10/05/2012,3.3, , ,25.4,15.9,34,20,2.29,12.14
SYDNEY HARBOUR (WEDDING CAKE WEST),11/05/2012,3.9, , ,24.2,15.4,34,21,3.15,6.81
SYDNEY HARBOUR (WEDDING CAKE WEST),12/05/2012,4.7, , ,18.8,15.0,37,28,5.74,10.50
SYDNEY HARBOUR (WEDDING CAKE WEST),13/05/2012,4.8, , ,17.1,11.1,46,32,8.55,11.70
SYDNEY HARBOUR (WEDDING CAKE WEST),14/05/2012,4.3, , ,16.2,10.4,48,34,7.89,11.59
SYDNEY HARBOUR (WEDDING CAKE WEST),15/05/2012,4.3, , ,17.8,10.4,47,31,6.55,11.54
SYDNEY HARBOUR (WEDDING CAKE WEST),16/05/2012,3.9, , ,18.0,11.3,44,30,5.20,10.41
SYDNEY HARBOUR (WEDDING CAKE WEST),17/05/2012,3.1, , ,19.9,11.4,45,27,3.14,11.16
SYDNEY HARBOUR (WEDDING CAKE WEST),18/05/2012,3.5, , ,21.1,12.1,43,27,3.48,11.20
SYDNEY HARBOUR (WEDDING CAKE WEST),19/05/2012,3.2, , ,20.3,12.2,42,26,3.18,10.81
SYDNEY HARBOUR (WEDDING CAKE WEST),20/05/2012,3.4, , ,16.5,11.8,42,33,4.36,5.94
SYDNEY HARBOUR (WEDDING CAKE WEST),21/05/2012,3.4, , ,19.6,13.5,39,28,3.59,9.97
SYDNEY HARBOUR (WEDDING CAKE WEST),22/05/2012,3.2, , ,19.6,10.6,47,27,3.51,10.81
SYDNEY HARBOUR (WEDDING CAKE WEST),23/05/2012,4.2, , ,20.2,13.0,39,26,4.88,10.73
SYDNEY HARBOUR (WEDDING CAKE WEST),24/05/2012,2.9, , ,17.9,12.5,41,31,3.02,3.58
SYDNEY HARBOUR (WEDDING CAKE WEST),25/05/2012,4.4, , ,17.3,13.2,40,30,6.44,5.40
SYDNEY HARBOUR (WEDDING CAKE WEST),26/05/2012,4.4, , ,16.4,11.2,45,33,7.73,10.37
SYDNEY HARBOUR (WEDDING CAKE WEST),27/05/2012,4.3, , ,16.7,11.7,44,32,7.13,10.39
SYDNEY HARBOUR (WEDDING CAKE WEST),28/05/2012,4.4, , ,16.7,12.0,43,33,7.31,10.29
SYDNEY HARBOUR (WEDDING CAKE WEST),29/05/2012,3.6, , ,17.2,12.0,43,32,4.78,6.19
SYDNEY HARBOUR (WEDDING CAKE WEST),30/05/2012,3.5, , ,17.9,12.5,42,30,4.27,8.28
SYDNEY HARBOUR (WEDDING CAKE WEST),31/05/2012,3.4, , ,18.0,13.7,38,31,3.93,7.40
Totals:,,121.9, , ,,,,,, 
