'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SYDNEY HARBOUR (WEDDING CAKE WEST) New South Wales for July 2012,,,,,,,,,,
Issued at 22:38 GMT on Wednesday 01 August 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SYDNEY HARBOUR (WEDDING CAKE WEST),01/07/2012,3.4, , ,15.3,10.9,48,35,5.73,7.62
SYDNEY HARBOUR (WEDDING CAKE WEST),02/07/2012,3.5, , ,15.5,9.0,52,35,6.45,9.03
SYDNEY HARBOUR (WEDDING CAKE WEST),03/07/2012, , , , ,9.2,52,37,6.66,9.61
SYDNEY HARBOUR (WEDDING CAKE WEST),04/07/2012, , , ,14.3, ,53,38,8.73,9.03
SYDNEY HARBOUR (WEDDING CAKE WEST),05/07/2012,3.7, , ,14.1,9.7,50,40,8.27,7.25
SYDNEY HARBOUR (WEDDING CAKE WEST),06/07/2012,3.7, , ,14.7,9.5,48,37,7.39,7.84
SYDNEY HARBOUR (WEDDING CAKE WEST),07/07/2012,3.2, , ,14.4,10.0,49,38,5.59,6.47
SYDNEY HARBOUR (WEDDING CAKE WEST),08/07/2012,2.5, , ,18.3,10.3,48,29,2.73,9.70
SYDNEY HARBOUR (WEDDING CAKE WEST),09/07/2012,2.9, , ,16.9,9.7,50,33,3.80,10.13
SYDNEY HARBOUR (WEDDING CAKE WEST),10/07/2012,4.0, , ,18.3,10.3,47,29,5.87,7.11
SYDNEY HARBOUR (WEDDING CAKE WEST),11/07/2012,3.7, , ,19.1,11.6,41,28,4.58,10.35
SYDNEY HARBOUR (WEDDING CAKE WEST),12/07/2012,2.9, , ,18.4,12.8,40,31,3.03,4.11
SYDNEY HARBOUR (WEDDING CAKE WEST),13/07/2012,4.5, , ,20.9,13.3,35,25,5.12,8.33
SYDNEY HARBOUR (WEDDING CAKE WEST),14/07/2012,3.5, , ,18.9,13.0,41,28,3.92,10.16
SYDNEY HARBOUR (WEDDING CAKE WEST),15/07/2012,3.9, , ,16.9,10.5,47,32,6.34,10.66
SYDNEY HARBOUR (WEDDING CAKE WEST),16/07/2012,4.1, , ,19.7,11.1,46,29,5.44,10.81
SYDNEY HARBOUR (WEDDING CAKE WEST),17/07/2012,3.2, , ,18.9,10.2,48,28,3.73,10.87
SYDNEY HARBOUR (WEDDING CAKE WEST),18/07/2012,3.5, , ,18.0,10.3,48,30,4.60,10.64
SYDNEY HARBOUR (WEDDING CAKE WEST),19/07/2012,3.8, , ,14.3,10.4,49,38,7.53,7.14
SYDNEY HARBOUR (WEDDING CAKE WEST),20/07/2012,3.6, , ,15.4,7.7,57,36,6.97,10.97
SYDNEY HARBOUR (WEDDING CAKE WEST),21/07/2012,4.4, , ,15.8,9.5,44,35,8.54,3.81
SYDNEY HARBOUR (WEDDING CAKE WEST),22/07/2012,4.3, , ,16.3,10.9,46,34,7.55,7.50
SYDNEY HARBOUR (WEDDING CAKE WEST),23/07/2012,4.4, , ,17.0,11.6,42,32,6.82,10.12
SYDNEY HARBOUR (WEDDING CAKE WEST),24/07/2012,3.2, , ,14.6,11.0,47,37,4.91,5.06
SYDNEY HARBOUR (WEDDING CAKE WEST),25/07/2012,3.3, , ,17.3,9.0,52,31,4.56,11.66
SYDNEY HARBOUR (WEDDING CAKE WEST),26/07/2012,3.1, , ,18.1,11.2,41,29,3.28,6.10
SYDNEY HARBOUR (WEDDING CAKE WEST),27/07/2012,3.7, , ,16.6,10.9,47,33,5.39,11.48
SYDNEY HARBOUR (WEDDING CAKE WEST),28/07/2012,3.9, , ,16.5,9.5,51,33,6.52,10.72
SYDNEY HARBOUR (WEDDING CAKE WEST),29/07/2012,3.7, , ,14.8,10.5,49,37,6.73,9.04
SYDNEY HARBOUR (WEDDING CAKE WEST),30/07/2012,4.2, , ,14.8,8.8,52,37,9.59,11.71
SYDNEY HARBOUR (WEDDING CAKE WEST),31/07/2012,3.8, , ,13.9,8.5,54,39,8.60,7.20
Totals:,,105.6, , ,,,,,, 
