'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SYDNEY HARBOUR (WEDDING CAKE WEST) New South Wales for January 2011,,,,,,,,,,
Issued at 22:35 GMT on Tuesday 01 February 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SYDNEY HARBOUR (WEDDING CAKE WEST),01/01/2011,9.0, , ,23.3,20.0,26,22,5.68,34.35
SYDNEY HARBOUR (WEDDING CAKE WEST),02/01/2011,9.4, , ,24.1,20.7,27,21,7.05,30.07
SYDNEY HARBOUR (WEDDING CAKE WEST),03/01/2011,7.0, , ,20.7,19.2,29,25,7.08,11.32
SYDNEY HARBOUR (WEDDING CAKE WEST),04/01/2011,6.8, , ,21.1,17.8,30,25,6.14,16.17
SYDNEY HARBOUR (WEDDING CAKE WEST),05/01/2011,6.3, , ,21.6,17.5,30,24,3.64,24.05
SYDNEY HARBOUR (WEDDING CAKE WEST),06/01/2011,8.9, , ,23.0,19.6,27,22,6.80,30.81
SYDNEY HARBOUR (WEDDING CAKE WEST),07/01/2011,7.6, , ,24.3,19.2,25,21,4.44,26.12
SYDNEY HARBOUR (WEDDING CAKE WEST),08/01/2011,8.1, , ,25.2,21.3,24,19,3.97,31.57
SYDNEY HARBOUR (WEDDING CAKE WEST),09/01/2011,8.6, , ,25.4,21.7,24,19,5.04,28.47
SYDNEY HARBOUR (WEDDING CAKE WEST),10/01/2011,8.7, , ,24.6,21.3,23,20,6.22,23.29
SYDNEY HARBOUR (WEDDING CAKE WEST),11/01/2011,8.5, , ,24.0,21.8,22,21,7.24,15.28
SYDNEY HARBOUR (WEDDING CAKE WEST),12/01/2011,10.0, , ,24.3,22.1,22,20,8.32,25.98
SYDNEY HARBOUR (WEDDING CAKE WEST),13/01/2011,9.6, , ,24.1,22.4,23,20,7.71,24.26
SYDNEY HARBOUR (WEDDING CAKE WEST),14/01/2011,10.4, , ,24.4,21.7,23,20,8.61,31.38
SYDNEY HARBOUR (WEDDING CAKE WEST),15/01/2011,6.9, , ,27.1,21.0,24,17,3.42,21.12
SYDNEY HARBOUR (WEDDING CAKE WEST),16/01/2011,8.6, , ,26.1,21.6,23,18,5.18,25.95
SYDNEY HARBOUR (WEDDING CAKE WEST),17/01/2011,9.6, , ,25.5,21.1,26,19,7.06,28.89
SYDNEY HARBOUR (WEDDING CAKE WEST),18/01/2011,7.9, , ,24.0,20.1,25,21,5.42,23.46
SYDNEY HARBOUR (WEDDING CAKE WEST),19/01/2011,7.7, , ,24.3,19.6,27,21,5.84,18.39
SYDNEY HARBOUR (WEDDING CAKE WEST),20/01/2011,9.4, , ,24.6,21.0,24,20,6.53,31.38
SYDNEY HARBOUR (WEDDING CAKE WEST),21/01/2011,8.8, , ,24.7,20.4,25,20,5.17,32.83
SYDNEY HARBOUR (WEDDING CAKE WEST),22/01/2011,8.9, , ,24.6,21.1,24,20,5.24,32.58
SYDNEY HARBOUR (WEDDING CAKE WEST),23/01/2011,9.9, , ,24.4,21.2,24,20,7.94,30.22
SYDNEY HARBOUR (WEDDING CAKE WEST),24/01/2011,11.3, , ,34.0,20.9,25,12,7.42,20.63
SYDNEY HARBOUR (WEDDING CAKE WEST),25/01/2011,8.8, , ,25.3,21.8,23,19,5.12,31.01
SYDNEY HARBOUR (WEDDING CAKE WEST),26/01/2011,8.2, , ,26.0,22.6,22,18,4.20,28.94
SYDNEY HARBOUR (WEDDING CAKE WEST),27/01/2011,8.8, , ,26.2,22.3,23,19,5.57,25.43
SYDNEY HARBOUR (WEDDING CAKE WEST),28/01/2011,7.8, , ,23.3,22.7,23,21,6.47,12.14
SYDNEY HARBOUR (WEDDING CAKE WEST),29/01/2011,8.2, , ,22.6,20.3,25,22,5.78,28.08
SYDNEY HARBOUR (WEDDING CAKE WEST),30/01/2011,9.1, , ,24.5,18.8,28,20,6.52,32.46
SYDNEY HARBOUR (WEDDING CAKE WEST),31/01/2011,9.0, , ,27.0,22.1,22,18,4.91,31.70
Totals:,,267.8, , ,,,,,, 
