'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SYDNEY HARBOUR (WEDDING CAKE WEST) New South Wales for April 2011,,,,,,,,,,
Issued at 22:34 GMT on Sunday 01 May 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SYDNEY HARBOUR (WEDDING CAKE WEST),01/04/2011,5.8, , ,22.7,16.3,33,23,4.94,16.24
SYDNEY HARBOUR (WEDDING CAKE WEST),02/04/2011,6.2, , ,21.4,17.6,30,24,6.22,11.77
SYDNEY HARBOUR (WEDDING CAKE WEST),03/04/2011,5.3, , ,22.2,16.0,33,23,3.96,20.95
SYDNEY HARBOUR (WEDDING CAKE WEST),04/04/2011,7.1, , ,20.7,18.5,31,25,7.81,19.68
SYDNEY HARBOUR (WEDDING CAKE WEST),05/04/2011,6.0, , ,20.5,16.1,32,26,6.57,13.17
SYDNEY HARBOUR (WEDDING CAKE WEST),06/04/2011,6.3, , ,22.1,15.8,33,24,6.23,17.75
SYDNEY HARBOUR (WEDDING CAKE WEST),07/04/2011,6.3, , ,22.0,17.4,29,24,5.75,18.27
SYDNEY HARBOUR (WEDDING CAKE WEST),08/04/2011,5.2, , ,22.8,16.3,33,23,4.02,18.02
SYDNEY HARBOUR (WEDDING CAKE WEST),09/04/2011,6.2, , ,23.6,16.5,32,22,5.11,20.74
SYDNEY HARBOUR (WEDDING CAKE WEST),10/04/2011,6.1, , ,26.7,17.9,33,18,4.69,13.35
SYDNEY HARBOUR (WEDDING CAKE WEST),11/04/2011,5.2, , ,21.4,14.6,37,24,4.55,19.16
SYDNEY HARBOUR (WEDDING CAKE WEST),12/04/2011,5.1, , ,20.7,12.7,42,25,5.02,18.35
SYDNEY HARBOUR (WEDDING CAKE WEST),13/04/2011,5.3, , ,22.7,14.5,37,23,4.48,18.32
SYDNEY HARBOUR (WEDDING CAKE WEST),14/04/2011,6.0, , ,22.5,15.2,35,23,5.61,19.80
SYDNEY HARBOUR (WEDDING CAKE WEST),15/04/2011,6.2, , ,20.6,14.9,36,26,7.38,16.82
SYDNEY HARBOUR (WEDDING CAKE WEST),16/04/2011,6.6, , ,20.2,16.3,33,26,8.95,7.69
SYDNEY HARBOUR (WEDDING CAKE WEST),17/04/2011,5.8, , ,21.1,16.7,32,25,6.03,12.48
SYDNEY HARBOUR (WEDDING CAKE WEST),18/04/2011,4.8, , ,21.2,14.8,36,25,4.17,18.30
SYDNEY HARBOUR (WEDDING CAKE WEST),19/04/2011,3.9, , ,24.4,15.2,35,22,2.41,16.05
SYDNEY HARBOUR (WEDDING CAKE WEST),20/04/2011,3.7, , ,21.2,15.8,34,25,2.75,11.25
SYDNEY HARBOUR (WEDDING CAKE WEST),21/04/2011,5.4, , ,24.8,16.7,32,20,4.13,18.20
SYDNEY HARBOUR (WEDDING CAKE WEST),22/04/2011,5.9, , ,24.7,17.2,31,20,4.93,16.99
SYDNEY HARBOUR (WEDDING CAKE WEST),23/04/2011,4.2, , ,18.0,13.8,38,29,4.78,8.13
SYDNEY HARBOUR (WEDDING CAKE WEST),24/04/2011,4.3, , ,23.3,14.1,35,24,3.39,13.71
SYDNEY HARBOUR (WEDDING CAKE WEST),25/04/2011,5.3, , ,20.3,16.8,32,26,5.83,6.75
SYDNEY HARBOUR (WEDDING CAKE WEST),26/04/2011,5.7, , ,21.1,16.0,33,25,6.36,9.44
SYDNEY HARBOUR (WEDDING CAKE WEST),27/04/2011,5.5, , ,19.3,16.1,34,27,6.73,11.41
SYDNEY HARBOUR (WEDDING CAKE WEST),28/04/2011,5.3, , ,20.8,15.4,33,25,5.83,9.94
SYDNEY HARBOUR (WEDDING CAKE WEST),29/04/2011,4.9, , ,20.5,15.5,34,26,5.19,11.63
SYDNEY HARBOUR (WEDDING CAKE WEST),30/04/2011,4.6, , ,22.5,16.9,32,23,4.00,11.45
Totals:,,164.2, , ,,,,,, 
