'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SYDNEY HARBOUR (WEDDING CAKE WEST) New South Wales for June 2013,,,,,,,,,,
Issued at 22:31 GMT on Monday 01 July 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SYDNEY HARBOUR (WEDDING CAKE WEST),01/06/2013,4.7, , ,21.4,15.7,34,24,5.11,7.52
SYDNEY HARBOUR (WEDDING CAKE WEST),02/06/2013, , , , ,14.6,40,33,9.98,3.10
SYDNEY HARBOUR (WEDDING CAKE WEST),03/06/2013, , , ,17.7, ,45,31,6.30,12.32
SYDNEY HARBOUR (WEDDING CAKE WEST),04/06/2013,3.6, , ,18.5,11.2,45,29,4.86,11.80
SYDNEY HARBOUR (WEDDING CAKE WEST),05/06/2013,3.1, , ,18.3,12.0,43,29,3.57,9.68
SYDNEY HARBOUR (WEDDING CAKE WEST),06/06/2013,3.9, , ,19.4,12.5,35,27,4.52,7.48
SYDNEY HARBOUR (WEDDING CAKE WEST),07/06/2013,4.9, , ,21.7,17.3,37,24,5.38,6.61
SYDNEY HARBOUR (WEDDING CAKE WEST),08/06/2013,3.8, , ,18.3,14.1,37,30,4.56,8.50
SYDNEY HARBOUR (WEDDING CAKE WEST),09/06/2013,2.9, , ,18.7,12.7,41,30,3.13,10.73
SYDNEY HARBOUR (WEDDING CAKE WEST),10/06/2013,2.6, , ,20.0,11.7,44,27,2.47,8.02
SYDNEY HARBOUR (WEDDING CAKE WEST),11/06/2013,2.4, , ,18.1,11.0,46,30,2.54,11.35
SYDNEY HARBOUR (WEDDING CAKE WEST),12/06/2013,2.4, , ,16.7,11.6,45,33,2.66,3.26
SYDNEY HARBOUR (WEDDING CAKE WEST),13/06/2013,3.5, , ,19.4,12.4,42,27,4.14,11.56
SYDNEY HARBOUR (WEDDING CAKE WEST),14/06/2013,4.3, , ,18.6,12.9,41,29,6.15,10.16
SYDNEY HARBOUR (WEDDING CAKE WEST),15/06/2013,5.1, , ,17.9,13.3,39,30,8.43,8.53
SYDNEY HARBOUR (WEDDING CAKE WEST),16/06/2013,4.0, , ,16.5,11.5,44,33,6.56,11.66
SYDNEY HARBOUR (WEDDING CAKE WEST),17/06/2013,4.0, , ,16.5,10.2,48,33,7.02,8.01
SYDNEY HARBOUR (WEDDING CAKE WEST),18/06/2013,3.9, , ,16.6,9.4,52,33,7.22,11.75
SYDNEY HARBOUR (WEDDING CAKE WEST),19/06/2013,4.1, , ,15.0,10.0,48,36,8.93,9.12
SYDNEY HARBOUR (WEDDING CAKE WEST),20/06/2013,3.7, , ,15.0,10.0,49,37,7.31,10.22
SYDNEY HARBOUR (WEDDING CAKE WEST),21/06/2013,3.2, , ,15.5,9.5,51,36,5.39,8.94
SYDNEY HARBOUR (WEDDING CAKE WEST),22/06/2013,3.1, , ,14.3,8.5,55,40,6.30,7.00
SYDNEY HARBOUR (WEDDING CAKE WEST),23/06/2013,3.2, , ,15.9,8.5,44,34,4.90,4.45
SYDNEY HARBOUR (WEDDING CAKE WEST),24/06/2013,3.0, , ,13.6,10.3,48,40,5.24,5.96
SYDNEY HARBOUR (WEDDING CAKE WEST),25/06/2013,3.2, , ,17.8,10.6,47,33,4.20,3.79
SYDNEY HARBOUR (WEDDING CAKE WEST),26/06/2013,5.0, , ,18.6,11.1,35,29,7.96,8.79
SYDNEY HARBOUR (WEDDING CAKE WEST),27/06/2013,3.9, , ,18.7,14.4,37,29,4.80,8.39
SYDNEY HARBOUR (WEDDING CAKE WEST),28/06/2013, , , ,16.5,13.1,40,32,3.76, 
SYDNEY HARBOUR (WEDDING CAKE WEST),29/06/2013,3.0, , ,15.7,13.1,41,34,3.70,2.56
SYDNEY HARBOUR (WEDDING CAKE WEST),30/06/2013,3.4, , ,16.2,11.2,44,34,4.93,6.87
Totals:,,97.9, , ,,,,,, 
