'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for YANCO AGRICULTURAL INSTITUTE New South Wales for May 2011,,,,,,,,,,
Issued at 22:35 GMT on Wednesday 01 June 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
YANCO AGRICULTURAL INSTITUTE,01/05/2011,3.1,0.0, ,24.1,11.9,89,46,3.55,14.57
YANCO AGRICULTURAL INSTITUTE,02/05/2011,2.3,0.0, ,22.0,12.0,95,56,2.83,12.39
YANCO AGRICULTURAL INSTITUTE,03/05/2011,2.1,14.8, ,21.0,9.1,97,54,2.02,15.14
YANCO AGRICULTURAL INSTITUTE,04/05/2011,2.5,0.2, ,19.4,6.9,98,47,3.48,15.89
YANCO AGRICULTURAL INSTITUTE,05/05/2011,2.8,0.2, ,19.6,5.3,96,39,3.50,16.19
YANCO AGRICULTURAL INSTITUTE,06/05/2011,1.9,0.0, ,18.6,3.6,95,44,1.69,15.36
YANCO AGRICULTURAL INSTITUTE,07/05/2011,2.0,0.0, ,19.1,4.0,90,35,1.73,15.28
YANCO AGRICULTURAL INSTITUTE,08/05/2011,1.8,0.0, ,17.6,3.6,95,47,1.73,14.58
YANCO AGRICULTURAL INSTITUTE,09/05/2011,2.0,0.0, ,16.6,3.1,94,50,2.85,14.86
YANCO AGRICULTURAL INSTITUTE,10/05/2011,2.1,0.0, ,16.4,2.5,92,40,2.51,15.40
YANCO AGRICULTURAL INSTITUTE,11/05/2011,1.7,0.6, ,12.0,3.7,96,53,4.84,10.78
YANCO AGRICULTURAL INSTITUTE,12/05/2011,1.1,5.8, ,12.8,5.9,98,76,3.05,10.02
YANCO AGRICULTURAL INSTITUTE,13/05/2011,1.5,0.8, ,13.4,7.7,98,63,4.50,9.59
YANCO AGRICULTURAL INSTITUTE,14/05/2011,2.4,0.6, ,14.0,4.6,89,48,6.30,14.63
YANCO AGRICULTURAL INSTITUTE,15/05/2011,1.8,0.2, ,15.6,1.6,97,47,2.55,14.71
YANCO AGRICULTURAL INSTITUTE,16/05/2011,1.6,0.0, ,14.6,1.8,97,54,2.57,14.05
YANCO AGRICULTURAL INSTITUTE,17/05/2011,1.4,0.2, ,16.1,0.0,98,49,1.32,14.57
YANCO AGRICULTURAL INSTITUTE,18/05/2011,2.2,0.0, ,18.2,3.6,92,43,3.28,13.86
YANCO AGRICULTURAL INSTITUTE,19/05/2011,3.0,0.0, ,22.6,4.8,81,29,3.03,14.24
YANCO AGRICULTURAL INSTITUTE,20/05/2011,3.1,0.0, ,22.5,7.1,75,30,3.58,11.15
YANCO AGRICULTURAL INSTITUTE,21/05/2011,3.2,0.0, ,24.1,9.8,67,39,3.77,13.52
YANCO AGRICULTURAL INSTITUTE,22/05/2011,3.6,0.0, ,23.8,14.4,96,44,7.40,11.50
YANCO AGRICULTURAL INSTITUTE,23/05/2011,1.1,19.0, ,14.7,11.6,97,84,5.61,8.69
YANCO AGRICULTURAL INSTITUTE,24/05/2011,1.5,1.0, ,14.7,7.2,97,64,4.30,12.00
YANCO AGRICULTURAL INSTITUTE,25/05/2011,1.8,0.0, ,14.9,3.6,97,48,3.69,13.54
YANCO AGRICULTURAL INSTITUTE,26/05/2011,1.3,0.2, ,14.3,1.1,98,59,2.39,12.39
YANCO AGRICULTURAL INSTITUTE,27/05/2011,1.5,0.0, ,15.7,2.6,98,56,2.84,11.96
YANCO AGRICULTURAL INSTITUTE,28/05/2011,1.2,0.0, ,16.1,5.7,94,56,1.33,11.76
YANCO AGRICULTURAL INSTITUTE,29/05/2011,1.2,0.2, ,15.1,2.1,99,65,2.41,11.59
YANCO AGRICULTURAL INSTITUTE,30/05/2011,1.5,0.0, ,16.8,4.7,95,59,3.13,12.06
YANCO AGRICULTURAL INSTITUTE,31/05/2011,2.1,0.0, ,20.3,4.1,92,45,3.08,12.48
Totals:,,62.4,43.8, ,,,,,, 
