'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CASINO AIRPORT New South Wales for September 2011,,,,,,,,,,
Issued at 22:35 GMT on Saturday 01 October 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CASINO AIRPORT,01/09/2011,3.5,0.6, ,23.9,11.1,94,34,2.03,19.88
CASINO AIRPORT,02/09/2011,3.1,0.2, ,21.7,13.6,91,49,3.02,15.62
CASINO AIRPORT,03/09/2011,3.0,0.0, ,20.2,9.0,89,51,2.71,17.80
CASINO AIRPORT,04/09/2011,2.7,0.2, ,20.6,9.7,92,46,1.70,15.62
CASINO AIRPORT,05/09/2011,2.7,0.0, ,21.6,8.1,94,48,1.51,16.26
CASINO AIRPORT,06/09/2011,3.4,0.0, ,22.6,8.3,92,42,2.02,21.04
CASINO AIRPORT,07/09/2011,3.8,0.0, ,25.9,8.2,94,32,1.87,21.31
CASINO AIRPORT,08/09/2011,4.1,0.0, ,26.1,9.8,93,34,2.41,21.40
CASINO AIRPORT,09/09/2011,2.5,0.0, ,21.1,11.8,93,51,4.20,5.71
CASINO AIRPORT,10/09/2011,5.3,0.0, ,20.1,8.3,68,23,5.95,22.70
CASINO AIRPORT,11/09/2011,5.5,0.0, ,24.1,6.8,72,16,4.36,23.05
CASINO AIRPORT,12/09/2011,3.6,0.0, ,20.3,6.0,87,31,2.80,19.87
CASINO AIRPORT,13/09/2011,3.7,0.0, ,22.2,7.0,93,29,2.10,21.59
CASINO AIRPORT,14/09/2011,5.0,0.0, ,25.5,8.0,85,18,2.94,23.89
CASINO AIRPORT,15/09/2011,4.8,0.0, ,27.4,6.8,87,16,2.39,23.64
CASINO AIRPORT,16/09/2011,5.4,0.0, ,29.7,8.0,82,16,2.69,23.46
CASINO AIRPORT,17/09/2011,6.2,0.0, ,32.3,11.4,71,12,2.94,23.55
CASINO AIRPORT,18/09/2011,6.0,0.0, ,31.9,11.1,78,16,2.98,22.79
CASINO AIRPORT,19/09/2011,4.3,0.0, ,27.4,11.3,93,38,2.17,22.66
CASINO AIRPORT,20/09/2011,6.9,0.0, ,29.0,12.9,93,14,5.15,24.12
CASINO AIRPORT,21/09/2011,4.4,0.0, ,23.4,11.0,87,33,2.79,23.59
CASINO AIRPORT,22/09/2011,4.2,0.0, ,24.8,9.4,91,35,2.17,23.83
CASINO AIRPORT,23/09/2011,4.5,0.0, ,28.4,7.7,93,30,1.87,24.05
CASINO AIRPORT,24/09/2011,4.3,0.0, ,26.4,13.8,89,49,3.08,20.73
CASINO AIRPORT,25/09/2011,4.7,1.6, ,27.9,14.4,94,45,3.50,21.12
CASINO AIRPORT,26/09/2011,4.1,3.8, ,21.6,11.9,87,47,4.63,19.81
CASINO AIRPORT,27/09/2011,3.5,0.2, ,22.0,10.2,89,44,2.42,18.99
CASINO AIRPORT,28/09/2011,3.2,0.0, ,22.6,10.1,90,49,1.90,17.72
CASINO AIRPORT,29/09/2011,3.9,0.0, ,20.5,15.3,78,38,5.32,9.56
CASINO AIRPORT,30/09/2011,5.8,1.0, ,25.8,10.1,64,20,3.44,26.28
Totals:,,128.1,7.6, ,,,,,, 
