'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GRAFTON RESEARCH STN New South Wales for August 2013,,,,,,,,,,
Issued at 22:31 GMT on Sunday 01 September 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GRAFTON RESEARCH STN,01/08/2013,2.1,0.0, ,20.6,10.8,97,61,2.91,13.14
GRAFTON RESEARCH STN,02/08/2013,2.8,1.0, ,23.5,7.5,100,43,2.22,17.57
GRAFTON RESEARCH STN,03/08/2013,3.1,0.0, ,21.5,6.3,98,30,2.45,18.40
GRAFTON RESEARCH STN,04/08/2013,2.9,0.0, ,22.5,4.1,96,34,2.07,18.32
GRAFTON RESEARCH STN,05/08/2013,3.0,0.0, ,22.7,5.5,97,37,2.20,18.61
GRAFTON RESEARCH STN,06/08/2013,3.3,0.0, ,25.0,4.9,97,29,2.09,18.93
GRAFTON RESEARCH STN,07/08/2013,3.1,0.0, ,25.5,5.6,95,29,1.71,18.38
GRAFTON RESEARCH STN,08/08/2013,4.3,0.0, ,20.7,7.2,92,21,5.17,18.71
GRAFTON RESEARCH STN,09/08/2013, ,0.0, ,22.5,9.5,89,32,3.30, 
GRAFTON RESEARCH STN,10/08/2013,3.2,0.0, ,25.4,5.9,98,25,1.91,18.52
GRAFTON RESEARCH STN,11/08/2013,3.3,0.0, ,26.2,6.7,96,29,1.79,19.33
GRAFTON RESEARCH STN,12/08/2013,4.0,0.0, ,29.4,8.7,99,22,2.42,17.99
GRAFTON RESEARCH STN,13/08/2013,3.6,0.0, ,24.3,9.7,86,26,1.98,20.48
GRAFTON RESEARCH STN,14/08/2013,2.1,0.0, ,20.7,7.1,95,60,1.92,13.14
GRAFTON RESEARCH STN,15/08/2013,3.7,1.0, ,21.1,7.8,100,22,2.89,21.07
GRAFTON RESEARCH STN,16/08/2013,3.0,0.0, ,21.7,5.2,93,44,2.41,19.15
GRAFTON RESEARCH STN,17/08/2013,1.1,0.0, ,15.5,8.4,99,75,1.29,5.88
GRAFTON RESEARCH STN,18/08/2013,3.5,2.4, ,24.2,8.9,100,30,1.80,21.38
GRAFTON RESEARCH STN,19/08/2013,4.1,0.0, ,24.7,6.1,96,21,2.49,21.52
GRAFTON RESEARCH STN,20/08/2013,4.1,0.0, ,19.8,7.1,88,19,3.31,22.10
GRAFTON RESEARCH STN,21/08/2013,3.4,0.0, ,18.2,2.5,80,25,2.44,22.12
GRAFTON RESEARCH STN,22/08/2013,2.9,0.0, ,19.8,0.9,97,30,2.34,17.23
GRAFTON RESEARCH STN,23/08/2013,3.8,0.0, ,23.4,1.3,98,24,3.11,17.43
GRAFTON RESEARCH STN,24/08/2013,4.2,0.0, ,23.3,7.6,82,30,3.12,21.76
GRAFTON RESEARCH STN,25/08/2013,3.4,0.0, ,24.3,8.3,97,41,2.09,20.91
GRAFTON RESEARCH STN,26/08/2013,3.8,0.0, ,25.7,7.6,100,29,1.91,21.83
GRAFTON RESEARCH STN,27/08/2013,4.2,0.0, ,25.7,8.8,95,28,2.38,22.60
GRAFTON RESEARCH STN,28/08/2013,4.6,0.0, ,26.6,9.2,97,27,2.92,22.71
GRAFTON RESEARCH STN,29/08/2013,3.4,0.0, ,24.4,11.3,93,46,2.11,20.51
GRAFTON RESEARCH STN,30/08/2013,3.5,0.0, ,26.3,10.3,98,46,1.80,20.98
GRAFTON RESEARCH STN,31/08/2013,3.5,0.0, ,28.0,12.3,98,35,1.74,17.61
Totals:,,101,4.4, ,,,,,, 
