'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GRAFTON RESEARCH STN New South Wales for May 2012,,,,,,,,,,
Issued at 22:38 GMT on Friday 01 June 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GRAFTON RESEARCH STN,01/05/2012,2.1,3.4, ,21.5,14.0,90,66,2.23,11.34
GRAFTON RESEARCH STN,02/05/2012,1.7,0.2, ,22.0,14.3,92,64,1.31,8.37
GRAFTON RESEARCH STN,03/05/2012,2.6,0.2, ,25.1,12.9,93,54,1.96,14.83
GRAFTON RESEARCH STN,04/05/2012,2.5,14.6, ,23.4,14.3,91,59,2.46,13.58
GRAFTON RESEARCH STN,05/05/2012,2.8,0.2, ,23.1,12.1,91,44,2.45,15.74
GRAFTON RESEARCH STN,06/05/2012,2.7,0.0, ,23.6,10.3,90,32,1.87,15.50
GRAFTON RESEARCH STN,07/05/2012,2.6,0.2, ,23.6,9.8,88,43,2.02,14.71
GRAFTON RESEARCH STN,08/05/2012,2.7,0.0, ,24.0,10.1,90,43,2.20,14.41
GRAFTON RESEARCH STN,09/05/2012,2.4,0.0, ,24.6,9.0,92,42,1.52,14.28
GRAFTON RESEARCH STN,10/05/2012,2.2,0.2, ,24.8,7.8,93,47,1.28,14.16
GRAFTON RESEARCH STN,11/05/2012,2.5,0.2, ,26.2,9.1,93,38,1.56,14.04
GRAFTON RESEARCH STN,12/05/2012,2.9,0.2, ,27.5,11.1,91,37,2.14,13.90
GRAFTON RESEARCH STN,13/05/2012,3.7,0.0, ,24.1,9.3,90,17,3.38,13.80
GRAFTON RESEARCH STN,14/05/2012,2.6,0.0, ,20.1,6.7,82,27,2.38,13.67
GRAFTON RESEARCH STN,15/05/2012,2.7,0.0, ,22.5,4.7,87,32,2.44,13.59
GRAFTON RESEARCH STN,16/05/2012,2.4,0.0, ,21.8,6.4,89,49,2.78,13.43
GRAFTON RESEARCH STN,17/05/2012,2.4,0.0, ,22.7,9.0,89,47,2.36,13.37
GRAFTON RESEARCH STN,18/05/2012,2.1,0.4, ,22.5,7.4,93,44,1.65,13.25
GRAFTON RESEARCH STN,19/05/2012,2.4,0.0, ,23.2,8.5,91,37,1.96,13.17
GRAFTON RESEARCH STN,20/05/2012,2.6,0.0, ,22.9,8.2,89,37,2.38,13.06
GRAFTON RESEARCH STN,21/05/2012,2.3,0.0, ,22.3,9.0,90,40,1.99,12.98
GRAFTON RESEARCH STN,22/05/2012,2.3,0.2, ,24.5,8.2,92,38,1.66,12.89
GRAFTON RESEARCH STN,23/05/2012,2.3,0.0, ,23.8,8.2,90,36,1.74,12.80
GRAFTON RESEARCH STN,24/05/2012,1.8,0.0, ,23.3,9.7,91,57,1.57,10.93
GRAFTON RESEARCH STN,25/05/2012,1.5,4.8, ,18.0,14.1,91,46,1.87,3.21
GRAFTON RESEARCH STN,26/05/2012,2.7,2.0, ,20.1,6.9,80,35,3.20,12.56
GRAFTON RESEARCH STN,27/05/2012,2.5,0.2, ,21.3,6.8,85,37,2.55,12.47
GRAFTON RESEARCH STN,28/05/2012,2.5,0.0, ,20.6,6.8,88,51,3.97,12.00
GRAFTON RESEARCH STN,29/05/2012,2.2,0.6, ,21.5,11.9,85,57,3.15,9.68
GRAFTON RESEARCH STN,30/05/2012,1.5,0.2, ,18.2,12.3,89,71,2.92,6.87
GRAFTON RESEARCH STN,31/05/2012,1.6,0.6, ,19.9,12.3,90,66,2.48,7.30
Totals:,,73.8,28.4, ,,,,,, 
