'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for KEMPSEY AIRPORT New South Wales for April 2011,,,,,,,,,,
Issued at 22:34 GMT on Sunday 01 May 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
KEMPSEY AIRPORT,01/04/2011,2.9,17.0, ,24.5,18.0,94,55,1.93,14.07
KEMPSEY AIRPORT,02/04/2011,3.4,0.2, ,27.4,13.6,95,54,2.42,16.35
KEMPSEY AIRPORT,03/04/2011,3.7,1.8, ,26.0,15.0,94,47,1.99,20.46
KEMPSEY AIRPORT,04/04/2011,3.8,0.0, ,25.0,12.8,95,50,3.01,20.37
KEMPSEY AIRPORT,05/04/2011,3.9,0.0, ,24.5,15.4,90,56,4.70,19.05
KEMPSEY AIRPORT,06/04/2011,3.7,0.8, ,24.3,14.4,91,55,4.58,17.60
KEMPSEY AIRPORT,07/04/2011,2.3,2.4, ,21.8,13.6,94,75,3.08,12.66
KEMPSEY AIRPORT,08/04/2011,3.3,16.4, ,25.3,15.9,94,56,2.62,17.72
KEMPSEY AIRPORT,09/04/2011,3.5,1.8, ,25.7,13.3,95,51,2.06,20.88
KEMPSEY AIRPORT,10/04/2011,4.1,0.0, ,28.3,12.5,96,41,2.25,21.68
KEMPSEY AIRPORT,11/04/2011,1.5,0.4, ,20.4,12.7,96,78,1.36,7.47
KEMPSEY AIRPORT,12/04/2011,3.9,11.2, ,24.6,7.0,96,29,2.38,21.68
KEMPSEY AIRPORT,13/04/2011,3.8,0.0, ,25.4,7.4,93,32,2.09,21.47
KEMPSEY AIRPORT,14/04/2011,3.7,0.0, ,26.0,9.8,94,32,2.02,20.87
KEMPSEY AIRPORT,15/04/2011,3.2,0.0, ,24.4,11.2,95,50,2.71,17.66
KEMPSEY AIRPORT,16/04/2011,1.4,1.8, ,17.9,14.9,93,83,2.41,6.95
KEMPSEY AIRPORT,17/04/2011,2.4,6.6, ,21.4,13.7,95,67,3.54,13.41
KEMPSEY AIRPORT,18/04/2011,2.6,0.4, ,23.7,11.6,94,56,1.92,15.63
KEMPSEY AIRPORT,19/04/2011,3.2,0.0, ,26.0,12.8,96,54,1.95,19.33
KEMPSEY AIRPORT,20/04/2011,2.8,0.0, ,26.9,11.8,96,52,1.51,16.48
KEMPSEY AIRPORT,21/04/2011,2.8,0.0, ,27.6,13.3,96,45,1.24,15.71
KEMPSEY AIRPORT,22/04/2011,3.6,0.2, ,28.3,12.4,95,38,2.02,19.44
KEMPSEY AIRPORT,23/04/2011,3.2,0.0, ,25.4,13.5,94,53,2.83,17.33
KEMPSEY AIRPORT,24/04/2011,2.4,0.0, ,24.3,13.7,95,58,1.69,13.83
KEMPSEY AIRPORT,25/04/2011,3.1,0.0, ,26.2,13.4,95,43,1.97,17.30
KEMPSEY AIRPORT,26/04/2011,2.4,35.0, ,22.3,16.4,94,69,3.79,12.83
KEMPSEY AIRPORT,27/04/2011,3.2,5.0, ,22.5,14.3,93,48,4.24,14.43
KEMPSEY AIRPORT,28/04/2011,2.5,5.4, ,22.2,14.2,94,65,3.89,13.68
KEMPSEY AIRPORT,29/04/2011,2.3,3.8, ,22.4,13.5,94,70,3.21,13.64
KEMPSEY AIRPORT,30/04/2011,2.1,12.4, ,22.2,13.5,95,71,2.79,12.14
Totals:,,90.7,122.6, ,,,,,, 
