'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for KEMPSEY AIRPORT New South Wales for February 2014,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 March 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2014 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
KEMPSEY AIRPORT,01/02/2014,6.3,0.0, ,30.6,11.9,94,35,2.89,29.83
KEMPSEY AIRPORT,02/02/2014,5.5,0.0, ,29.4,14.1,93,45,2.71,26.34
KEMPSEY AIRPORT,03/02/2014,5.3,0.0, ,30.0,13.6,94,38,2.79,22.78
KEMPSEY AIRPORT,04/02/2014,5.9,0.0, ,30.3,12.8,94,37,2.85,26.76
KEMPSEY AIRPORT,05/02/2014,3.6,6.8, ,24.3,17.5,91,49,5.69,8.13
KEMPSEY AIRPORT,06/02/2014,3.5,0.2, ,25.9,15.6,90,48,2.95,12.41
KEMPSEY AIRPORT,07/02/2014,5.5,0.0, ,28.9,15.4,93,43,2.68,26.08
KEMPSEY AIRPORT,08/02/2014,6.1,0.0, ,30.0,12.4,94,37,2.68,29.58
KEMPSEY AIRPORT,09/02/2014,6.3,0.0, ,30.8,13.6,95,39,3.18,29.32
KEMPSEY AIRPORT,10/02/2014,5.8,0.0, ,30.7,12.4,94,45,2.56,28.99
KEMPSEY AIRPORT,11/02/2014,5.8,0.0, ,31.7,15.6,92,40,2.66,25.22
KEMPSEY AIRPORT,12/02/2014,6.5,0.0, ,31.8,15.6,91,37,3.59,27.64
KEMPSEY AIRPORT,13/02/2014,3.7,0.0, ,29.6,20.9,88,47,2.54,12.24
KEMPSEY AIRPORT,14/02/2014,1.3,9.8, ,23.4,19.8,93,75,0.82,3.92
KEMPSEY AIRPORT,15/02/2014,1.3,4.0, ,25.1,19.9,93,80,1.41,3.74
KEMPSEY AIRPORT,16/02/2014,1.5,10.8, ,27.8,21.7,93,77,2.01,3.30
KEMPSEY AIRPORT,17/02/2014,2.9,25.0, ,26.8,19.4,93,62,3.44,9.50
KEMPSEY AIRPORT,18/02/2014,3.4,0.0, ,29.2,19.7,91,65,2.36,14.09
KEMPSEY AIRPORT,19/02/2014,5.6,1.6, ,33.3,20.7,94,51,2.88,23.69
KEMPSEY AIRPORT,20/02/2014,3.1,22.0, ,32.3,22.2,93,50,1.64,10.49
KEMPSEY AIRPORT,21/02/2014,2.2,16.6, ,24.9,21.9,92,56,2.86,4.46
KEMPSEY AIRPORT,22/02/2014,3.8,0.2, ,27.0,19.7,80,48,3.30,11.54
KEMPSEY AIRPORT,23/02/2014,4.8,0.0, ,26.8,18.6,89,48,4.33,19.75
KEMPSEY AIRPORT,24/02/2014,3.5,2.2, ,26.4,15.8,93,56,2.54,15.24
KEMPSEY AIRPORT,25/02/2014,4.1,5.8, ,27.3,18.5,93,49,2.25,18.52
KEMPSEY AIRPORT,26/02/2014,4.8,0.0, ,30.8,14.3,94,40,2.22,21.21
KEMPSEY AIRPORT,27/02/2014,4.8,0.0, ,29.5,16.5,94,48,1.88,24.17
KEMPSEY AIRPORT,28/02/2014,2.8,0.0, ,27.5,19.6,92,60,2.16,10.05
Totals:,,119.7,105, ,,,,,, 
