'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for KEMPSEY AIRPORT New South Wales for October 2011,,,,,,,,,,
Issued at 22:34 GMT on Tuesday 01 November 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
KEMPSEY AIRPORT,01/10/2011,2.5,0.2, ,18.4,6.6,93,52,3.08,11.32
KEMPSEY AIRPORT,02/10/2011,2.2,9.0, ,16.1,10.3,93,61,5.19,7.53
KEMPSEY AIRPORT,03/10/2011,3.4,12.4, ,19.1,11.0,93,52,4.53,18.16
KEMPSEY AIRPORT,04/10/2011,4.1,0.2, ,21.5,7.6,89,43,4.18,21.07
KEMPSEY AIRPORT,05/10/2011,3.4,0.2, ,20.8,6.6,95,43,1.92,20.63
KEMPSEY AIRPORT,06/10/2011,2.4,0.0, ,21.2,11.0,93,52,1.90,10.39
KEMPSEY AIRPORT,07/10/2011,3.8,0.4, ,24.0,12.8,95,53,1.95,21.53
KEMPSEY AIRPORT,08/10/2011,2.9,0.8, ,21.8,14.1,95,63,2.08,15.62
KEMPSEY AIRPORT,09/10/2011,4.4,0.6, ,27.1,12.3,96,28,2.28,19.88
KEMPSEY AIRPORT,10/10/2011,4.4,0.2, ,23.7,10.0,92,34,2.67,23.34
KEMPSEY AIRPORT,11/10/2011,4.7,0.0, ,24.6,9.2,91,34,2.42,26.31
KEMPSEY AIRPORT,12/10/2011,4.4,0.0, ,24.5,10.4,93,49,3.06,24.42
KEMPSEY AIRPORT,13/10/2011,2.1,0.4, ,19.9,13.6,87,62,2.68,6.50
KEMPSEY AIRPORT,14/10/2011,2.2,0.6, ,21.7,14.6,94,67,2.16,9.49
KEMPSEY AIRPORT,15/10/2011,1.6,2.0, ,20.8,14.8,96,78,1.42,7.32
KEMPSEY AIRPORT,16/10/2011,5.3,1.8, ,28.5,11.6,96,41,2.85,26.26
KEMPSEY AIRPORT,17/10/2011,4.3,1.0, ,22.8,13.7,92,47,4.22,20.38
KEMPSEY AIRPORT,18/10/2011,4.1,0.2, ,22.3,8.5,93,42,2.86,21.98
KEMPSEY AIRPORT,19/10/2011,4.7,0.0, ,23.5,8.0,95,40,2.77,27.57
KEMPSEY AIRPORT,20/10/2011,4.9,0.0, ,25.1,8.5,95,41,2.86,27.18
KEMPSEY AIRPORT,21/10/2011,5.1,0.0, ,27.2,9.8,96,43,2.42,28.16
KEMPSEY AIRPORT,22/10/2011,5.2,0.0, ,26.9,8.4,96,43,2.65,28.39
KEMPSEY AIRPORT,23/10/2011,4.8,0.2, ,26.7,10.4,96,46,2.85,24.98
KEMPSEY AIRPORT,24/10/2011,5.2,0.0, ,28.5,9.6,96,44,2.27,28.24
KEMPSEY AIRPORT,25/10/2011,5.9,0.2, ,33.0,10.3,96,26,3.06,20.03
KEMPSEY AIRPORT,26/10/2011,1.9,14.2, ,17.8,16.6,94,71,4.69,5.91
KEMPSEY AIRPORT,27/10/2011,2.9,1.2, ,21.2,14.6,92,59,3.36,11.80
KEMPSEY AIRPORT,28/10/2011,4.1,0.0, ,24.4,14.4,94,53,2.48,21.62
KEMPSEY AIRPORT,29/10/2011,4.3,0.0, ,27.7,11.3,96,57,1.93,22.81
KEMPSEY AIRPORT,30/10/2011,4.0,0.0, ,29.9,14.1,96,55,2.09,17.94
KEMPSEY AIRPORT,31/10/2011,5.4,4.8, ,24.3,14.2,92,47,5.33,27.30
Totals:,,120.6,50.6, ,,,,,, 
