'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for HAY AIRPORT New South Wales for December 2016,,,,,,,,,,
Issued at 22:31 GMT on Sunday 01 January 2017,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
HAY AIRPORT,01/12/2016, , , , , , , , ,26.89
HAY AIRPORT,06/12/2016, , , , , , , , , 
HAY AIRPORT,07/12/2016, , , ,32.3, , , , ,30.16
HAY AIRPORT,08/12/2016,6.8,0.0, ,29.4,19.2,94,26,8.45,12.85
HAY AIRPORT,09/12/2016,6.8,1.2, ,23.8,8.3,82,24,6.23,29.23
HAY AIRPORT,10/12/2016,7.0,0.0, ,27.7,6.3,85,17,3.81,30.20
HAY AIRPORT,11/12/2016,7.6,0.0, ,31.1,10.2,78,13,3.42,30.21
HAY AIRPORT,12/12/2016,7.5,0.0, ,35.6,11.1,59,9,2.24,29.82
HAY AIRPORT,13/12/2016,12.7,0.0, ,40.1,17.8,33,9,6.78,22.50
HAY AIRPORT,14/12/2016,6.3,0.0, ,30.0,24.2,60,27,4.49,13.32
HAY AIRPORT,15/12/2016,6.2,0.0, ,26.8,12.8,63,17,4.25,17.09
HAY AIRPORT,16/12/2016,3.3,7.6, ,26.0,15.3,99,58,2.62,13.32
HAY AIRPORT,17/12/2016,8.1,0.0, ,28.3,16.5,99,23,7.45,30.89
HAY AIRPORT,18/12/2016,7.4,0.0, ,26.5,6.0,75,14,4.53,30.91
HAY AIRPORT,19/12/2016,8.1,0.0, ,32.6,8.0,82,9,3.42,30.75
HAY AIRPORT,20/12/2016,9.7,0.0, ,30.9,18.4,66,13,6.97,28.25
HAY AIRPORT,21/12/2016,8.3,0.0, ,28.9,13.0,66,19,5.41,30.75
HAY AIRPORT,22/12/2016,7.3,0.0, ,32.6,10.6,81,14,2.63,30.66
HAY AIRPORT,23/12/2016,8.7,0.0, ,37.5,12.4,74,8,3.11,29.94
HAY AIRPORT,24/12/2016,6.9,0.0, ,33.7,19.6,52,21,3.44,17.97
HAY AIRPORT,25/12/2016,9.8,0.0, ,38.0,19.3,67,15,4.33,30.48
HAY AIRPORT,26/12/2016,11.1,0.0, ,38.9,23.9,53,18,7.05,19.70
HAY AIRPORT,27/12/2016,11.2,0.0, ,40.6,23.3,63,17,6.26,24.08
HAY AIRPORT,28/12/2016,9.9,0.0, ,37.8,28.4,62,21,8.57,8.03
HAY AIRPORT,29/12/2016,3.1,1.0, ,31.1,24.1,99,60,4.83,6.25
HAY AIRPORT,30/12/2016,6.3,9.6, ,33.0,23.5,100,31,4.83,18.41
HAY AIRPORT,31/12/2016,8.4,0.2, ,34.1,15.0,85,23,4.15,31.36
Totals:,,188.5,19.6, ,,,,,, 
