'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for HAY AIRPORT New South Wales for May 2016,,,,,,,,,,
Issued at 22:30 GMT on Wednesday 01 June 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
HAY AIRPORT,01/05/2016,3.3,1.2, ,19.5,14.9,95,42,6.67,14.47
HAY AIRPORT,02/05/2016,2.6,0.0, ,20.7,4.7,99,36,3.10,11.99
HAY AIRPORT,03/05/2016, ,0.0, , ,9.2,100,21,6.68,14.98
HAY AIRPORT,04/05/2016, , , ,20.1, ,99,43,2.75,13.92
HAY AIRPORT,05/05/2016,3.8,0.0, ,24.5,11.6,77,38,4.51,14.77
HAY AIRPORT,06/05/2016,4.4,0.0, ,27.9,11.9,80,26,4.22,14.56
HAY AIRPORT,07/05/2016,3.7,0.0, ,25.1,13.0,74,36,4.34,9.08
HAY AIRPORT,08/05/2016,1.8,18.8, ,18.7,15.8,99,66,6.87,3.55
HAY AIRPORT,09/05/2016,3.2,21.6, ,21.2,17.7,99,49,8.51,11.08
HAY AIRPORT,10/05/2016,2.5,2.0, ,18.5,14.0,95,60,8.71,9.94
HAY AIRPORT,11/05/2016,2.3,0.0, ,17.4,7.5,93,54,6.09,8.34
HAY AIRPORT,12/05/2016,2.5,0.0, ,20.3,11.6,89,59,5.94,8.84
HAY AIRPORT,13/05/2016,2.3,0.0, ,23.2,9.5,99,52,2.94,14.14
HAY AIRPORT,14/05/2016,3.1,0.0, ,24.5,11.2,98,47,4.85,14.11
HAY AIRPORT,15/05/2016,3.2,0.0, ,23.9,14.1,91,36,4.12,12.04
HAY AIRPORT,16/05/2016,2.4,0.0, ,23.7,7.0,99,46,3.26,9.90
HAY AIRPORT,17/05/2016,1.9,1.4, ,19.4,9.1,97,49,2.58,12.12
HAY AIRPORT,18/05/2016,1.9,0.2, ,20.0,5.8,99,44,2.30,11.80
HAY AIRPORT,19/05/2016,2.4,0.0, ,20.6,6.9,92,50,4.25,11.83
HAY AIRPORT,20/05/2016,2.1,0.0, ,19.7,8.6,98,35,2.68,10.74
HAY AIRPORT,21/05/2016,1.4,0.0, ,18.4,7.5,99,63,2.70,8.39
HAY AIRPORT,22/05/2016,4.4,0.0, ,27.1,8.2,99,29,5.54,11.63
HAY AIRPORT,23/05/2016,3.3,0.0, ,18.0,11.2,81,36,6.50,11.66
HAY AIRPORT,24/05/2016,1.7,0.0, ,19.1,7.4,94,58,3.21,8.91
HAY AIRPORT,25/05/2016,2.2,0.0, ,18.7,7.1,99,47,4.76,7.74
HAY AIRPORT,26/05/2016,1.7,10.6, ,16.7,9.6,99,64,6.29,7.89
HAY AIRPORT,27/05/2016,1.5,0.2, ,16.4,5.2,99,66,4.28,9.48
HAY AIRPORT,28/05/2016,1.5,5.0, ,14.4,7.4,99,62,4.79,7.94
HAY AIRPORT,29/05/2016,1.2,0.2, ,13.8,1.7,99,56,2.28,9.74
HAY AIRPORT,30/05/2016,1.6,0.0, ,15.0,4.8,89,49,2.95,11.14
HAY AIRPORT,31/05/2016,1.3,0.0, ,15.7,1.3,99,53,2.14,11.16
Totals:,,71.2,61.2, ,,,,,, 
