'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for JERVIS BAY (POINT PERPENDICULAR) New South Wales for December 2013,,,,,,,,,,
Issued at 22:31 GMT on Wednesday 01 January 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
JERVIS BAY (POINT PERPENDICULAR),01/12/2013,4.5,0.0, ,21.1,15.4,83,55,3.48,24.17
JERVIS BAY (POINT PERPENDICULAR),02/12/2013,6.2,0.0, ,24.2,13.9,91,51,6.33,34.05
JERVIS BAY (POINT PERPENDICULAR),03/12/2013,6.7,0.0, ,24.5,14.9,88,56,8.57,37.79
JERVIS BAY (POINT PERPENDICULAR),04/12/2013,5.7,0.0, ,27.0,18.2,89,58,8.58,24.82
JERVIS BAY (POINT PERPENDICULAR),05/12/2013,4.2,3.2, ,19.3,15.8,99,42,5.72,19.55
JERVIS BAY (POINT PERPENDICULAR),06/12/2013,6.3,4.0, ,19.6,11.2,70,43,4.18,37.66
JERVIS BAY (POINT PERPENDICULAR),07/12/2013,5.8,0.0, ,21.3,11.8,89,60,3.08,37.16
JERVIS BAY (POINT PERPENDICULAR),08/12/2013,6.9,0.0, ,25.1,16.8,83,57,7.39,37.23
JERVIS BAY (POINT PERPENDICULAR),09/12/2013,4.4,0.0, ,27.6,19.8,90,46,5.59,9.91
JERVIS BAY (POINT PERPENDICULAR),10/12/2013,9.4,0.0, ,27.7,21.8,77,15,5.51,38.14
JERVIS BAY (POINT PERPENDICULAR),11/12/2013,8.1,0.0, ,27.8,15.3,94,25,4.78,37.57
JERVIS BAY (POINT PERPENDICULAR),12/12/2013,6.9,0.0, ,24.5,18.1,83,53,6.79,36.48
JERVIS BAY (POINT PERPENDICULAR),13/12/2013,6.3,0.0, ,24.9,17.9,93,70,2.90,36.45
JERVIS BAY (POINT PERPENDICULAR),14/12/2013,2.5,2.6, ,20.8,18.5,97,74,5.26,11.23
JERVIS BAY (POINT PERPENDICULAR),15/12/2013,2.4,14.0, ,21.2,16.4,97,71,3.05,10.94
JERVIS BAY (POINT PERPENDICULAR),16/12/2013,3.3,0.0, ,23.1,16.6,81,68,3.29,13.72
JERVIS BAY (POINT PERPENDICULAR),17/12/2013,6.9,0.0, ,25.6,17.9,89,54,6.05,36.61
JERVIS BAY (POINT PERPENDICULAR),18/12/2013,6.9,0.0, ,25.3,18.3,90,55,6.12,37.07
JERVIS BAY (POINT PERPENDICULAR),19/12/2013,7.3,0.0, ,27.9,17.7,86,59,9.45,36.82
JERVIS BAY (POINT PERPENDICULAR),20/12/2013,8.2,0.0, ,33.1,19.7,93,40,6.45,30.82
JERVIS BAY (POINT PERPENDICULAR),21/12/2013,4.3,0.0, ,22.5,19.6,99,73,5.49,25.36
JERVIS BAY (POINT PERPENDICULAR),22/12/2013,4.5,1.4, ,26.3,19.6,100,73,5.17,24.52
JERVIS BAY (POINT PERPENDICULAR),23/12/2013,2.5,0.0, ,25.9,20.4,99,74,3.55,9.40
JERVIS BAY (POINT PERPENDICULAR),24/12/2013,4.7,2.8, ,20.6,16.9,92,63,4.33,27.62
JERVIS BAY (POINT PERPENDICULAR),25/12/2013,1.7,0.8, ,20.5,16.8,99,82,3.80,7.43
JERVIS BAY (POINT PERPENDICULAR),26/12/2013,5.1,24.4, ,22.2,16.3,99,72,3.00,32.56
JERVIS BAY (POINT PERPENDICULAR),27/12/2013,5.7,1.6, ,23.3,16.3,97,68,2.75,34.66
JERVIS BAY (POINT PERPENDICULAR),28/12/2013,6.5,0.0, ,25.0,17.6,92,60,8.01,36.88
JERVIS BAY (POINT PERPENDICULAR),29/12/2013,6.1,0.0, ,20.3,18.3,95,56,7.50,38.38
JERVIS BAY (POINT PERPENDICULAR),30/12/2013,6.5,0.0, ,22.9,14.5,82,53,3.62,37.87
JERVIS BAY (POINT PERPENDICULAR),31/12/2013,5.7,0.0, ,22.4,17.1,93,69,3.35,35.45
Totals:,,172.2,54.8, ,,,,,, 
