'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for JERVIS BAY (POINT PERPENDICULAR) New South Wales for August 2015,,,,,,,,,,
Issued at 22:30 GMT on Tuesday 01 September 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
JERVIS BAY (POINT PERPENDICULAR),01/08/2015,3.0,0.0, ,20.6,9.2,88,37,4.67,7.30
JERVIS BAY (POINT PERPENDICULAR),02/08/2015,2.9,0.6, ,21.0,11.9,93,43,5.08,9.29
JERVIS BAY (POINT PERPENDICULAR),03/08/2015,2.7,0.0, ,15.0,10.1,86,44,6.17,12.39
JERVIS BAY (POINT PERPENDICULAR),04/08/2015,2.1,3.2, ,12.1,6.0,78,42,3.62,12.82
JERVIS BAY (POINT PERPENDICULAR),05/08/2015,2.6,0.0, ,13.4,6.6,66,52,6.60,10.40
JERVIS BAY (POINT PERPENDICULAR),06/08/2015,2.3,0.0, ,13.6,7.4,73,45,3.96,12.04
JERVIS BAY (POINT PERPENDICULAR),07/08/2015,2.1,0.0, ,15.5,7.0,82,46,3.04,12.88
JERVIS BAY (POINT PERPENDICULAR),08/08/2015,1.8,1.2, ,13.1,9.6,87,58,3.45,12.97
JERVIS BAY (POINT PERPENDICULAR),09/08/2015,1.6,0.0, ,14.8,5.8,95,66,2.83,13.12
JERVIS BAY (POINT PERPENDICULAR),10/08/2015,2.5,0.0, ,18.1,9.5,91,43,3.71,13.19
JERVIS BAY (POINT PERPENDICULAR),11/08/2015,2.9,0.0, ,18.1,9.4,77,35,3.68,13.44
JERVIS BAY (POINT PERPENDICULAR),12/08/2015,2.5,0.0, ,15.6,8.1,78,47,4.94,9.51
JERVIS BAY (POINT PERPENDICULAR),13/08/2015,3.1,1.6, ,16.5,9.0,69,40,4.97,13.88
JERVIS BAY (POINT PERPENDICULAR),14/08/2015,1.9,0.0, ,15.4,8.2,91,55,2.40,13.83
JERVIS BAY (POINT PERPENDICULAR),15/08/2015,1.6,0.0, ,15.1,10.1,91,67,2.66,11.50
JERVIS BAY (POINT PERPENDICULAR),16/08/2015,2.1,0.0, ,18.0,9.5,93,53,2.88,11.81
JERVIS BAY (POINT PERPENDICULAR),17/08/2015,2.9,0.0, ,17.1,10.5,85,45,5.46,13.13
JERVIS BAY (POINT PERPENDICULAR),18/08/2015,2.0,3.6, ,13.4,8.1,93,50,3.36,14.68
JERVIS BAY (POINT PERPENDICULAR),19/08/2015,1.9,0.0, ,15.1,7.0,89,61,2.53,14.17
JERVIS BAY (POINT PERPENDICULAR),20/08/2015,2.3,0.0, ,18.6,9.1,96,58,3.53,14.74
JERVIS BAY (POINT PERPENDICULAR),21/08/2015,3.2,0.0, ,21.2,10.0,89,42,4.42,13.90
JERVIS BAY (POINT PERPENDICULAR),22/08/2015,3.5,0.0, ,24.4,14.3,81,43,4.12,12.23
JERVIS BAY (POINT PERPENDICULAR),23/08/2015,1.6,1.0, ,17.8,14.2,98,50,2.25,5.47
JERVIS BAY (POINT PERPENDICULAR),24/08/2015,1.0,0.4, ,15.7,12.9,99,86,5.19,3.71
JERVIS BAY (POINT PERPENDICULAR),25/08/2015,0.8,5.4, ,16.5,12.9,99,91,9.63,3.17
JERVIS BAY (POINT PERPENDICULAR),26/08/2015,1.4,1.2, ,17.0,13.2,99,82,6.68,7.56
JERVIS BAY (POINT PERPENDICULAR),27/08/2015,2.3,17.8, ,18.8,12.8,99,56,3.56,11.89
JERVIS BAY (POINT PERPENDICULAR),28/08/2015,2.2,2.2, ,15.6,9.9,96,59,5.47,12.56
JERVIS BAY (POINT PERPENDICULAR),29/08/2015,2.5,15.6, ,16.5,9.3,96,41,2.83,16.52
JERVIS BAY (POINT PERPENDICULAR),30/08/2015,2.7,0.0, ,15.0,8.0,78,55,4.94,15.43
JERVIS BAY (POINT PERPENDICULAR),31/08/2015,2.6,0.0, ,14.9,9.7,85,53,4.19,16.62
Totals:,,70.6,53.8, ,,,,,, 
