'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for JERVIS BAY (POINT PERPENDICULAR) New South Wales for August 2011,,,,,,,,,,
Issued at 22:34 GMT on Thursday 01 September 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
JERVIS BAY (POINT PERPENDICULAR),01/08/2011,2.5,0.0, ,19.6,10.9,76,47,3.54,12.59
JERVIS BAY (POINT PERPENDICULAR),02/08/2011, , , ,22.2, , , , ,11.87
JERVIS BAY (POINT PERPENDICULAR),03/08/2011, ,0.0, ,25.0,14.0, , , ,11.13
JERVIS BAY (POINT PERPENDICULAR),04/08/2011, ,0.0, ,24.5,15.7,89,35,4.38, 
JERVIS BAY (POINT PERPENDICULAR),05/08/2011,3.3,0.0, ,22.8,13.5,88,36,4.24,12.69
JERVIS BAY (POINT PERPENDICULAR),06/08/2011,2.2,0.0, ,21.2,13.4,90,47,2.89,8.67
JERVIS BAY (POINT PERPENDICULAR),07/08/2011,2.2,10.2, ,18.8,12.0,91,45,2.85,11.64
JERVIS BAY (POINT PERPENDICULAR),08/08/2011,1.8,0.0, ,15.1,8.9,85,53,2.80,10.88
JERVIS BAY (POINT PERPENDICULAR),09/08/2011,1.9,0.0, ,14.9,7.6,84,52,2.95,10.80
JERVIS BAY (POINT PERPENDICULAR),10/08/2011,2.6,0.0, ,16.7,8.6,71,43,3.70,12.35
JERVIS BAY (POINT PERPENDICULAR),11/08/2011,1.8,0.0, ,15.4,10.3,92,63,3.79,11.27
JERVIS BAY (POINT PERPENDICULAR),12/08/2011,2.0,22.8, ,14.7,11.5,92,65,6.42,11.48
JERVIS BAY (POINT PERPENDICULAR),13/08/2011,1.6,0.0, ,16.4,7.5,95,67,2.59,12.42
JERVIS BAY (POINT PERPENDICULAR),14/08/2011,1.3,5.2, ,14.7,11.4,93,69,2.35,6.74
JERVIS BAY (POINT PERPENDICULAR),15/08/2011,1.6,3.6, ,16.1,8.0,97,68,2.56,12.54
JERVIS BAY (POINT PERPENDICULAR),16/08/2011,2.0,0.0, ,17.2,10.6,92,66,3.25,13.89
JERVIS BAY (POINT PERPENDICULAR),17/08/2011,1.1,9.8, ,15.5,11.8,98,79,5.58,3.24
JERVIS BAY (POINT PERPENDICULAR),18/08/2011,2.5,17.6, ,15.5,9.2,95,48,5.84,13.36
JERVIS BAY (POINT PERPENDICULAR),19/08/2011,2.2,3.8, ,16.3,10.5,96,60,7.11,10.13
JERVIS BAY (POINT PERPENDICULAR),20/08/2011,2.1,2.2, ,16.0,11.4,86,67,4.78,11.23
JERVIS BAY (POINT PERPENDICULAR),21/08/2011,2.4,2.0, ,15.9,11.8,82,51,3.37,14.09
JERVIS BAY (POINT PERPENDICULAR),22/08/2011,1.8,0.0, ,15.9,11.5,92,67,2.48,12.95
JERVIS BAY (POINT PERPENDICULAR),23/08/2011,2.1,0.8, ,17.6,10.8,96,63,3.23,14.12
JERVIS BAY (POINT PERPENDICULAR),24/08/2011,2.6,0.0, ,18.1,9.5,95,57,4.88,16.55
JERVIS BAY (POINT PERPENDICULAR),25/08/2011,3.2,0.0, ,20.3,10.6,90,47,4.50,16.97
JERVIS BAY (POINT PERPENDICULAR),26/08/2011,2.7,0.0, ,18.0,14.5,93,50,3.95,15.70
JERVIS BAY (POINT PERPENDICULAR),27/08/2011,2.5,0.0, ,20.6,11.2,99,57,4.14,12.97
JERVIS BAY (POINT PERPENDICULAR),28/08/2011,2.5,0.0, ,17.6,13.0,89,66,3.55,16.85
JERVIS BAY (POINT PERPENDICULAR),29/08/2011,3.3,0.0, ,19.4,11.8,89,38,4.12,15.92
JERVIS BAY (POINT PERPENDICULAR),30/08/2011,1.9,15.0, ,15.2,11.0,89,67,3.14,10.84
JERVIS BAY (POINT PERPENDICULAR),31/08/2011,2.1,0.0, ,16.4,10.6,91,70,2.33,15.54
Totals:,,61.8,93, ,,,,,, 
