'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for JERVIS BAY (POINT PERPENDICULAR) New South Wales for May 2010,,,,,,,,,,
Issued at 04:44 GMT on Monday 26 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
JERVIS BAY (POINT PERPENDICULAR),01/05/2010,2.7,0.0, ,21.7,12.8,87,60,3.74,16.09
JERVIS BAY (POINT PERPENDICULAR),02/05/2010,2.9,0.0, ,21.8,14.5,87,50,2.95,16.96
JERVIS BAY (POINT PERPENDICULAR),03/05/2010,1.9,20.6, ,19.5,15.4,92,79,3.55,13.38
JERVIS BAY (POINT PERPENDICULAR),04/05/2010,3.1,1.4, ,23.5,14.6,94,55,5.19,15.77
JERVIS BAY (POINT PERPENDICULAR),05/05/2010,3.3,0.6, ,18.2,14.4,80,38,5.88,10.98
JERVIS BAY (POINT PERPENDICULAR),06/05/2010,3.3,0.0, ,20.5,11.4,71,36,3.58,16.17
JERVIS BAY (POINT PERPENDICULAR),07/05/2010,2.8,0.0, ,20.4,11.3,84,44,3.23,16.16
JERVIS BAY (POINT PERPENDICULAR),08/05/2010,2.6,0.0, ,22.2,11.4,82,45,2.46,15.72
JERVIS BAY (POINT PERPENDICULAR),09/05/2010,2.8,0.0, ,22.8,12.6,87,50,3.39,15.58
JERVIS BAY (POINT PERPENDICULAR),10/05/2010,2.9,0.0, ,22.9,13.6,84,52,3.87,15.40
JERVIS BAY (POINT PERPENDICULAR),11/05/2010,4.2,0.0, ,24.1,13.9,81,28,4.94,15.44
JERVIS BAY (POINT PERPENDICULAR),12/05/2010,3.4,0.0, ,16.0,10.9,56,41,5.36,15.40
JERVIS BAY (POINT PERPENDICULAR),13/05/2010,3.2,0.0, ,16.4,10.9,70,48,7.11,14.24
JERVIS BAY (POINT PERPENDICULAR),14/05/2010,3.3,0.0, ,17.3,12.4,68,47,6.61,13.71
JERVIS BAY (POINT PERPENDICULAR),15/05/2010,2.7,0.0, ,17.6,13.6,71,56,4.35,14.81
JERVIS BAY (POINT PERPENDICULAR),16/05/2010,2.2,0.0, ,18.0,14.0,82,62,3.18,14.79
JERVIS BAY (POINT PERPENDICULAR),17/05/2010,1.8,0.0, ,17.2,12.6,88,64,3.46,10.84
JERVIS BAY (POINT PERPENDICULAR),18/05/2010,1.9,80.8, ,17.5,12.9,91,65,4.78,10.81
JERVIS BAY (POINT PERPENDICULAR),19/05/2010,1.9,15.6, ,18.0,13.5,84,65,3.34,13.66
JERVIS BAY (POINT PERPENDICULAR),20/05/2010,1.5,4.6, ,18.0,11.9,92,62,1.90,13.17
JERVIS BAY (POINT PERPENDICULAR),21/05/2010,1.8,0.0, ,16.8,14.5,85,66,3.46,11.15
JERVIS BAY (POINT PERPENDICULAR),22/05/2010,2.0,13.8, ,16.1,12.1,89,57,4.48,13.14
JERVIS BAY (POINT PERPENDICULAR),23/05/2010,2.0,52.8, ,17.2,11.5,92,50,3.32,13.47
JERVIS BAY (POINT PERPENDICULAR),24/05/2010,1.5,0.0, ,18.2,11.9,87,67,2.27,11.12
JERVIS BAY (POINT PERPENDICULAR),25/05/2010,1.4,0.0, ,18.4,14.3,87,66,1.70,11.44
JERVIS BAY (POINT PERPENDICULAR),26/05/2010,2.3,76.2, ,17.7,13.9,95,55,7.35,7.77
JERVIS BAY (POINT PERPENDICULAR),27/05/2010,1.9,11.6, ,17.2,14.1,85,53,3.38,10.92
JERVIS BAY (POINT PERPENDICULAR),28/05/2010,1.6,0.6, ,18.8,12.6,89,67,2.79,11.65
JERVIS BAY (POINT PERPENDICULAR),29/05/2010,1.5,1.2, ,18.1,14.6,93,74,4.03,8.71
JERVIS BAY (POINT PERPENDICULAR),30/05/2010,1.6,10.2, ,17.9,12.1,94,67,4.90,7.95
JERVIS BAY (POINT PERPENDICULAR),31/05/2010,2.4,21.8, ,17.7,12.8,93,57,8.32,11.47
Totals:,,74.4,311.8, ,,,,,, 
