'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for COFFS HARBOUR AIRPORT New South Wales for August 2016,,,,,,,,,,
Issued at 22:31 GMT on Thursday 01 September 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
COFFS HARBOUR AIRPORT,01/08/2016,2.8,0.0, ,22.5,5.5,96,44,3.17,14.56
COFFS HARBOUR AIRPORT,02/08/2016,3.3,0.0, ,23.6,7.4,90,36,3.57,13.61
COFFS HARBOUR AIRPORT,03/08/2016,1.3,9.6, ,16.8,14.1,96,84,11.61,4.80
COFFS HARBOUR AIRPORT,04/08/2016,2.8,114.6, ,18.1,11.8,95,57,9.97,9.76
COFFS HARBOUR AIRPORT,05/08/2016,2.9,4.4, ,18.8,10.9,91,55,6.92,13.78
COFFS HARBOUR AIRPORT,06/08/2016,2.6,0.2, ,18.8,12.2,95,54,4.67,14.58
COFFS HARBOUR AIRPORT,07/08/2016,2.1,12.0, ,18.6,9.9,95,63,3.42,13.27
COFFS HARBOUR AIRPORT,08/08/2016,2.4,0.0, ,19.4,7.8,96,46,2.48,15.42
COFFS HARBOUR AIRPORT,09/08/2016,2.7,0.0, ,20.8,6.0,97,44,3.09,15.69
COFFS HARBOUR AIRPORT,10/08/2016,3.6,0.0, ,24.3,10.8,87,48,4.60,15.82
COFFS HARBOUR AIRPORT,11/08/2016,2.1,0.0, ,20.1,13.7,92,50,2.88,7.30
COFFS HARBOUR AIRPORT,12/08/2016,2.9,0.0, ,19.3,10.2,93,42,3.69,16.06
COFFS HARBOUR AIRPORT,13/08/2016,2.9,0.0, ,19.8,8.5,95,33,2.80,16.28
COFFS HARBOUR AIRPORT,14/08/2016,3.1,0.0, ,20.2,4.5,96,36,3.42,16.38
COFFS HARBOUR AIRPORT,15/08/2016,2.8,4.2, ,20.7,10.8,92,53,3.96,13.85
COFFS HARBOUR AIRPORT,16/08/2016,2.8,0.0, ,21.2,7.4,96,45,2.65,16.54
COFFS HARBOUR AIRPORT,17/08/2016,3.0,0.0, ,21.8,7.2,93,48,3.26,16.74
COFFS HARBOUR AIRPORT,18/08/2016,3.2,0.0, ,21.7,7.8,94,42,3.61,16.87
COFFS HARBOUR AIRPORT,19/08/2016,3.6,0.0, ,22.8,11.9,90,42,4.80,13.88
COFFS HARBOUR AIRPORT,20/08/2016,5.2,0.0, ,25.8,14.3,75,29,5.55,15.89
COFFS HARBOUR AIRPORT,21/08/2016,2.8,0.0, ,17.9,4.3,93,34,2.59,17.30
COFFS HARBOUR AIRPORT,22/08/2016,2.8,0.0, ,22.1,6.6,96,55,3.76,14.39
COFFS HARBOUR AIRPORT,23/08/2016,2.9,9.6, ,22.8,14.7,92,60,4.78,11.83
COFFS HARBOUR AIRPORT,24/08/2016,0.9,19.2, ,16.6,12.6,95,90,3.43,3.35
COFFS HARBOUR AIRPORT,25/08/2016,3.2,8.4, ,20.0,8.2,96,40,3.40,17.75
COFFS HARBOUR AIRPORT,26/08/2016,3.2,0.0, ,17.5,4.9,92,38,4.45,17.90
COFFS HARBOUR AIRPORT,27/08/2016,3.3,0.0, ,19.4,6.5,81,52,5.68,14.88
COFFS HARBOUR AIRPORT,28/08/2016,3.0,0.0, ,20.7,6.1,96,42,2.61,18.29
COFFS HARBOUR AIRPORT,29/08/2016,2.8,0.0, ,21.0,6.7,96,55,2.82,17.61
COFFS HARBOUR AIRPORT,30/08/2016,3.1,0.0, ,22.4,10.7,96,57,4.76,15.05
COFFS HARBOUR AIRPORT,31/08/2016,3.2,0.0, ,21.0,13.8,76,55,5.72,8.03
Totals:,,89.3,182.2, ,,,,,, 
