'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GUNNEDAH AIRPORT New South Wales for March 2010,,,,,,,,,,
Issued at 04:44 GMT on Monday 26 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GUNNEDAH AIRPORT,01/03/2010,4.1,11.0, ,25.0,19.2,91,57,6.82,13.91
GUNNEDAH AIRPORT,02/03/2010,5.1,0.0, ,23.2,16.6,71,45,7.60,14.49
GUNNEDAH AIRPORT,03/03/2010,7.4,0.0, ,30.4,16.4,74,36,7.11,23.15
GUNNEDAH AIRPORT,04/03/2010,6.8,0.0, ,32.7,16.4,83,29,3.84,26.25
GUNNEDAH AIRPORT,05/03/2010,3.2,0.0, ,22.2,20.9,92,59,3.26,14.27
GUNNEDAH AIRPORT,06/03/2010,4.8,17.8, ,30.6,18.2,92,49,2.35,21.60
GUNNEDAH AIRPORT,07/03/2010,4.6,5.8, ,30.1,20.6,91,48,2.58,19.84
GUNNEDAH AIRPORT,08/03/2010,4.4,0.0, ,29.0,19.9,88,60,3.64,18.80
GUNNEDAH AIRPORT,09/03/2010,5.4,0.0, ,28.5,12.3,93,30,2.11,27.80
GUNNEDAH AIRPORT,10/03/2010,6.1,0.0, ,29.0,12.2,91,30,3.87,27.18
GUNNEDAH AIRPORT,11/03/2010,7.2,0.0, ,27.7,16.8,77,34,7.56,26.21
GUNNEDAH AIRPORT,12/03/2010,6.9,0.0, ,28.3,12.2,79,30,6.41,25.66
GUNNEDAH AIRPORT,13/03/2010,6.9,0.0, ,28.8,12.9,88,32,7.26,24.48
GUNNEDAH AIRPORT,14/03/2010,6.3,0.0, ,29.2,13.9,87,35,5.80,23.31
GUNNEDAH AIRPORT,15/03/2010,5.1,0.0, ,27.8,14.7,80,33,3.16,22.06
GUNNEDAH AIRPORT,16/03/2010,6.5,0.0, ,30.2,12.4,85,20,3.79,26.31
GUNNEDAH AIRPORT,17/03/2010,6.9,0.0, ,31.2,10.8,87,18,4.05,26.42
GUNNEDAH AIRPORT,18/03/2010,7.3,0.0, ,32.0,14.3,75,13,3.97,26.31
GUNNEDAH AIRPORT,19/03/2010,5.5,0.0, ,31.0,13.0,82,25,2.28,25.45
GUNNEDAH AIRPORT,20/03/2010,6.1,0.0, ,34.0,12.8,81,19,2.46,25.35
GUNNEDAH AIRPORT,21/03/2010,5.8,0.0, ,33.8,12.8,75,23,2.41,24.22
GUNNEDAH AIRPORT,22/03/2010,6.0,0.0, ,34.8,13.3,81,22,2.80,22.40
GUNNEDAH AIRPORT,23/03/2010,6.3,0.0, ,32.5,16.5,82,23,3.58,23.60
GUNNEDAH AIRPORT,24/03/2010,6.2,0.0, ,32.4,14.0,78,22,3.10,24.63
GUNNEDAH AIRPORT,25/03/2010,5.7,0.0, ,32.0,16.8,83,29,2.89,23.81
GUNNEDAH AIRPORT,26/03/2010, ,0.0, , ,15.8,77,27,1.62,21.98
GUNNEDAH AIRPORT,27/03/2010, , , ,33.5, ,78,23,2.24,21.42
GUNNEDAH AIRPORT,28/03/2010,5.4,0.0, ,33.0,19.2,72,27,2.45,21.80
GUNNEDAH AIRPORT,29/03/2010,4.1,0.0, ,30.3,16.6,76,35,1.64,19.59
GUNNEDAH AIRPORT,30/03/2010,2.3,0.0, ,22.8,19.0,91,67,3.26,8.73
GUNNEDAH AIRPORT,31/03/2010,3.4,29.8, ,23.7,16.5,89,58,4.65,14.26
Totals:,,161.8,64.4, ,,,,,, 
