'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GUNNEDAH AIRPORT New South Wales for January 2011,,,,,,,,,,
Issued at 22:35 GMT on Tuesday 01 February 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GUNNEDAH AIRPORT,01/01/2011, , , , , , , , ,34.12
GUNNEDAH AIRPORT,02/01/2011, , , , , , , , ,32.24
GUNNEDAH AIRPORT,03/01/2011, , , , , , , , ,28.38
GUNNEDAH AIRPORT,04/01/2011, , , , , , , , ,32.92
GUNNEDAH AIRPORT,05/01/2011, , , , , , , , ,11.19
GUNNEDAH AIRPORT,06/01/2011, , , , , , , , ,28.71
GUNNEDAH AIRPORT,07/01/2011, , , , , , , , ,27.01
GUNNEDAH AIRPORT,08/01/2011, , , , , , , , ,32.97
GUNNEDAH AIRPORT,09/01/2011, , , , , , , , ,32.06
GUNNEDAH AIRPORT,10/01/2011, , , , , , , , ,13.55
GUNNEDAH AIRPORT,11/01/2011, , , , , , , , ,19.54
GUNNEDAH AIRPORT,12/01/2011, , , , , , , , ,24.34
GUNNEDAH AIRPORT,13/01/2011, , , , , , , , ,26.49
GUNNEDAH AIRPORT,14/01/2011, , , , , , , , ,30.61
GUNNEDAH AIRPORT,15/01/2011, , , , , , , , ,26.47
GUNNEDAH AIRPORT,16/01/2011, , , , , , , , ,22.32
GUNNEDAH AIRPORT,17/01/2011, , , , , , , , ,30.48
GUNNEDAH AIRPORT,18/01/2011, , , , , , , , ,33.65
GUNNEDAH AIRPORT,19/01/2011, , , , , , , , ,29.61
GUNNEDAH AIRPORT,20/01/2011, , , ,33.7, ,84,30,4.88,31.88
GUNNEDAH AIRPORT,21/01/2011,7.9,0.0, ,32.7,16.3,81,24,3.39,32.86
GUNNEDAH AIRPORT,22/01/2011,8.3,0.0, ,33.5,16.9,83,20,3.59,33.26
GUNNEDAH AIRPORT,23/01/2011,6.9,0.0, ,32.9,16.5,85,27,2.40,30.77
GUNNEDAH AIRPORT,24/01/2011,7.3,0.0, ,34.2,15.6,87,29,3.15,29.07
GUNNEDAH AIRPORT,25/01/2011,8.2,0.0, ,39.0,19.0,79,23,2.44,32.11
GUNNEDAH AIRPORT,26/01/2011,8.4,0.0, ,41.8,20.5,78,20,2.24,31.66
GUNNEDAH AIRPORT,27/01/2011,9.6,0.0, ,41.2,24.1,72,24,3.69,31.33
GUNNEDAH AIRPORT,28/01/2011,10.2,0.0, ,36.4,23.7,76,32,6.88,32.22
GUNNEDAH AIRPORT,29/01/2011,9.2,0.0, ,33.1,16.6,76,22,5.23,33.22
GUNNEDAH AIRPORT,30/01/2011,7.9,0.0, ,34.8,14.8,76,14,2.58,33.03
GUNNEDAH AIRPORT,31/01/2011,7.1,0.0, ,36.9,13.3,84,16,1.60,32.60
Totals:,,91,0, ,,,,,, 
