'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GUNNEDAH AIRPORT New South Wales for December 2010,,,,,,,,,,
Issued at 22:30 GMT on Thursday 23 December 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GUNNEDAH AIRPORT,01/12/2010,2.5,10.2, ,20.3,18.0,92,83,3.18,12.63
GUNNEDAH AIRPORT,02/12/2010,5.2,21.4, ,27.7,16.4,91,56,3.61,24.87
GUNNEDAH AIRPORT,03/12/2010,4.3,1.4, ,26.6,19.3,92,55,3.14,18.07
GUNNEDAH AIRPORT,04/12/2010,4.2,35.4, ,25.1,18.7,92,58,2.83,19.90
GUNNEDAH AIRPORT,05/12/2010,6.1,0.6, ,28.7,18.5,91,44,3.44,27.90
GUNNEDAH AIRPORT,06/12/2010,6.1,18.2, ,28.9,18.8,90,45,3.71,26.70
GUNNEDAH AIRPORT,07/12/2010,6.8,0.2, ,30.5,16.5,84,39,3.46,30.34
GUNNEDAH AIRPORT,08/12/2010,6.7,0.0, ,31.1,18.7,79,43,3.80,27.19
GUNNEDAH AIRPORT,09/12/2010,6.8,0.0, ,31.7,21.2,88,48,4.73,26.82
GUNNEDAH AIRPORT,10/12/2010,3.0,34.0, ,24.2,19.8,92,81,2.76,14.60
GUNNEDAH AIRPORT,11/12/2010,4.6,36.2, ,26.1,18.0,92,51,1.92,22.54
GUNNEDAH AIRPORT,12/12/2010,7.0,0.0, ,29.5,15.7,92,32,3.10,32.95
GUNNEDAH AIRPORT,13/12/2010,7.0,0.2, ,30.8,14.6,89,30,2.21,33.95
GUNNEDAH AIRPORT,14/12/2010,7.6,0.0, ,31.3,17.1,83,28,3.77,31.38
GUNNEDAH AIRPORT,15/12/2010,6.9,0.0, ,31.9,16.4,87,34,2.75,30.88
GUNNEDAH AIRPORT,16/12/2010,5.6,5.4, ,28.6,18.9,93,53,4.66,24.20
GUNNEDAH AIRPORT,17/12/2010,4.2,17.0, ,25.3,16.5,92,42,3.07,16.22
GUNNEDAH AIRPORT,18/12/2010,3.6,0.0, ,21.3,14.4,90,62,3.22,18.06
GUNNEDAH AIRPORT,19/12/2010,3.2,0.8, ,21.0,16.0,89,68,5.49,13.83
GUNNEDAH AIRPORT,20/12/2010,6.2,14.0, ,21.4,9.6,84,31,4.70,34.13
GUNNEDAH AIRPORT,21/12/2010,6.3,0.0, ,27.2,7.8,92,25,1.72,34.94
GUNNEDAH AIRPORT,22/12/2010, ,0.0, , ,11.1, , , ,30.97
Totals:,,113.9,195, ,,,,,, 
