'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CANBERRA AIRPORT New South Wales for January 2013,,,,,,,,,,
Issued at 22:38 GMT on Friday 01 February 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CANBERRA AIRPORT,01/01/2013,9.2,0.0, ,32.7,7.9,75,8,4.49,32.59
CANBERRA AIRPORT,02/01/2013,7.7,0.4,11.2,31.3,10.8,85,24,4.17,30.11
CANBERRA AIRPORT,03/01/2013,7.8,0.0,9.4,32.1,12.2,80,19,3.63,30.85
CANBERRA AIRPORT,04/01/2013,9.0,0.0,8.8,36.8,11.1,90,11,3.54,31.43
CANBERRA AIRPORT,05/01/2013,8.9,0.0,11.2,40.1,15.5,84,17,3.48,27.59
CANBERRA AIRPORT,06/01/2013,7.7,9.0,11.8,37.7,16.5,100,13,2.42,29.48
CANBERRA AIRPORT,07/01/2013,8.0,0.8,8.8,35.8,15.1,94,15,2.95,30.98
CANBERRA AIRPORT,08/01/2013,12.4,0.0,9.8,38.0,17.0,72,9,8.50,24.34
CANBERRA AIRPORT,09/01/2013,7.5,0.0,17.2,25.8,16.2,79,22,5.68,31.11
CANBERRA AIRPORT,10/01/2013,6.9,0.0,10.0,29.7,10.0,91,20,3.18,29.96
CANBERRA AIRPORT,11/01/2013,8.8,0.0,7.2,35.7,11.4,97,11,4.02,30.14
CANBERRA AIRPORT,12/01/2013,8.5,0.0,11.2,37.6,13.5,73,8,4.17,18.84
CANBERRA AIRPORT,13/01/2013,4.4,0.0,8.4,27.6,17.3,97,29,3.42,12.78
CANBERRA AIRPORT,14/01/2013,5.8, , ,22.8,8.2,99,31,4.69,30.17
CANBERRA AIRPORT,15/01/2013,6.5,0.0,7.8,28.7,5.6,95,15,2.64,30.74
CANBERRA AIRPORT,16/01/2013,7.7,0.0,8.0,34.4,10.3,95,13,3.24,27.89
CANBERRA AIRPORT,17/01/2013,8.7,0.0,7.8,36.9,11.4,95,9,3.42,30.34
CANBERRA AIRPORT,18/01/2013,12.0,0.0,12.6,42.0,13.6,71,14,6.21,25.86
CANBERRA AIRPORT,19/01/2013,4.0, ,15.8,25.9,16.9,100,51,4.37,14.94
CANBERRA AIRPORT,20/01/2013, ,0.0,5.0, ,15.1,81,36,3.76,25.72
CANBERRA AIRPORT,21/01/2013, , , , , ,81,21,3.15,28.41
CANBERRA AIRPORT,22/01/2013, , , ,35.5, ,90,10,4.19,28.76
CANBERRA AIRPORT,23/01/2013,6.6,0.0,13.0,28.5,13.7,96,31,4.70,27.57
CANBERRA AIRPORT,24/01/2013,7.1, ,9.0,32.0,4.5,82,24,3.65,26.79
CANBERRA AIRPORT,25/01/2013,6.5,0.0, ,33.1,13.0,97,19,2.77,24.50
CANBERRA AIRPORT,26/01/2013,6.8, ,11.0,33.7,20.5,99,31,4.90,20.68
CANBERRA AIRPORT,27/01/2013,5.2,40.8,76.6,30.3,16.9,93,38,2.86,20.55
CANBERRA AIRPORT,28/01/2013,3.0,0.2, ,25.8,18.4,97,57,3.50,9.93
CANBERRA AIRPORT,29/01/2013,4.9,16.2, ,26.2,16.7,97,47,4.13,21.39
CANBERRA AIRPORT,30/01/2013,7.3, ,7.8,29.0,16.7,91,11,4.28,27.85
CANBERRA AIRPORT,31/01/2013,7.7, , ,31.0,14.0,97,9,4.06,28.89
Totals:,,206.6,67.4,299.4,,,,,, 
