'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CANBERRA AIRPORT New South Wales for August 2016,,,,,,,,,,
Issued at 22:31 GMT on Thursday 01 September 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CANBERRA AIRPORT,01/08/2016,1.4,0.0, ,13.9,5.9,96,70,4.85,8.29
CANBERRA AIRPORT,02/08/2016,1.3,7.4, ,10.1,5.7,99,58,4.64,6.23
CANBERRA AIRPORT,03/08/2016,2.3,0.2, ,13.8,0.7,85,44,5.24,12.53
CANBERRA AIRPORT,04/08/2016,1.7,0.0, ,12.3,0.9,92,52,3.90,11.08
CANBERRA AIRPORT,05/08/2016,1.6,0.0, ,13.7,0.8,98,42,2.11,13.13
CANBERRA AIRPORT,06/08/2016,1.4,0.0, ,12.1,-1.0,99,49,2.03,9.63
CANBERRA AIRPORT,07/08/2016,1.1,0.0, ,11.6,1.5,95,61,1.92,6.54
CANBERRA AIRPORT,08/08/2016,1.7,0.0, ,14.0,-2.4,99,44,2.19,13.55
CANBERRA AIRPORT,09/08/2016,1.8,0.0, ,15.6,-1.1,99,53,2.74,12.68
CANBERRA AIRPORT,10/08/2016,2.8,2.0, ,16.4,4.4,94,45,7.44,11.63
CANBERRA AIRPORT,11/08/2016,2.6,0.0, ,12.9,4.6,85,40,5.74,13.98
CANBERRA AIRPORT,12/08/2016,1.6,0.0, ,10.6,-4.4,98,54,3.74,12.43
CANBERRA AIRPORT,13/08/2016,2.8,0.0, ,14.9,2.1,83,43,6.06,13.88
CANBERRA AIRPORT,14/08/2016,2.1,0.0, ,15.8,-1.2,96,35,2.38,14.38
CANBERRA AIRPORT,15/08/2016,1.8,0.0, ,15.9,-2.7,99,41,1.64,14.50
CANBERRA AIRPORT,16/08/2016,2.3,0.0, ,17.9,-2.0,99,34,2.42,14.62
CANBERRA AIRPORT,17/08/2016,1.7,0.0, ,15.8,0.8,99,57,3.03,8.26
CANBERRA AIRPORT,18/08/2016,1.9,0.0, ,18.4,-1.8,99,46,1.60,14.39
CANBERRA AIRPORT,19/08/2016,3.5,0.0, ,19.2,-0.8,99,38,6.44,14.46
CANBERRA AIRPORT,20/08/2016,1.8,7.6, ,10.4,4.1,99,58,6.53,12.62
CANBERRA AIRPORT,21/08/2016,1.8,1.2, ,12.8,3.9,94,57,4.85,9.01
CANBERRA AIRPORT,22/08/2016,1.4,0.0, ,13.1,1.1,99,52,1.82,8.51
CANBERRA AIRPORT,23/08/2016,1.8,4.4, ,13.7,4.1,99,47,2.08,12.46
CANBERRA AIRPORT,24/08/2016,1.1,0.2, ,10.7,5.6,98,65,2.13,5.80
CANBERRA AIRPORT,25/08/2016,2.1,13.4, ,13.7,-0.4,99,42,2.61,15.07
CANBERRA AIRPORT,26/08/2016,2.2,0.0, ,12.7,-1.4,93,38,3.04,16.15
CANBERRA AIRPORT,27/08/2016,2.0,0.0, ,13.1,-3.2,99,51,3.47,15.06
CANBERRA AIRPORT,28/08/2016,1.9,0.0, ,14.1,1.4,91,50,2.86,10.60
CANBERRA AIRPORT,29/08/2016,2.1,0.0, ,16.7,-1.3,99,38,1.87,13.02
CANBERRA AIRPORT,30/08/2016,2.7,0.0, ,19.4,3.2,99,39,2.83,14.29
CANBERRA AIRPORT,31/08/2016,2.1,9.8, ,16.7,8.3,99,61,7.01,7.43
Totals:,,60.4,46.2, ,,,,,, 
