'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for TRANGIE RESEARCH STATION New South Wales for April 2011,,,,,,,,,,
Issued at 22:34 GMT on Sunday 01 May 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
TRANGIE RESEARCH STATION,01/04/2011,5.1,0.0, ,30.3,14.0,87,30,3.19,21.46
TRANGIE RESEARCH STATION,02/04/2011,5.4,0.0, ,27.9,10.2,80,25,3.56,23.18
TRANGIE RESEARCH STATION,03/04/2011,4.8,0.0, ,27.9,8.9,81,25,2.58,22.79
TRANGIE RESEARCH STATION,04/04/2011,4.8,0.0, ,28.8,9.2,84,25,2.49,22.59
TRANGIE RESEARCH STATION,05/04/2011,5.1,0.0, ,27.4,13.4,79,32,3.72,22.03
TRANGIE RESEARCH STATION,06/04/2011,4.8,0.0, ,26.9,11.0,90,32,3.51,21.99
TRANGIE RESEARCH STATION,07/04/2011,5.1,0.0, ,27.3,12.7,85,30,3.94,21.80
TRANGIE RESEARCH STATION,08/04/2011,4.6,0.0, ,27.4,13.6,80,34,3.35,20.09
TRANGIE RESEARCH STATION,09/04/2011,4.6,0.0, ,29.0,12.9,94,30,3.08,20.45
TRANGIE RESEARCH STATION,10/04/2011,2.2,0.0, ,20.3,17.7,99,50,3.48,6.59
TRANGIE RESEARCH STATION,11/04/2011,2.7,6.0, ,18.8,6.4,99,44,2.59,16.86
TRANGIE RESEARCH STATION,12/04/2011,3.6,0.2, ,22.1,7.6,96,33,3.18,19.78
TRANGIE RESEARCH STATION,13/04/2011,3.7,0.0, ,23.5,5.2,96,33,3.07,18.53
TRANGIE RESEARCH STATION,14/04/2011,2.9,0.0, ,23.7,4.4,99,32,1.50,18.90
TRANGIE RESEARCH STATION,15/04/2011,2.9,0.0, ,21.8,10.0,91,35,2.49,13.53
TRANGIE RESEARCH STATION,16/04/2011,1.0,10.0, ,17.1,12.8,99,88,3.53,4.19
TRANGIE RESEARCH STATION,17/04/2011,3.2,26.4, ,23.2,10.5,95,47,3.07,17.88
TRANGIE RESEARCH STATION,18/04/2011,3.4,0.0, ,25.5,9.3,97,38,2.27,19.41
TRANGIE RESEARCH STATION,19/04/2011,3.3,0.0, ,26.0,10.3,93,35,2.00,17.68
TRANGIE RESEARCH STATION,20/04/2011,2.3,0.0, ,23.0,13.2,98,54,1.98,11.70
TRANGIE RESEARCH STATION,21/04/2011,3.0,7.0, ,26.8,11.3,99,37,1.49,18.14
TRANGIE RESEARCH STATION,22/04/2011,3.5,0.0, ,23.1,9.9,99,42,3.97,18.75
TRANGIE RESEARCH STATION,23/04/2011,3.4,0.0, ,22.0,6.4,97,36,3.16,19.18
TRANGIE RESEARCH STATION,24/04/2011,3.4,0.0, ,24.7,7.4,94,39,2.75,18.44
TRANGIE RESEARCH STATION,25/04/2011,3.3,0.0, ,25.7,9.9,99,37,2.38,18.28
TRANGIE RESEARCH STATION,26/04/2011,3.7,0.0, ,25.6,13.4,91,43,3.93,16.61
TRANGIE RESEARCH STATION,27/04/2011,3.5,0.0, ,22.9,8.7,95,35,3.36,18.24
TRANGIE RESEARCH STATION,28/04/2011,2.9,0.0, ,23.4,7.2,99,45,2.80,16.26
TRANGIE RESEARCH STATION,29/04/2011,3.1,0.0, ,23.6,8.4,98,41,2.67,17.90
TRANGIE RESEARCH STATION,30/04/2011,2.8,0.0, ,25.5,8.4,99,44,1.92,17.43
Totals:,,108.1,49.6, ,,,,,, 
