'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for TRANGIE RESEARCH STATION New South Wales for August 2010,,,,,,,,,,
Issued at 04:30 GMT on Wednesday 01 September 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
TRANGIE RESEARCH STATION,01/08/2010,2.6,0.0, ,18.3,3.9,99,49,5.56,12.99
TRANGIE RESEARCH STATION,02/08/2010,1.4,0.4, ,11.2,3.3,97,70,6.11,9.66
TRANGIE RESEARCH STATION,03/08/2010,2.2,0.0, ,16.7,2.9,99,54,4.17,15.63
TRANGIE RESEARCH STATION,04/08/2010,1.6,0.0, ,14.4,-0.2,99,54,1.65,15.62
TRANGIE RESEARCH STATION,05/08/2010,1.7,0.0, ,14.8,0.1,99,51,2.17,12.94
TRANGIE RESEARCH STATION,06/08/2010,1.7,0.2, ,13.4,-0.2,99,57,2.82,14.10
TRANGIE RESEARCH STATION,07/08/2010,1.6,0.0, ,14.7,-1.1,99,49,1.30,16.21
TRANGIE RESEARCH STATION,08/08/2010,1.7,0.0, ,15.6,0.1,99,41,1.31,16.29
TRANGIE RESEARCH STATION,09/08/2010,2.7,0.0, ,20.0,1.3,97,45,3.65,16.45
TRANGIE RESEARCH STATION,10/08/2010,1.6,20.6, ,18.6,8.4,99,73,4.93,7.27
TRANGIE RESEARCH STATION,11/08/2010,1.7,3.0, ,14.5,5.1,98,68,6.56,10.76
TRANGIE RESEARCH STATION,12/08/2010,1.4,2.2, ,11.8,7.5,99,71,7.55,8.36
TRANGIE RESEARCH STATION,13/08/2010,1.6,0.2, ,14.3,4.0,99,64,3.27,11.50
TRANGIE RESEARCH STATION,14/08/2010,2.4,0.0, ,17.4,2.9,99,54,3.93,17.11
TRANGIE RESEARCH STATION,15/08/2010,2.7,1.2, ,17.1,8.1,90,53,5.56,15.77
TRANGIE RESEARCH STATION,16/08/2010,2.3,0.0, ,16.1,6.5,99,50,3.65,14.98
TRANGIE RESEARCH STATION,17/08/2010,2.0,0.0, ,14.8,1.7,99,47,1.92,17.56
TRANGIE RESEARCH STATION,18/08/2010,2.4,0.0, ,19.0,2.2,99,53,4.16,10.43
TRANGIE RESEARCH STATION,19/08/2010,2.3,9.0, ,20.3,11.8,98,67,5.20,12.36
TRANGIE RESEARCH STATION,20/08/2010,2.4,0.0, ,15.2,3.7,97,44,3.19,18.20
TRANGIE RESEARCH STATION,21/08/2010,2.3,0.0, ,16.3,1.7,99,42,2.27,16.62
TRANGIE RESEARCH STATION,22/08/2010,1.7,0.0, ,14.5,-0.1,99,44,1.14,14.02
TRANGIE RESEARCH STATION,23/08/2010,0.8,5.8, ,11.0,7.4,99,92,2.39,6.26
TRANGIE RESEARCH STATION,24/08/2010,1.7,0.6, ,14.4,6.0,99,65,3.38,11.27
TRANGIE RESEARCH STATION,25/08/2010,2.4,0.2, ,15.1,5.4,99,50,3.91,17.43
TRANGIE RESEARCH STATION,26/08/2010,2.1,0.0, ,13.7,4.3,98,60,6.57,12.12
TRANGIE RESEARCH STATION,27/08/2010,1.9,3.4, ,14.7,4.1,99,65,4.76,12.71
TRANGIE RESEARCH STATION,28/08/2010,2.3,0.0, ,16.1,5.4,98,53,2.63,17.07
TRANGIE RESEARCH STATION,29/08/2010,2.5,0.0, ,17.9,1.4,99,49,2.10,19.39
TRANGIE RESEARCH STATION,30/08/2010, ,0.0, ,18.0,3.4,99,49,2.38, 
TRANGIE RESEARCH STATION,31/08/2010, ,0.0, ,20.7,3.0,99,42,2.59, 
Totals:,,57.7,46.8, ,,,,,, 
